chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chrX	1903203	1904203	114	44	171	55	37	80	117	26	41	49	23	25	start
chrX	1903821	1904821	162	67	223	48	40	70	117	38	56	42	3	18	start
chrX	1907738	1908738	1031	518	1262	631	475	1241	739	215	223	629	227	182	start
chrX	1908419	1909419	1319	567	1474	144	110	251	749	223	263	134	47	40	start
chrX	1927182	1928182	1785	905	1653	1390	938	1582	711	328	311	815	364	423	start
chrX	1927671	1928671	1642	855	1500	1305	886	1422	655	293	286	709	340	400	start
chrX	1927843	1928843	1140	598	1101	941	651	1017	482	225	217	517	243	286	start
chrX	1939806	1940806	1155	538	1350	566	475	1038	599	166	190	470	185	133	start
chrX	2009456	2010456	1782	885	1617	528	408	930	661	300	281	382	191	216	start
chrX	2009799	2010799	2301	1113	2070	644	479	1051	805	357	365	452	200	222	start
chrX	2010359	2011359	1375	665	1330	240	180	339	464	223	241	179	65	79	start
chrX	2011807	2012807	2383	1116	2135	930	803	1210	912	566	545	511	334	234	start
chrX	2012142	2013142	4013	1892	3464	1755	1443	2390	1526	814	846	1001	568	498	start
chrX	2012620	2013620	4948	2241	3870	2264	1741	3133	1937	1017	984	1305	709	648	start
chrX	2052183	2053183	110	49	113	98	113	132	58	26	50	65	32	29	start
chrX	2054809	2055809	39	30	64	29	25	40	43	9	34	22	12	17	start
chrX	2071209	2072209	3689	1793	3142	253	227	344	2411	1337	1242	177	91	89	start
chrX	2071912	2072912	4321	2042	3514	1259	1041	1645	2718	1544	1357	740	443	388	start
chrX	2074294	2075294	242	118	195	207	148	203	120	40	58	100	64	70	start
chrX	2076465	2077465	900	420	859	355	349	539	445	195	154	294	130	150	start
chrX	2077842	2078842	138	92	125	74	99	115	81	45	36	53	21	53	start
chrX	2080109	2081109	1365	611	1485	713	476	912	630	264	241	417	228	210	start
chrX	2101426	2102426	358	146	389	100	89	156	334	77	83	89	29	41	start
chrX	2101788	2102788	607	261	576	52	56	95	437	129	124	51	16	31	start
chrX	2140988	2141988	1996	903	1594	1045	841	1338	913	439	350	725	335	306	start
chrX	2142186	2143186	207	113	250	225	206	327	78	72	71	177	85	83	start
chrX	2144635	2145635	1523	657	1319	1041	761	1202	616	304	327	610	372	250	start
chrX	2144862	2145862	2231	956	1860	1064	764	1234	917	468	459	626	380	234	start
chrX	2147962	2148962	192	79	141	145	107	151	99	41	51	53	33	41	start
chrX	2149435	2150435	544	234	557	356	229	513	234	105	98	199	119	122	start
chrX	2149606	2150606	398	162	411	288	211	419	161	83	70	190	98	110	start
chrX	2158644	2159644	1888	882	1867	720	580	1034	893	423	345	514	252	194	start
chrX	2166308	2167308	160	75	175	40	38	46	77	30	23	30	8	7	start
chrX	2170585	2171585	1065	415	878	613	445	807	452	206	183	319	186	137	start
chrX	2172025	2173025	620	310	698	303	208	467	291	125	142	239	116	92	start
chrX	2172914	2173914	120	54	126	95	56	118	68	25	59	65	47	31	start
chrX	2172979	2173979	101	32	92	62	49	80	47	20	49	50	32	30	start
chrX	2175316	2176316	167	59	192	71	63	76	93	21	37	57	7	31	start
chrX	2175505	2176505	164	52	182	66	54	65	86	25	35	51	12	27	start
chrX	2176390	2177390	108	57	116	90	70	128	87	16	40	61	31	39	start
chrX	2178506	2179506	106	76	178	187	119	279	107	38	50	77	29	43	start
chrX	2180710	2181710	563	212	523	347	303	573	237	77	94	271	100	87	start
chrX	2182317	2183317	106	80	118	38	35	51	109	46	27	24	12	7	start
chrX	2188687	2189687	101	84	113	65	68	68	59	24	52	55	18	19	start
chrX	2191138	2192138	64	39	119	82	65	75	36	29	33	42	9	23	start
chrX	2191450	2192450	133	77	185	137	114	158	65	31	50	69	34	50	start
chrX	2194080	2195080	487	223	618	186	174	211	205	116	117	123	41	67	start
chrX	2200122	2201122	122	75	127	64	49	63	77	40	58	25	14	21	start
chrX	2201319	2202319	77	46	128	43	40	67	74	33	29	32	14	18	start
chrX	2223253	2224253	156	69	166	105	96	122	84	33	47	73	28	37	start
chrX	2237357	2238357	99	64	101	42	57	66	69	11	35	60	14	25	start
chrX	2237543	2238543	101	63	116	50	63	77	75	15	38	60	13	24	start
chrX	2241637	2242637	1292	508	1151	300	243	593	549	206	198	330	104	98	start
chrX	2251831	2252831	244	139	278	119	112	161	135	47	74	83	45	30	start
chrX	2253902	2254902	262	131	270	112	87	177	149	62	52	69	31	45	start
chrX	2259706	2260706	99	39	109	106	66	110	84	24	23	72	23	17	start
chrX	2262336	2263336	1672	749	2015	677	591	973	907	393	313	464	193	230	start
chrX	2264156	2265156	140	53	147	145	117	129	80	31	47	78	51	61	start
chrX	2264490	2265490	74	27	97	43	46	65	61	19	33	42	18	22	start
chrX	2269495	2270495	1790	784	1836	1089	797	1732	1002	414	328	866	344	314	start
chrX	2270507	2271507	1660	832	1727	726	536	1270	879	330	356	573	217	217	start
chrX	2270784	2271784	1308	686	1280	568	440	873	631	269	287	390	163	148	start
chrX	2275321	2276321	138	42	206	84	62	92	90	36	40	62	18	29	start
chrX	2275449	2276449	93	40	103	81	55	53	58	25	39	40	15	31	start
chrX	2277530	2278530	133	65	145	56	40	80	71	40	40	50	12	15	start
chrX	2281025	2282025	68	42	67	43	42	49	45	12	18	18	14	17	start
chrX	2294965	2295965	1102	457	1049	394	365	952	562	230	213	455	145	154	start
chrX	2321257	2322257	1623	540	1293	890	726	1117	660	307	227	447	181	226	start
chrX	2321354	2322354	1798	624	1380	961	760	1216	793	391	288	483	196	242	start
chrX	2324247	2325247	221	96	205	93	48	145	112	43	45	68	26	25	start
chrX	2326627	2327627	193	88	263	76	70	122	136	41	47	91	28	39	start
chrX	2339797	2340797	1006	383	811	611	517	1092	398	171	172	618	239	245	start
chrX	2343496	2344496	362	159	288	76	44	80	198	54	90	42	26	20	start
chrX	2380016	2381016	76	33	68	28	32	38	39	20	27	14	10	12	start
chrX	2408864	2409864	61	22	69	70	90	141	46	17	20	50	25	23	start
chrX	2441812	2442812	97	39	98	48	36	73	54	23	32	36	24	14	start
chrX	2443666	2444666	535	192	623	297	241	569	258	87	83	237	88	77	start
chrX	2447268	2448268	1702	759	1799	960	640	1629	851	355	320	845	332	281	start
chrX	2447455	2448455	1893	843	1906	1058	690	1730	917	384	351	887	359	298	start
chrX	2544239	2545239	266	155	406	182	117	307	240	80	52	165	53	37	start
chrX	2580457	2581457	113	50	120	62	55	55	69	31	35	52	20	21	start
chrX	2581976	2582976	274	119	245	154	143	196	117	43	49	69	27	45	start
chrX	2582203	2583203	281	119	248	192	173	222	128	47	57	98	32	50	start
chrX	2583244	2584244	120	69	84	86	87	114	66	34	37	58	30	26	start
chrX	2585479	2586479	1215	559	1046	652	533	869	518	236	187	438	205	210	start
chrX	2588002	2589002	1940	883	1891	930	752	1601	800	379	338	725	287	307	start
chrX	2591620	2592620	199	100	220	116	97	218	144	42	64	89	30	36	start
chrX	2593076	2594076	424	256	523	208	235	360	149	100	131	131	71	96	start
chrX	2633451	2634451	882	331	1049	514	417	935	403	191	121	414	156	119	start
chrX	2633714	2634714	1267	563	1438	701	534	1329	578	279	198	628	249	184	start
chrX	2636924	2637924	102	45	93	70	74	166	60	28	24	86	26	24	start
chrX	2667309	2668309	159	35	95	263	226	384	69	30	27	132	77	52	start
chrX	2700623	2701623	77	35	83	46	43	116	41	31	30	46	9	12	start
chrX	2704070	2705070	639	270	628	397	308	592	238	133	120	235	128	126	start
chrX	2705650	2706650	130	72	105	96	98	98	60	36	28	46	21	25	start
chrX	2708183	2709183	123	56	107	57	57	77	95	35	46	36	24	39	start
chrX	2711255	2712255	111	54	81	89	114	118	66	41	26	53	32	34	start
chrX	2729576	2730576	186	79	157	126	112	134	98	42	27	63	39	49	start
chrX	2729716	2730716	161	70	152	108	111	114	87	36	25	61	39	44	start
chrX	2731968	2732968	1259	508	1211	572	467	911	548	251	264	403	189	182	start
chrX	2733747	2734747	215	65	164	128	86	135	72	38	41	63	40	31	start
chrX	2738588	2739588	1144	514	927	790	734	1000	431	210	232	433	277	235	start
chrX	2782405	2783405	124	52	115	65	63	66	60	21	43	44	17	21	start
chrX	2790098	2791098	821	254	647	286	263	384	297	176	216	118	109	93	start
chrX	2809380	2810380	143	83	91	84	76	84	72	18	40	37	35	28	start
chrX	2871383	2872383	70	28	78	42	44	66	56	25	30	31	10	14	start
chrX	2874927	2875927	58	33	48	55	38	49	37	34	24	16	12	25	start
chrX	2884685	2885685	156	86	106	75	55	73	95	30	45	55	26	19	start
chrX	2925383	2926383	61	43	73	20	33	35	67	31	27	15	11	9	start
chrX	2929295	2930295	166	112	185	70	86	188	97	49	64	59	28	28	start
chrX	2934626	2935626	88	23	56	51	45	91	51	22	33	38	21	16	start
chrX	2936526	2937526	141	67	116	188	207	274	61	38	39	88	38	67	start
chrX	2946593	2947593	224	83	206	117	94	205	105	56	58	92	35	31	start
chrX	2947533	2948533	902	412	1041	430	329	820	394	168	170	356	150	145	start
chrX	2949898	2950898	637	302	654	225	172	351	207	98	75	198	90	75	start
chrX	2951331	2952331	300	122	220	120	65	189	100	66	51	58	32	26	start
chrX	3066114	3067114	151	88	99	89	69	117	115	40	53	71	23	45	start
chrX	3099049	3100049	1881	832	1974	1870	1524	2357	774	361	317	1024	464	420	start
chrX	3099081	3100081	1866	827	1949	1850	1511	2327	757	358	312	1014	463	413	start
chrX	3171767	3172767	173	68	154	104	59	143	69	17	30	64	15	53	start
chrX	3171953	3172953	273	111	275	142	80	171	121	31	55	104	21	63	start
chrX	3172875	3173875	680	270	695	355	229	495	292	103	149	211	63	112	start
chrX	3174517	3175517	771	335	847	486	407	980	368	179	124	485	158	189	start
chrX	3174701	3175701	947	385	964	546	440	1071	454	209	151	518	186	203	start
chrX	3235629	3236629	148	81	112	82	66	107	89	47	45	42	25	36	start
chrX	3240990	3241990	88	42	61	42	63	82	57	14	22	32	13	23	start
chrX	3241911	3242911	55	26	28	47	55	77	32	13	18	39	10	21	start
chrX	3243453	3244453	72	32	88	82	31	84	34	25	19	43	10	18	start
chrX	3248099	3249099	75	25	58	47	66	70	46	8	22	23	13	28	start
chrX	3288880	3289880	316	145	498	218	175	477	192	62	77	223	89	63	start
chrX	3294780	3295780	1426	761	1653	900	656	1368	728	307	264	682	301	281	start
chrX	3328906	3329906	99	57	200	53	27	88	68	18	31	33	21	31	start
chrX	3333369	3334369	49	30	42	20	37	70	33	10	24	25	18	12	start
chrX	3363185	3364185	201	84	262	48	40	97	122	41	34	44	20	24	start
chrX	3434442	3435442	437	230	628	257	163	412	227	83	79	199	95	65	start
chrX	3434472	3435472	436	236	629	258	165	389	231	81	83	188	90	62	start
chrX	3458515	3459515	85	31	69	99	99	167	70	10	26	72	18	34	start
chrX	3460091	3461091	105	42	132	42	37	63	49	16	35	33	10	20	start
chrX	3461973	3462973	81	43	62	48	72	112	60	20	20	39	28	26	start
chrX	3465236	3466236	473	195	392	67	51	72	191	84	114	31	30	28	start
chrX	3475962	3476962	534	296	594	550	381	309	171	95	89	112	81	80	start
chrX	3482464	3483464	503	183	516	246	194	451	273	70	65	241	93	81	start
chrX	3484104	3485104	195	91	178	168	145	177	110	47	42	71	41	41	start
chrX	3485149	3486149	1118	494	1149	529	428	841	520	237	233	392	185	161	start
chrX	3490510	3491510	51	27	84	47	46	76	46	18	17	40	14	24	start
chrX	3490933	3491933	126	66	107	93	116	166	82	46	36	64	49	53	start
chrX	3513815	3514815	62	21	70	79	46	134	53	18	22	54	21	33	start
chrX	3513854	3514854	62	26	72	92	69	171	53	19	22	60	26	36	start
chrX	3545249	3546249	2307	1082	2790	81	67	104	1293	536	522	56	26	22	start
chrX	3545361	3546361	2335	1116	2966	50	52	92	1349	559	536	37	21	31	start
chrX	3557311	3558311	90	41	94	37	45	66	34	11	16	33	9	20	start
chrX	3574035	3575035	33	24	35	25	25	46	16	4	12	18	16	20	start
chrX	3667120	3668120	111	51	100	85	68	107	79	26	40	40	18	31	start
chrX	3671300	3672300	1538	638	1619	654	591	1284	653	309	270	591	214	198	start
chrX	3687734	3688734	1418	718	1412	354	266	801	653	330	281	413	113	135	start
chrX	3688862	3689862	1767	811	1655	529	494	929	717	377	351	432	220	210	start
chrX	3704109	3705109	445	209	579	50	24	47	174	82	90	9	5	13	start
chrX	3719506	3720506	686	337	777	1393	1011	2033	434	175	154	1075	444	379	start
chrX	3724136	3725136	146	56	147	76	51	80	76	25	33	49	26	26	start
chrX	3739396	3740396	53	51	97	35	48	94	88	26	31	57	19	21	start
chrX	3746662	3747662	5018	1723	3392	1916	1677	2629	2471	1266	1089	1195	631	514	start
chrX	3748560	3749560	2317	1019	1610	1054	824	1236	765	561	372	597	392	270	start
chrX	3772139	3773139	1009	491	1105	396	327	962	465	214	181	445	166	162	start
chrX	3775558	3776558	3025	1591	2844	1102	827	1836	1443	662	566	947	406	368	start
chrX	3776881	3777881	843	432	808	647	574	956	316	149	156	471	264	303	start
chrX	3779642	3780642	2013	922	2115	1561	1155	2127	882	377	362	1109	592	511	start
chrX	3789468	3790468	364	138	326	904	644	1206	140	72	78	562	299	255	start
chrX	3789541	3790541	352	136	322	878	635	1201	140	68	78	554	295	252	start
chrX	3792473	3793473	174	99	152	183	199	364	119	38	39	171	61	55	start
chrX	3792722	3793722	71	34	52	187	193	364	43	17	7	173	63	52	start
chrX	3827696	3828696	272	135	304	82	70	135	109	51	52	60	18	42	start
chrX	3835579	3836579	962	398	1083	880	623	1463	502	203	156	685	326	279	start
chrX	3845397	3846397	3104	1319	2469	2613	2223	3563	1428	815	686	1591	871	724	start
chrX	3856729	3857729	230	80	172	198	126	275	87	45	57	109	82	53	start
chrX	3858395	3859395	92	32	131	41	47	113	89	23	22	32	14	18	start
chrX	3858439	3859439	93	32	134	47	49	116	95	22	22	32	15	20	start
chrX	3862465	3863465	618	246	502	295	249	462	288	126	141	322	121	141	start
chrX	3868472	3869472	472	216	456	209	209	323	204	89	110	181	72	74	start
chrX	3871912	3872912	587	220	426	208	151	179	222	104	110	91	46	40	start
chrX	3875265	3876265	167	82	164	121	103	171	99	33	58	65	30	47	start
chrX	3880247	3881247	1702	733	1426	834	689	1190	671	302	309	559	315	232	start
chrX	3883667	3884667	570	271	638	309	317	436	243	123	110	177	65	86	start
chrX	3890996	3891996	24	20	59	24	26	60	25	13	20	35	7	3	start
chrX	3891883	3892883	52	31	77	32	36	51	28	21	19	27	4	23	start
chrX	3936016	3937016	796	348	1013	555	435	956	459	169	148	491	180	157	start
chrX	3948474	3949474	688	262	668	214	170	620	245	89	85	305	109	74	start
chrX	3948764	3949764	1169	476	1057	436	365	1109	430	168	157	534	196	165	start
chrX	3955042	3956042	112	49	111	54	57	113	69	34	22	61	18	20	start
chrX	3964934	3965934	1040	473	977	298	209	669	471	167	199	275	118	96	start
chrX	3968287	3969287	523	207	475	96	82	158	226	99	117	94	43	40	start
chrX	3968432	3969432	480	181	440	74	54	117	204	93	106	66	32	31	start
chrX	3968492	3969492	449	158	414	50	39	91	177	92	99	52	24	25	start
chrX	4063395	4064395	72	24	73	47	35	67	43	19	27	42	10	30	start
chrX	4097091	4098091	94	53	120	49	47	61	33	11	33	45	11	19	start
chrX	4097417	4098417	95	60	86	57	57	55	33	11	28	67	21	30	start
chrX	4103841	4104841	627	300	754	60	60	39	394	142	143	42	29	19	start
chrX	4105612	4106612	2614	1232	2569	1641	1292	2349	1222	543	492	1051	549	437	start
chrX	4106334	4107334	1756	885	1735	1228	894	2032	913	339	327	1105	501	406	start
chrX	4108448	4109448	1511	732	1755	894	731	1151	693	311	406	475	225	295	start
chrX	4110655	4111655	492	280	609	325	264	408	147	70	129	147	85	137	start
chrX	4113200	4114200	476	210	509	257	186	362	206	100	127	180	89	115	start
chrX	4113641	4114641	657	275	572	350	254	468	264	124	166	226	105	135	start
chrX	4114299	4115299	352	156	254	209	166	286	160	61	80	144	47	77	start
chrX	4116519	4117519	2685	1267	2751	1434	1041	2321	1379	538	507	1152	445	429	start
chrX	4117049	4118049	2445	1201	2630	1106	811	2008	1260	526	487	1001	343	352	start
chrX	4119213	4120213	142	79	240	113	105	223	103	34	35	108	26	44	start
chrX	4119597	4120597	172	105	298	149	153	284	103	56	52	141	37	55	start
chrX	4130710	4131710	919	385	774	579	395	590	329	167	152	256	156	164	start
chrX	4212524	4213524	52	33	94	52	63	86	67	12	32	44	12	13	start
chrX	4216372	4217372	74	32	89	54	62	74	53	35	20	40	11	25	start
chrX	4217669	4218669	78	44	81	78	46	71	50	31	29	39	13	20	start
chrX	4241386	4242386	107	75	112	74	51	79	97	40	56	30	11	19	start
chrX	4246812	4247812	29	28	45	58	30	54	31	12	27	35	11	14	start
chrX	4247876	4248876	81	42	96	42	39	116	49	31	17	38	14	6	start
chrX	4251369	4252369	96	42	76	290	213	418	63	19	42	90	43	55	start
chrX	4268200	4269200	79	33	83	63	63	69	55	13	22	39	21	25	start
chrX	4274733	4275733	47	24	38	55	53	45	33	7	30	15	13	13	start
chrX	4299651	4300651	58	20	78	36	33	37	48	21	21	21	8	22	start
chrX	4310778	4311778	130	59	143	108	81	151	75	25	40	45	15	51	start
chrX	4310863	4311863	123	57	141	107	73	156	67	22	37	45	13	50	start
chrX	4311488	4312488	83	44	91	70	70	118	56	20	34	40	10	33	start
chrX	4313125	4314125	100	70	112	36	38	60	58	31	38	24	15	18	start
chrX	4313729	4314729	73	51	93	25	29	75	64	18	22	27	10	13	start
chrX	4318937	4319937	708	287	636	226	186	350	261	127	126	174	78	91	start
chrX	4321263	4322263	498	196	564	271	227	447	309	108	139	202	71	112	start
chrX	4326579	4327579	70	33	76	46	51	46	53	17	29	54	5	29	start
chrX	4365305	4366305	334	156	385	343	253	534	225	80	95	266	98	96	start
chrX	4365678	4366678	812	386	787	608	447	964	420	171	159	466	156	165	start
chrX	4365916	4366916	853	407	801	632	456	984	436	174	164	476	163	175	start
chrX	4367808	4368808	60	45	66	57	45	54	69	21	26	41	5	24	start
chrX	4367982	4368982	71	37	66	54	42	57	63	16	32	47	17	15	start
chrX	4368145	4369145	98	36	65	56	45	53	60	16	30	55	23	13	start
chrX	4368285	4369285	101	42	73	62	54	51	45	12	25	55	20	18	start
chrX	4373480	4374480	51	31	77	36	71	83	26	18	20	65	6	26	start
chrX	4380257	4381257	1498	686	1021	1659	1269	1923	695	279	501	752	403	509	start
chrX	4529730	4530730	749	336	743	340	300	530	262	114	113	198	91	79	start
chrX	4540407	4541407	1492	701	1453	639	493	1106	751	298	275	559	234	256	start
chrX	4542129	4543129	141	64	159	212	199	374	74	31	43	192	58	74	start
chrX	4544116	4545116	193	87	233	62	79	125	76	39	56	40	12	43	start
chrX	4544779	4545779	100	51	116	41	66	105	41	14	37	36	12	33	start
chrX	4548569	4549569	827	432	991	399	315	847	384	125	132	262	88	84	start
chrX	4549382	4550382	156	75	139	76	76	149	43	24	24	55	29	31	start
chrX	4551472	4552472	1044	475	1098	532	423	831	363	124	121	243	112	74	start
chrX	4552616	4553616	162	72	140	122	93	124	78	33	31	75	28	36	start
chrX	4557571	4558571	70	37	90	84	89	133	48	25	30	37	26	34	start
chrX	4570490	4571490	172	80	166	216	195	267	94	36	33	86	56	41	start
chrX	4635817	4636817	769	276	549	216	200	425	281	144	120	262	82	61	start
chrX	4640768	4641768	110	69	96	51	64	96	87	31	28	44	12	29	start
chrX	4647370	4648370	560	229	587	226	168	451	265	109	102	191	51	77	start
chrX	4648091	4649091	230	110	231	134	119	249	123	49	45	115	33	51	start
chrX	4649514	4650514	1384	698	1146	361	299	619	570	229	216	295	109	148	start
chrX	4649549	4650549	1374	692	1139	349	295	609	568	226	221	290	109	144	start
chrX	4666789	4667789	1495	530	1343	497	389	983	687	238	166	460	214	120	start
chrX	4679487	4680487	975	340	1067	376	338	769	426	133	116	302	122	126	start
chrX	4679903	4680903	165	72	141	66	56	77	62	39	39	40	16	33	start
chrX	4701783	4702783	712	349	748	370	293	915	255	110	98	429	174	133	start
chrX	4701824	4702824	753	369	788	385	306	962	264	115	101	448	175	136	start
chrX	4770056	4771056	86	42	62	34	52	61	55	24	20	26	18	8	start
chrX	4774532	4775532	77	53	83	68	56	63	51	22	34	47	15	25	start
chrX	4775483	4776483	219	94	203	64	51	78	140	74	80	33	5	24	start
chrX	4825473	4826473	54	20	44	55	33	67	49	14	27	29	18	16	start
chrX	4873499	4874499	74	47	78	33	28	33	37	16	29	25	17	14	start
chrX	4875169	4876169	35	21	51	32	33	39	33	11	18	20	9	22	start
chrX	4906399	4907399	330	163	348	150	123	316	186	92	77	135	55	38	start
chrX	4908601	4909601	1120	501	1021	601	449	993	537	219	199	481	190	209	start
chrX	4911880	4912880	733	264	948	286	249	653	320	135	124	255	111	97	start
chrX	4914779	4915779	110	56	81	94	106	121	59	21	13	53	19	21	start
chrX	4918229	4919229	1266	508	1315	455	347	715	588	233	236	284	150	118	start
chrX	4918371	4919371	1452	594	1516	617	462	913	642	269	257	367	197	156	start
chrX	4996940	4997940	308	151	262	154	130	173	182	75	89	85	55	60	start
chrX	5047772	5048772	2198	848	1415	1493	1119	1663	698	438	376	700	437	418	start
chrX	5075967	5076967	72	53	99	74	50	79	92	17	29	31	12	22	start
chrX	5323354	5324354	494	157	407	166	112	173	193	74	65	102	51	52	start
chrX	5326174	5327174	153	53	116	78	71	111	79	33	48	58	18	37	start
chrX	5329375	5330375	640	262	478	272	228	687	242	130	81	231	126	75	start
chrX	5331998	5332998	427	180	397	281	232	408	183	96	77	167	74	84	start
chrX	5332241	5333241	453	194	425	280	220	431	191	97	92	165	72	75	start
