chrom	start	end	chrom_RNA	start_RNA	end_RNA	gene
chr2L	2492171	2493171	chr2L	2492492	2492666	CG3539
chr2L	2492171	2493171	chr2L	2492954	2493296	CG9884
chr2L	2492454	2493454	chr2L	2492492	2492666	CG3539
chr2L	2492454	2493454	chr2L	2492954	2493296	CG9884
chr2L	2508119	2513527	chr2L	2517650	2518037	CG3528
chr2L	2541651	2549818	chr2L	2552499	2552844	CG3515
chr2L	2574552	2575552	chr2L	2574875	2575080	CG34314
chr2L	2574552	2575552	chr2L	2574875	2575080	CG3240
chr2L	2574779	2575779	chr2L	2574875	2575080	CG34314
chr2L	2574779	2575779	chr2L	2574875	2575080	CG3240
chr2L	2579547	2580547	chr2L	2579859	2579958	CG3214
chr2L	2579547	2580547	chr2L	2580290	2580581	CG9881
chr2L	2579672	2580672	chr2L	2579859	2579958	CG3214
chr2L	2579672	2580672	chr2L	2580290	2580581	CG9881
chr2L	2579791	2580791	chr2L	2579859	2579958	CG3214
chr2L	2579791	2580791	chr2L	2580290	2580581	CG9881
chr2L	2605603	2608056	chr2L	2610145	2610421	CG15395
chr2L	2696942	2699681	chr2L	2696052	2696318	CG15398
chr2L	2710139	2712974	chr2L	2696052	2696318	CG15398
chr2L	2737161	2738161	chr2L	2737031	2737321	CG31689
chr2L	2739330	2740330	chr2L	2741107	2741482	CG2903
chr2L	2739485	2740485	chr2L	2741107	2741482	CG2903
chr2L	2739541	2740541	chr2L	2741107	2741482	CG2903
chr2L	2742874	2743874	chr2L	2744766	2744934	CG9961
chr2L	2742877	2743877	chr2L	2744766	2744934	CG9961
chr2L	2748813	2749813	chr2L	2748319	2748522	CG3127
chr2L	2749647	2750647	chr2L	2748319	2748522	CG3127
chr2L	2750489	2751489	chr2L	2748319	2748522	CG3127
chr2L	2751944	2752944	chr2L	2756007	2756170	CG9894
chr2L	2752568	2753568	chr2L	2756007	2756170	CG9894
chr2L	2752732	2753732	chr2L	2756007	2756170	CG9894
chr2L	2755177	2755924	chr2L	2756007	2756170	CG9894
chr2L	2757420	2758420	chr2L	2758426	2759710	CG9958
chr2L	2757420	2758420	chr2L	2758426	2759710	CG9960
chr2L	2757439	2758439	chr2L	2758426	2759710	CG9958
chr2L	2757439	2758439	chr2L	2758426	2759710	CG9960
chr2L	2757475	2758475	chr2L	2758426	2759710	CG9958
chr2L	2757475	2758475	chr2L	2758426	2759710	CG9960
chr2L	2757676	2758676	chr2L	2758426	2759710	CG9958
chr2L	2757676	2758676	chr2L	2758426	2759710	CG9960
chr2L	2757926	2758926	chr2L	2758426	2759710	CG9958
chr2L	2757926	2758926	chr2L	2758426	2759710	CG9960
chr2L	2759177	2760177	chr2L	2758426	2759710	CG9958
chr2L	2759177	2760177	chr2L	2758426	2759710	CG9960
chr2L	2759177	2760177	chr2L	2759914	2760146	CG2848
chr2L	2759423	2760423	chr2L	2758426	2759710	CG9958
chr2L	2759423	2760423	chr2L	2758426	2759710	CG9960
chr2L	2759423	2760423	chr2L	2759914	2760146	CG2848
chr2L	2765165	2766165	chr2L	2765495	2765686	CG3077
chr2L	2765732	2766732	chr2L	2766234	2766707	CG2855
chr2L	2766654	2767654	chr2L	2766234	2766707	CG2855
chr2L	2766781	2767781	chr2L	2766234	2766707	CG2855
chr2L	2766785	2767785	chr2L	2766234	2766707	CG2855
chr2L	2767345	2768345	chr2L	2767911	2768226	CG2859
chr2L	2767345	2768345	chr2L	2768071	2768166	CG3069
chr2L	2767389	2768389	chr2L	2767911	2768226	CG2859
chr2L	2767389	2768389	chr2L	2768071	2768166	CG3069
chr2L	2769566	2770566	chr2L	2768617	2770066	CG3057
chr2L	2769566	2770566	chr2L	2770459	2770904	CG2862
chr2L	2769569	2770569	chr2L	2768617	2770066	CG3057
chr2L	2769569	2770569	chr2L	2770459	2770904	CG2862
chr2L	2769634	2770634	chr2L	2768617	2770066	CG3057
chr2L	2769634	2770634	chr2L	2770459	2770904	CG2862
chr2L	2769693	2770693	chr2L	2768617	2770066	CG3057
chr2L	2769693	2770693	chr2L	2770459	2770904	CG2862
chr2L	2770308	2771308	chr2L	2770459	2770904	CG2862
chr2L	2801981	2803040	chr2L	2808979	2810253	CG16987
chr2L	2804760	2805760	chr2L	2808979	2810253	CG16987
chr2L	2807821	2808821	chr2L	2808979	2810253	CG16987
chr2L	2811645	2812645	chr2L	2812455	2814179	CG2964
chr2L	2829748	2830748	chr2L	2823544	2825506	CG3123
chr2L	2837333	2838333	chr2L	2837345	2837831	CG3119
chr2L	2839524	2840524	chr2L	2840996	2841502	CG2975
chr2L	2839623	2840623	chr2L	2840996	2841502	CG2975
chr2L	2839816	2840816	chr2L	2840996	2841502	CG2975
chr2L	2845425	2846425	chr2L	2845525	2845711	CG18557
chr2L	2854809	2855809	chr2L	2856376	2856568	CG2986
chr2L	2855278	2856278	chr2L	2856376	2856568	CG2986
chr2L	2855569	2856569	chr2L	2856376	2856568	CG2986
chr2L	2855610	2856610	chr2L	2856376	2856568	CG2986
chr2L	2856205	2857205	chr2L	2856376	2856568	CG2986
chr2L	2856529	2857529	chr2L	2856376	2856568	CG2986
chr2L	2856663	2857663	chr2L	2856376	2856568	CG2986
chr2L	2862036	2863036	chr2L	2864968	2865418	CG2991
chr2L	2873989	2874989	chr2L	2873635	2874518	CG31694
chr2L	2873989	2874989	chr2L	2874871	2875264	CG8814
chr2L	2874389	2875389	chr2L	2873635	2874518	CG31694
chr2L	2874389	2875389	chr2L	2874871	2875264	CG8814
chr2L	2877732	2878732	chr2L	2877863	2878149	CG3083
chr2L	2877732	2878732	chr2L	2878592	2878958	CG31950
chr2L	2877843	2878843	chr2L	2877863	2878149	CG3083
chr2L	2877843	2878843	chr2L	2878592	2878958	CG31950
chr2L	2878019	2879019	chr2L	2877863	2878149	CG3083
chr2L	2878019	2879019	chr2L	2878592	2878958	CG31950
chr2L	2878501	2879501	chr2L	2878592	2878958	CG31950
chr2L	2878501	2879501	chr2L	2879123	2879879	CG18627
chr2L	2878611	2879611	chr2L	2878592	2878958	CG31950
chr2L	2878611	2879611	chr2L	2879123	2879879	CG18627
chr2L	2882626	2883626	chr2L	2881381	2882511	CG3059
chr2L	2884714	2885714	chr2L	2881381	2882511	CG3059
chr2L	2885350	2886350	chr2L	2881381	2882511	CG3059
chr2L	2885428	2886428	chr2L	2881381	2882511	CG3059
chr2L	2887783	2888783	chr2L	2881381	2882511	CG3059
chr2L	2892841	2897324	chr2L	2881381	2882511	CG3059
chr2L	2898455	2900778	chr2L	2881381	2882511	CG3059
chr2L	2902270	2905303	chr2L	2881381	2882511	CG3059
chr2L	2906312	2909889	chr2L	2881381	2882511	CG3059
chr2L	2923922	2926584	chr2L	2945029	2945792	CG8817
chr2L	2929416	2932912	chr2L	2945029	2945792	CG8817
chr2L	2936689	2940883	chr2L	2945029	2945792	CG8817
chr2L	2956410	2957410	chr2L	2961217	2961672	CG3151
chr2L	2969138	2970138	chr2L	2968292	2969620	CG3181
chr2L	2972008	2973008	chr2L	2971255	2972676	CG3178
chr2L	2972008	2973008	chr2L	2972891	2973107	CG3157
chr2L	2972390	2973390	chr2L	2971255	2972676	CG3178
chr2L	2972390	2973390	chr2L	2972891	2973107	CG3157
chr2L	2976362	2977362	chr2L	2977126	2977530	CG3165
chr2L	2976621	2977621	chr2L	2977126	2977530	CG3165
chr2L	2977898	2978898	chr2L	2978525	2979410	CG9643
chr2L	2977910	2978910	chr2L	2978525	2979410	CG9643
chr2L	2978000	2979000	chr2L	2978525	2979410	CG9643
chr2L	2978025	2979025	chr2L	2978525	2979410	CG9643
chr2L	2978788	2979788	chr2L	2978525	2979410	CG9643
chr2L	2979061	2980061	chr2L	2978525	2979410	CG9643
chr2L	2979198	2980198	chr2L	2978525	2979410	CG9643
chr2L	2992259	2993259	chr2L	2992706	2992761	CG3736
chr2L	2992259	2993259	chr2L	2992963	2993377	CG3558
chr2L	2992369	2993369	chr2L	2992706	2992761	CG3736
chr2L	2992369	2993369	chr2L	2992963	2993377	CG3558
chr2L	2992472	2993472	chr2L	2992706	2992761	CG3736
chr2L	2992472	2993472	chr2L	2992963	2993377	CG3558
chr2L	2998785	2999785	chr2L	2992963	2993377	CG3558
chr2L	3002614	3007047	chr2L	3013500	3014572	CG17265
chr2L	3008218	3009508	chr2L	3013500	3014572	CG17265
chr2L	3015940	3016940	chr2L	3017779	3017903	CG17224
chr2L	3016184	3017184	chr2L	3017779	3017903	CG17224
chr2L	3017593	3018593	chr2L	3017779	3017903	CG17224
chr2L	3017593	3018593	chr2L	3018507	3018639	CG17264
chr2L	3017808	3018808	chr2L	3017779	3017903	CG17224
chr2L	3017808	3018808	chr2L	3018507	3018639	CG17264
chr2L	3018007	3019007	chr2L	3018507	3018639	CG17264
chr2L	3018166	3019166	chr2L	3018507	3018639	CG17264
chr2L	3028668	3029668	chr2L	3029063	3029189	CG3605
chr2L	3028668	3029668	chr2L	3029256	3029298	CG17219
chr2L	3028752	3029752	chr2L	3029063	3029189	CG3605
chr2L	3028752	3029752	chr2L	3029256	3029298	CG17219
chr2L	3029911	3030911	chr2L	3030999	3031893	CG17257
chr2L	3030038	3031038	chr2L	3030999	3031893	CG17257
chr2L	3030116	3031116	chr2L	3030999	3031893	CG17257
chr2L	3030403	3031403	chr2L	3030999	3031893	CG17257
chr2L	3036729	3037729	chr2L	3035490	3037403	CG17259
chr2L	3036729	3037729	chr2L	3037410	3038795	CG17260
chr2L	3036763	3037763	chr2L	3035490	3037403	CG17259
chr2L	3036763	3037763	chr2L	3037410	3038795	CG17260
chr2L	3036903	3037903	chr2L	3035490	3037403	CG17259
chr2L	3036903	3037903	chr2L	3037410	3038795	CG17260
chr2L	3036910	3037910	chr2L	3035490	3037403	CG17259
chr2L	3036910	3037910	chr2L	3037410	3038795	CG17260
chr2L	3037005	3038005	chr2L	3035490	3037403	CG17259
chr2L	3037005	3038005	chr2L	3037410	3038795	CG17260
chr2L	3039312	3040312	chr2L	3039642	3039720	CG17262
chr2L	3039475	3040475	chr2L	3039642	3039720	CG17262
chr2L	3039611	3040611	chr2L	3039642	3039720	CG17262
chr2L	3046245	3047245	chr2L	3043972	3044160	CG3524
chr2L	3046264	3047264	chr2L	3043972	3044160	CG3524
chr2L	3046380	3047380	chr2L	3043972	3044160	CG3524
chr2L	3046404	3047404	chr2L	3043972	3044160	CG3524
chr2L	3048200	3049200	chr2L	3043972	3044160	CG3524
chr2L	3048331	3049331	chr2L	3043972	3044160	CG3524
chr2L	3055101	3056101	chr2L	3056614	3056924	CG3523
chr2L	3055643	3056643	chr2L	3056614	3056924	CG3523
chr2L	3056097	3057097	chr2L	3056614	3056924	CG3523
chr2L	3056488	3057488	chr2L	3056614	3056924	CG3523
chr2L	3058587	3059538	chr2L	3056614	3056924	CG3523
chr2L	3081088	3083106	chr2L	3071568	3071764	CG9660
chr2L	3083333	3084381	chr2L	3071568	3071764	CG9660
chr2L	3085991	3086991	chr2L	3071568	3071764	CG9660
chr2L	3090411	3091411	chr2L	3109671	3110730	CG8822
chr2L	3092375	3093461	chr2L	3109671	3110730	CG8822
chr2L	3094195	3095195	chr2L	3109671	3110730	CG8822
chr2L	3100574	3103131	chr2L	3109671	3110730	CG8822
chr2L	3107642	3108642	chr2L	3109671	3110730	CG8822
chr2L	3120878	3123269	chr2L	3128719	3129464	CG15403
chr2L	3123530	3126804	chr2L	3128719	3129464	CG15403
chr2L	3144286	3145286	chr2L	3145527	3145719	CG12400
chr2L	3144452	3145452	chr2L	3145527	3145719	CG12400
chr2L	3144629	3145629	chr2L	3145527	3145719	CG12400
chr2L	3145221	3146221	chr2L	3145527	3145719	CG12400
chr2L	3145348	3146348	chr2L	3145527	3145719	CG12400
chr2L	3145555	3146555	chr2L	3145527	3145719	CG12400
chr2L	3147133	3149625	chr2L	3145527	3145719	CG12400
chr2L	3152253	3153253	chr2L	3159493	3159630	CG12399
chr2L	3159143	3160143	chr2L	3159493	3159630	CG12399
chr2L	3159143	3160143	chr2L	3159955	3160148	CG8825
chr2L	3159449	3160449	chr2L	3159493	3159630	CG12399
chr2L	3159449	3160449	chr2L	3159955	3160148	CG8825
chr2L	3163144	3164144	chr2L	3162514	3163147	CG31953
chr2L	3163144	3164144	chr2L	3163646	3164074	CG3488
chr2L	3168962	3169962	chr2L	3172701	3172751	CG34406
chr2L	3169319	3170319	chr2L	3172701	3172751	CG34406
chr2L	3172704	3173704	chr2L	3172701	3172751	CG34406
chr2L	3172704	3173704	chr2L	3173479	3173826	CG31698
chr2L	3172782	3173782	chr2L	3173479	3173826	CG31698
chr2L	3173340	3174340	chr2L	3173479	3173826	CG31698
chr2L	3173340	3174340	chr2L	3173991	3174238	CG15404
chr2L	3173471	3174471	chr2L	3173479	3173826	CG31698
chr2L	3173471	3174471	chr2L	3173991	3174238	CG15404
chr2L	3176394	3177730	chr2L	3173991	3174238	CG15404
chr2L	3230997	3232075	chr2L	3259801	3259959	CG3347
chr2L	3294206	3295206	chr2L	3293322	3293949	CG9664
chr2L	3294425	3295425	chr2L	3293322	3293949	CG9664
chr2L	3302630	3303630	chr2L	3303045	3303129	CG9663
chr2L	3305991	3307323	chr2L	3309221	3309499	CG15406
chr2L	3311182	3312182	chr2L	3313346	3313571	CG3277
chr2L	3319372	3320372	chr2L	3319747	3319872	CG3326
chr2L	3319744	3320744	chr2L	3319747	3319872	CG3326
chr2L	3319744	3320744	chr2L	3320589	3320647	CG8837
chr2L	3337244	3341858	chr2L	3337482	3337894	CG3327
chr2L	3344785	3347170	chr2L	3337482	3337894	CG3327
chr2L	3347548	3352351	chr2L	3357683	3358618	CG8838
chr2L	3352680	3353723	chr2L	3357683	3358618	CG8838
chr2L	3354329	3355329	chr2L	3357683	3358618	CG8838
chr2L	3370862	3371862	chr2L	3367903	3368194	CG34394
chr2L	3372872	3373872	chr2L	3375084	3375711	CG15412
chr2L	3373066	3374066	chr2L	3375084	3375711	CG15412
chr2L	3376237	3377237	chr2L	3376480	3376686	CG9662
chr2L	3376237	3377237	chr2L	3377007	3377126	CG3289
chr2L	3376501	3377501	chr2L	3376480	3376686	CG9662
chr2L	3376501	3377501	chr2L	3377007	3377126	CG3289
chr2L	3416192	3417192	chr2L	3416692	3417410	CG31952
chr2L	3417369	3418369	chr2L	3416692	3417410	CG31952
chr2L	3417568	3418568	chr2L	3416692	3417410	CG31952
chr2L	3422457	3423457	chr2L	3422759	3422952	CG3254
chr2L	3436101	3441398	chr2L	3445996	3446142	CG2772
chr2L	3449182	3450182	chr2L	3449685	3449977	CG2774
chr2L	3451606	3452606	chr2L	3452450	3452671	CG12795
chr2L	3451965	3452965	chr2L	3452450	3452671	CG12795
chr2L	3456564	3457564	chr2L	3456870	3457058	CG3248
chr2L	3456564	3457564	chr2L	3457328	3457514	CG8843
chr2L	3456801	3457801	chr2L	3456870	3457058	CG3248
chr2L	3456801	3457801	chr2L	3457328	3457514	CG8843
chr2L	3465612	3466612	chr2L	3466786	3467062	CG8844
chr2L	3465656	3466656	chr2L	3466786	3467062	CG8844
chr2L	3469681	3470681	chr2L	3468949	3470007	CG3238
chr2L	3469681	3470681	chr2L	3470213	3470680	CG31776
chr2L	3471864	3472864	chr2L	3472734	3473302	CG31956
chr2L	3472102	3473102	chr2L	3472734	3473302	CG31956
chr2L	3472234	3473234	chr2L	3472734	3473302	CG31956
chr2L	3475842	3476842	chr2L	3478433	3478760	CG8846
chr2L	3476350	3477350	chr2L	3478433	3478760	CG8846
chr2L	3477148	3478148	chr2L	3478433	3478760	CG8846
chr2L	3477933	3478933	chr2L	3478433	3478760	CG8846
chr2L	3478021	3479021	chr2L	3478433	3478760	CG8846
chr2L	3481638	3483475	chr2L	3480953	3481916	CG15414
chr2L	3483709	3484883	chr2L	3480953	3481916	CG15414
chr2L	3485197	3486203	chr2L	3480953	3481916	CG15414
chr2L	3486452	3488786	chr2L	3480953	3481916	CG15414
chr2L	3495463	3496298	chr2L	3506557	3506741	CG3234
chr2L	3496541	3497616	chr2L	3506557	3506741	CG3234
chr2L	3504638	3506421	chr2L	3506557	3506741	CG3234
chr2L	3514156	3515156	chr2L	3514529	3514662	CG33123
chr2L	3514156	3515156	chr2L	3514736	3515277	CG17593
chr2L	3514371	3515371	chr2L	3514529	3514662	CG33123
chr2L	3514371	3515371	chr2L	3514736	3515277	CG17593
chr2L	3529817	3530817	chr2L	3529767	3530286	CG15415
chr2L	3530288	3531288	chr2L	3530902	3531199	CG8853
chr2L	3536437	3537727	chr2L	3530902	3531199	CG8853
chr2L	3537343	3538343	chr2L	3530902	3531199	CG8853
chr2L	3537833	3538833	chr2L	3545073	3545807	CG10016
chr2L	3538746	3539746	chr2L	3545073	3545807	CG10016
chr2L	3539232	3540232	chr2L	3545073	3545807	CG10016
chr2L	3541828	3544778	chr2L	3545073	3545807	CG10016
chr2L	3545059	3545919	chr2L	3545073	3545807	CG10016
chr2L	3547581	3548581	chr2L	3545073	3545807	CG10016
chr2L	3549445	3556899	chr2L	3545073	3545807	CG10016
chr2L	3557449	3561090	chr2L	3545073	3545807	CG10016
chr2L	3561537	3562537	chr2L	3545073	3545807	CG10016
chr2L	3562618	3563618	chr2L	3578854	3580766	CG3242
chr2L	3562807	3563807	chr2L	3578854	3580766	CG3242
chr2L	3563040	3564040	chr2L	3578854	3580766	CG3242
chr2L	3569588	3574974	chr2L	3578854	3580766	CG3242
chr2L	3574849	3575849	chr2L	3578854	3580766	CG3242
chr2L	3575306	3576306	chr2L	3578854	3580766	CG3242
chr2L	3580269	3581269	chr2L	3578854	3580766	CG3242
chr2L	3584559	3586473	chr2L	3578854	3580766	CG3242
chr2L	3587984	3588984	chr2L	3578854	3580766	CG3242
chr2L	3592584	3596330	chr2L	3606285	3606748	CG3851
chr2L	3596569	3597741	chr2L	3606285	3606748	CG3851
chr2L	3598078	3601621	chr2L	3606285	3606748	CG3851
chr2L	3618596	3619596	chr2L	3619291	3620390	CG2788
chr2L	3618777	3619777	chr2L	3619291	3620390	CG2788
chr2L	3631654	3632654	chr2L	3624439	3624676	CG10033
chr2L	3648151	3649794	chr2L	3663272	3663306	CG34340
chr2L	3656453	3657453	chr2L	3663272	3663306	CG34340
chr2L	3667476	3668476	chr2L	3663272	3663306	CG34340
chr2L	3691614	3692614	chr2L	3692470	3692588	CG16704
chr2L	3691622	3692622	chr2L	3692470	3692588	CG16704
chr2L	3691637	3692637	chr2L	3692470	3692588	CG16704
chr2L	3692087	3693087	chr2L	3692470	3692588	CG16704
chr2L	3692198	3693198	chr2L	3692470	3692588	CG16704
chr2L	3692198	3693198	chr2L	3693089	3693168	CG3513
chr2L	3692682	3693682	chr2L	3693089	3693168	CG3513
chr2L	3692683	3693683	chr2L	3693089	3693168	CG3513
chr2L	3703158	3704158	chr2L	3703579	3703622	CG2816
chr2L	3711248	3712248	chr2L	3710736	3711674	CG33122
chr2L	3711380	3712380	chr2L	3710736	3711674	CG33122
chr2L	3711653	3712653	chr2L	3710736	3711674	CG33122
chr2L	3711653	3712653	chr2L	3712497	3712862	CG31955
chr2L	3712366	3713366	chr2L	3712497	3712862	CG31955
chr2L	3712605	3713605	chr2L	3712497	3712862	CG31955
chr2L	3712859	3713859	chr2L	3712497	3712862	CG31955
chr2L	3749565	3752483	chr2L	3745691	3746006	CG10019
chr2L	3767120	3768120	chr2L	3760067	3760148	CG31772
chr2L	3767188	3768188	chr2L	3760067	3760148	CG31772
chr2L	3768735	3769735	chr2L	3760067	3760148	CG31772
chr2L	3769025	3770025	chr2L	3760067	3760148	CG31772
chr2L	3769425	3770425	chr2L	3779692	3780579	CG10021
chr2L	3769954	3770954	chr2L	3779692	3780579	CG10021
chr2L	3771199	3772199	chr2L	3779692	3780579	CG10021
chr2L	3771419	3772419	chr2L	3779692	3780579	CG10021
chr2L	3771525	3772525	chr2L	3779692	3780579	CG10021
chr2L	3778437	3779437	chr2L	3779692	3780579	CG10021
chr2L	3784446	3785446	chr2L	3784945	3785515	CG31960
chr2L	3785122	3786122	chr2L	3784945	3785515	CG31960
chr2L	3785122	3786122	chr2L	3785818	3786292	CG31958
chr2L	3786666	3787666	chr2L	3785818	3786292	CG31958
chr2L	3791617	3794784	chr2L	3790662	3791145	CG3921
chr2L	3795363	3799847	chr2L	3790662	3791145	CG3921
chr2L	3803044	3804044	chr2L	3806968	3807056	CG3920
chr2L	3805181	3806181	chr2L	3806968	3807056	CG3920
chr2L	3812910	3813910	chr2L	3813288	3813407	CG3407
chr2L	3814937	3815937	chr2L	3813288	3813407	CG3407
chr2L	3815448	3816448	chr2L	3813288	3813407	CG3407
chr2L	3829834	3833716	chr2L	3825679	3827137	CG16738
chr2L	3836339	3837339	chr2L	3836841	3839201	CG2939
chr2L	3839521	3845024	chr2L	3836841	3839201	CG2939
chr2L	3851450	3852450	chr2L	3862680	3862825	CG3964
chr2L	3852104	3853104	chr2L	3862680	3862825	CG3964
chr2L	3855977	3856977	chr2L	3862680	3862825	CG3964
chr2L	3856672	3857672	chr2L	3862680	3862825	CG3964
chr2L	3860904	3861904	chr2L	3862680	3862825	CG3964
chr2L	3861597	3862597	chr2L	3862680	3862825	CG3964
chr2L	3862167	3863167	chr2L	3862680	3862825	CG3964
chr2L	3862629	3863629	chr2L	3862680	3862825	CG3964
chr2L	3867004	3868004	chr2L	3867713	3867988	CG3980
chr2L	3867007	3868007	chr2L	3867713	3867988	CG3980
chr2L	3867196	3868196	chr2L	3867713	3867988	CG3980
chr2L	3871958	3872958	chr2L	3872172	3872386	CG31957
chr2L	3872145	3873145	chr2L	3872172	3872386	CG31957
chr2L	3872159	3873159	chr2L	3872172	3872386	CG31957
chr2L	3881959	3883278	chr2L	3884035	3884518	CG3399
chr2L	3884729	3887745	chr2L	3884035	3884518	CG3399
chr2L	3888324	3889324	chr2L	3884035	3884518	CG3399
chr2L	3889525	3890525	chr2L	3884035	3884518	CG3399
chr2L	3889531	3890531	chr2L	3884035	3884518	CG3399
chr2L	3932168	3935399	chr2L	3947147	3947160	CG31774
chr2L	4018718	4020777	chr2L	4031378	4031555	CG12676
chr2L	4021225	4023401	chr2L	4031378	4031555	CG12676
chr2L	4030876	4031876	chr2L	4031378	4031555	CG12676
chr2L	4036524	4038371	chr2L	4031378	4031555	CG12676
chr2L	4042626	4048945	chr2L	4031378	4031555	CG12676
chr2L	4049208	4053353	chr2L	4031378	4031555	CG12676
chr2L	4053635	4058320	chr2L	4031378	4031555	CG12676
chr2L	4059198	4062038	chr2L	4031378	4031555	CG12676
chr2L	4062369	4064822	chr2L	4031378	4031555	CG12676
chr2L	4068851	4072446	chr2L	4031378	4031555	CG12676
chr2L	4079142	4084357	chr2L	4120362	4120597	CG31962
chr2L	4085389	4086389	chr2L	4120362	4120597	CG31962
chr2L	4085505	4086505	chr2L	4120362	4120597	CG31962
chr2L	4088444	4090803	chr2L	4120362	4120597	CG31962
chr2L	4091109	4093907	chr2L	4120362	4120597	CG31962
chr2L	4094289	4096592	chr2L	4120362	4120597	CG31962
chr2L	4097082	4102954	chr2L	4120362	4120597	CG31962
chr2L	4103329	4105547	chr2L	4120362	4120597	CG31962
chr2L	4106287	4112218	chr2L	4120362	4120597	CG31962
chr2L	4176473	4181186	chr2L	4186244	4187499	CG31961
chr2L	4184767	4185767	chr2L	4186244	4187499	CG31961
chr2L	4184900	4185900	chr2L	4186244	4187499	CG31961
chr2L	4187293	4188293	chr2L	4186244	4187499	CG31961
chr2L	4187293	4188293	chr2L	4188122	4189285	CG2958
chr2L	4187622	4188622	chr2L	4188122	4189285	CG2958
chr2L	4196880	4197880	chr2L	4195733	4195904	CG3714
chr2L	4197571	4198571	chr2L	4195733	4195904	CG3714
chr2L	4197903	4198903	chr2L	4195733	4195904	CG3714
chr2L	4221296	4222296	chr2L	4212416	4217852	CG3352
chr2L	4224149	4225149	chr2L	4226846	4227097	CG3702
chr2L	4226480	4227480	chr2L	4226846	4227097	CG3702
chr2L	4226597	4227597	chr2L	4226846	4227097	CG3702
chr2L	4227198	4228198	chr2L	4227641	4227749	CG2960
chr2L	4228047	4229047	chr2L	4227641	4227749	CG2960
chr2L	4228061	4229061	chr2L	4227641	4227749	CG2960
chr2L	4228420	4229420	chr2L	4227641	4227749	CG2960
chr2L	4228958	4229958	chr2L	4227641	4227749	CG2960
chr2L	4231647	4236295	chr2L	4227641	4227749	CG2960
chr2L	4251569	4254016	chr2L	4257570	4258173	CG15425
chr2L	4265629	4268625	chr2L	4257570	4258173	CG15425
chr2L	4270776	4273504	chr2L	4279083	4279290	CG3675
chr2L	4280824	4281824	chr2L	4283150	4283252	CG15427
chr2L	4282647	4283647	chr2L	4283150	4283252	CG15427
chr2L	4283749	4284749	chr2L	4283150	4283252	CG15427
chr2L	4286438	4288279	chr2L	4283150	4283252	CG15427
chr2L	4294100	4299127	chr2L	4283150	4283252	CG15427
chr2L	4324053	4325053	chr2L	4324572	4325129	CG16857
chr2L	4328130	4330305	chr2L	4324572	4325129	CG16857
chr2L	4331330	4332330	chr2L	4324572	4325129	CG16857
chr2L	4333412	4334412	chr2L	4341883	4342198	CG2969
chr2L	4335581	4337761	chr2L	4341883	4342198	CG2969
chr2L	4344911	4345911	chr2L	4341883	4342198	CG2969
chr2L	4345276	4346276	chr2L	4341883	4342198	CG2969
chr2L	4361188	4362188	chr2L	4352974	4353195	CG15429
chr2L	4361424	4362424	chr2L	4352974	4353195	CG15429
chr2L	4370803	4371803	chr2L	4378905	4380725	CG3048
chr2L	4371489	4372489	chr2L	4378905	4380725	CG3048
chr2L	4382161	4383161	chr2L	4380507	4382643	CG17612
chr2L	4382235	4383235	chr2L	4380507	4382643	CG17612
chr2L	4382424	4383424	chr2L	4380507	4382643	CG17612
