chrom	txStart	txStart_plus1	paste_locus
chrX	16458866	16458867	chrX_16458866_16533096
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16463602	16463603	chrX_16463602_16527414
chrX	16640967	16640968	chrX_16640967_16649697
chrX	16640967	16640968	chrX_16640967_16650309
chrX	16645866	16645867	chrX_16645866_16646167
chrX	16901766	16901767	chrX_16901766_16912724
chrX	16969068	16969069	chrX_16969068_17066732
chrX	17160005	17160006	chrX_17160005_17195313
chrX	17160005	17160006	chrX_17160005_17195313
chrX	17160005	17160006	chrX_17160005_17200728
chrX	17282495	17282496	chrX_17282495_17305475
chrX	17285703	17285704	chrX_17285703_17301929
chrX	17422319	17422320	chrX_17422319_17443994
chrX	17672457	17672458	chrX_17672457_17698730
chrX	17924306	17924307	chrX_17924306_17990679
chrX	17929040	17929041	chrX_17929040_17967225
chrX	17929258	17929259	chrX_17929258_17990614
chrX	17929258	17929259	chrX_17929258_18015235
chrX	17932100	17932101	chrX_17932100_18063247
chrX	17937495	17937496	chrX_17937495_18063247
chrX	17939753	17939754	chrX_17939753_17990679
chrX	17939753	17939754	chrX_17939753_18063247
chrX	17949979	17949980	chrX_17949979_18015235
chrX	17950428	17950429	chrX_17950428_17990679
chrX	17950428	17950429	chrX_17950428_17995601
chrX	17950428	17950429	chrX_17950428_18014505
chrX	17950428	17950429	chrX_17950428_18063247
chrX	18078862	18078863	chrX_18078862_18088532
chrX	18085760	18085761	chrX_18085760_18088418
chrX	18085760	18085761	chrX_18085760_18088418
chrX	18210811	18210812	chrX_18210811_18226076
chrX	18210811	18210812	chrX_18210811_18226076
chrX	18212961	18212962	chrX_18212961_18226076
chrX	18322957	18322958	chrX_18322957_18356191
chrX	18324244	18324245	chrX_18324244_18356191
chrX	18479982	18479983	chrX_18479982_18483772
chrX	18480100	18480101	chrX_18480100_18483772
chrX	18606609	18606610	chrX_18606609_18617589
chrX	18930334	18930335	chrX_18930334_19026872
chrX	18930334	18930335	chrX_18930334_19026872
chrX	18930334	18930335	chrX_18930334_19028629
chrX	18930358	18930359	chrX_18930358_19026872
chrX	19136106	19136107	chrX_19136106_19158201
chrX	19261819	19261820	chrX_19261819_19272089
chrX	19261819	19261820	chrX_19261819_19273280
chrX	19266655	19266656	chrX_19266655_19268896
chrX	19353180	19353181	chrX_19353180_19470041
chrX	19353180	19353181	chrX_19353180_19471914
chrX	19522026	19522027	chrX_19522026_19529973
chrX	19522098	19522099	chrX_19522098_19529973
chrX	19522098	19522099	chrX_19522098_19530896
chrX	19528361	19528362	chrX_19528361_19530896
chrX	19659441	19659442	chrX_19659441_19662293
chrX	19659441	19659442	chrX_19659441_19663367
chrX	19659441	19659442	chrX_19659441_19663971
chrX	20004679	20004680	chrX_20004679_20062706
chrX	20181589	20181590	chrX_20181589_20186487
chrX	20181742	20181743	chrX_20181742_20186487
chrX	20182037	20182038	chrX_20182037_20186487
chrX	20302014	20302015	chrX_20302014_20330372
chrX	20303852	20303853	chrX_20303852_20330372
chrX	20761070	20761071	chrX_20761070_20923969
chrX	20761070	20761071	chrX_20761070_20925092
chrX	20765590	20765591	chrX_20765590_20927050
chrX	21093843	21093844	chrX_21093843_21111417
chrX	21093843	21093844	chrX_21093843_21111417
chrX	21205309	21205310	chrX_21205309_21281153
chrX	21205309	21205310	chrX_21205309_21281171
chrX	21207105	21207106	chrX_21207105_21281153
chrX	21207674	21207675	chrX_21207674_21281171
chrX	21363027	21363028	chrX_21363027_21373145
chrX	21363027	21363028	chrX_21363027_21373145
chrX	21624795	21624796	chrX_21624795_21630148
chrX	21624795	21624796	chrX_21624795_21630148
chrX	21624795	21624796	chrX_21624795_21630148
chrX	21624795	21624796	chrX_21624795_21630148
chrX	21624795	21624796	chrX_21624795_21630148
chrX	21625149	21625150	chrX_21625149_21630148
chrX	21631890	21631891	chrX_21631890_21790731
chrX	22657323	22657324	chrX_22657323_22797682
chrX	22806500	22806501	chrX_22806500_22807399
chrX	122492	122493	chrX_122492_122706
chrX	124369	124370	chrX_124369_126714
chrX	124369	124370	chrX_124369_126714
chrX	124369	124370	chrX_124369_126714
chrX	133384	133385	chrX_133384_133502
chrX	140972	140973	chrX_140972_142197
chrX	142207	142208	chrX_142207_199461
chrX	142730	142731	chrX_142730_148426
chrX	142852	142853	chrX_142852_199461
chrX	151690	151691	chrX_151690_152279
chrX	175972	175973	chrX_175972_199037
chrX	175972	175973	chrX_175972_199461
chrX	175972	175973	chrX_175972_200663
chrX	243953	243954	chrX_243953_245856
chrX	244060	244061	chrX_244060_245856
chrX	244060	244061	chrX_244060_245856
chrX	245977	245978	chrX_245977_254013
chrX	245977	245978	chrX_245977_254650
chrX	254875	254876	chrX_254875_255524
chrX	255673	255674	chrX_255673_258413
chrX	255673	255674	chrX_255673_258469
chrX	265723	265724	chrX_265723_267028
chrX	265723	265724	chrX_265723_267028
chrX	266072	266073	chrX_266072_267028
chrX	268508	268509	chrX_268508_279634
chrX	268508	268509	chrX_268508_279634
chrX	268508	268509	chrX_268508_279634
chrX	268508	268509	chrX_268508_279634
chrX	268508	268509	chrX_268508_279634
chrX	268508	268509	chrX_268508_279634
chrX	268523	268524	chrX_268523_276377
chrX	269591	269592	chrX_269591_279634
chrX	269591	269592	chrX_269591_279718
chrX	269610	269611	chrX_269610_279634
chrX	279702	279703	chrX_279702_350202
chrX	280171	280172	chrX_280171_280269
chrX	283185	283186	chrX_283185_294962
chrX	286406	286407	chrX_286406_294962
chrX	286406	286407	chrX_286406_294962
chrX	307683	307684	chrX_307683_308935
chrX	315122	315123	chrX_315122_316566
chrX	316575	316576	chrX_316575_334801
chrX	338428	338429	chrX_338428_350504
chrX	343040	343041	chrX_343040_350202
chrX	350565	350566	chrX_350565_351133
chrX	353066	353067	chrX_353066_353317
chrX	356508	356509	chrX_356508_361245
chrX	362398	362399	chrX_362398_367072
chrX	362589	362590	chrX_362589_366994
chrX	362598	362599	chrX_362598_367072
chrX	370030	370031	chrX_370030_370947
chrX	376986	376987	chrX_376986_377229
chrX	376986	376987	chrX_376986_377642
chrX	385557	385558	chrX_385557_386274
chrX	396059	396060	chrX_396059_397497
chrX	409720	409721	chrX_409720_410817
chrX	436138	436139	chrX_436138_437448
chrX	460746	460747	chrX_460746_463176
chrX	467056	467057	chrX_467056_469335
chrX	471018	471019	chrX_471018_476579
chrX	476983	476984	chrX_476983_478191
chrX	477367	477368	chrX_477367_478191
chrX	479065	479066	chrX_479065_480166
chrX	479430	479431	chrX_479430_480166
chrX	481861	481862	chrX_481861_482507
chrX	481861	481862	chrX_481861_482768
chrX	481937	481938	chrX_481937_482658
chrX	481937	481938	chrX_481937_482768
chrX	482776	482777	chrX_482776_487581
chrX	487877	487878	chrX_487877_490725
chrX	487897	487898	chrX_487897_488333
chrX	490786	490787	chrX_490786_493023
chrX	490786	490787	chrX_490786_493495
chrX	494613	494614	chrX_494613_496369
chrX	494899	494900	chrX_494899_496369
chrX	496445	496446	chrX_496445_504319
chrX	496445	496446	chrX_496445_509072
chrX	496445	496446	chrX_496445_509072
chrX	496596	496597	chrX_496596_497374
chrX	498096	498097	chrX_498096_499456
chrX	499280	499281	chrX_499280_504319
chrX	499280	499281	chrX_499280_509072
chrX	499280	499281	chrX_499280_509072
chrX	499957	499958	chrX_499957_504319
chrX	499957	499958	chrX_499957_508424
chrX	499957	499958	chrX_499957_508509
chrX	499957	499958	chrX_499957_509072
chrX	509234	509235	chrX_509234_523226
chrX	516849	516850	chrX_516849_520285
chrX	517235	517236	chrX_517235_523226
chrX	517235	517236	chrX_517235_523226
chrX	527940	527941	chrX_527940_529849
chrX	527940	527941	chrX_527940_530291
chrX	530500	530501	chrX_530500_578130
chrX	530500	530501	chrX_530500_579044
chrX	531169	531170	chrX_531169_579044
chrX	569902	569903	chrX_569902_570003
chrX	582120	582121	chrX_582120_598151
chrX	585080	585081	chrX_585080_620195
chrX	591041	591042	chrX_591041_597819
chrX	610548	610549	chrX_610548_617582
chrX	610548	610549	chrX_610548_619723
chrX	610548	610549	chrX_610548_620195
chrX	620281	620282	chrX_620281_620729
chrX	620716	620717	chrX_620716_621215
chrX	621529	621530	chrX_621529_623051
chrX	621805	621806	chrX_621805_623051
chrX	623467	623468	chrX_623467_624765
chrX	624756	624757	chrX_624756_625203
chrX	625246	625247	chrX_625246_625661
chrX	625541	625542	chrX_625541_628016
chrX	628337	628338	chrX_628337_628894
chrX	628348	628349	chrX_628348_629416
chrX	628348	628349	chrX_628348_629483
chrX	629772	629773	chrX_629772_633633
chrX	633621	633622	chrX_633621_635545
chrX	633621	633622	chrX_633621_635545
chrX	633621	633622	chrX_633621_635545
chrX	633690	633691	chrX_633690_633751
chrX	635889	635890	chrX_635889_643760
chrX	636441	636442	chrX_636441_643760
chrX	644760	644761	chrX_644760_646386
chrX	647303	647304	chrX_647303_648148
chrX	647303	647304	chrX_647303_648597
chrX	648890	648891	chrX_648890_654938
chrX	656113	656114	chrX_656113_657899
chrX	656355	656356	chrX_656355_657899
chrX	656672	656673	chrX_656672_657899
chrX	657073	657074	chrX_657073_657899
chrX	686833	686834	chrX_686833_749496
chrX	749240	749241	chrX_749240_751301
chrX	750346	750347	chrX_750346_758719
chrX	752010	752011	chrX_752010_753653
chrX	756185	756186	chrX_756185_758719
chrX	759593	759594	chrX_759593_761939
chrX	761975	761976	chrX_761975_762500
chrX	762559	762560	chrX_762559_765130
chrX	762614	762615	chrX_762614_763810
chrX	763082	763083	chrX_763082_763234
chrX	763941	763942	chrX_763941_764086
chrX	765287	765288	chrX_765287_766100
chrX	769944	769945	chrX_769944_784222
chrX	770025	770026	chrX_770025_783302
chrX	777733	777734	chrX_777733_783302
chrX	787854	787855	chrX_787854_790089
chrX	790283	790284	chrX_790283_790566
chrX	793146	793147	chrX_793146_796354
chrX	793146	793147	chrX_793146_797061
chrX	797089	797090	chrX_797089_801479
chrX	801668	801669	chrX_801668_803470
chrX	803423	803424	chrX_803423_804921
chrX	806075	806076	chrX_806075_808200
chrX	808216	808217	chrX_808216_836356
chrX	808216	808217	chrX_808216_840989
chrX	808216	808217	chrX_808216_884464
chrX	808216	808217	chrX_808216_899272
chrX	808216	808217	chrX_808216_909194
chrX	844822	844823	chrX_844822_845297
chrX	846170	846171	chrX_846170_847157
chrX	846657	846658	chrX_846657_847157
chrX	862607	862608	chrX_862607_863200
chrX	875731	875732	chrX_875731_876612
chrX	894481	894482	chrX_894481_895200
chrX	894483	894484	chrX_894483_895200
chrX	922888	922889	chrX_922888_927582
chrX	923167	923168	chrX_923167_927582
chrX	928138	928139	chrX_928138_928860
chrX	928797	928798	chrX_928797_930098
chrX	930930	930931	chrX_930930_932475
chrX	932465	932466	chrX_932465_939424
chrX	933125	933126	chrX_933125_939424
chrX	935231	935232	chrX_935231_937822
chrX	935425	935426	chrX_935425_937822
chrX	935579	935580	chrX_935579_937822
chrX	935857	935858	chrX_935857_937822
chrX	939169	939170	chrX_939169_940805
chrX	941074	941075	chrX_941074_943229
chrX	942473	942474	chrX_942473_945773
chrX	946661	946662	chrX_946661_947500
chrX	948584	948585	chrX_948584_951900
chrX	949051	949052	chrX_949051_951900
chrX	968495	968496	chrX_968495_968741
chrX	990517	990518	chrX_990517_991184
chrX	1011100	1011101	chrX_1011100_1011643
chrX	1012034	1012035	chrX_1012034_1012624
chrX	1012778	1012779	chrX_1012778_1046040
chrX	1013983	1013984	chrX_1013983_1026703
chrX	1019794	1019795	chrX_1019794_1026700
chrX	1026790	1026791	chrX_1026790_1028290
chrX	1028290	1028291	chrX_1028290_1030556
chrX	1030757	1030758	chrX_1030757_1031612
chrX	1030757	1030758	chrX_1030757_1033119
chrX	1031495	1031496	chrX_1031495_1033165
chrX	1033315	1033316	chrX_1033315_1046040
chrX	1033315	1033316	chrX_1033315_1046040
chrX	1033315	1033316	chrX_1033315_1046040
chrX	1033315	1033316	chrX_1033315_1046040
chrX	1033315	1033316	chrX_1033315_1046040
chrX	1046223	1046224	chrX_1046223_1047009
chrX	1046448	1046449	chrX_1046448_1047009
chrX	1051524	1051525	chrX_1051524_1052631
chrX	1073040	1073041	chrX_1073040_1134896
chrX	1073905	1073906	chrX_1073905_1082439
chrX	1073905	1073906	chrX_1073905_1082439
chrX	1073905	1073906	chrX_1073905_1134896
chrX	1145643	1145644	chrX_1145643_1146132
chrX	1158598	1158599	chrX_1158598_1162389
chrX	1170827	1170828	chrX_1170827_1172740
chrX	1171424	1171425	chrX_1171424_1172740
chrX	1171424	1171425	chrX_1171424_1173797
chrX	1173876	1173877	chrX_1173876_1176035
chrX	1180164	1180165	chrX_1180164_1180947
chrX	1180164	1180165	chrX_1180164_1181551
chrX	1181619	1181620	chrX_1181619_1183349
chrX	1181867	1181868	chrX_1181867_1183502
chrX	1184777	1184778	chrX_1184777_1188585
chrX	1191307	1191308	chrX_1191307_1196660
chrX	1191404	1191405	chrX_1191404_1196660
chrX	1199545	1199546	chrX_1199545_1203157
chrX	1203776	1203777	chrX_1203776_1205433
chrX	1206736	1206737	chrX_1206736_1207555
chrX	1209969	1209970	chrX_1209969_1211713
chrX	1209969	1209970	chrX_1209969_1211853
chrX	1211988	1211989	chrX_1211988_1215156
chrX	1213519	1213520	chrX_1213519_1215156
chrX	1215288	1215289	chrX_1215288_1236684
chrX	1215713	1215714	chrX_1215713_1235053
chrX	1217082	1217083	chrX_1217082_1236684
chrX	1217082	1217083	chrX_1217082_1236684
chrX	1217948	1217949	chrX_1217948_1235053
chrX	1217948	1217949	chrX_1217948_1235053
chrX	1217948	1217949	chrX_1217948_1236684
chrX	1236872	1236873	chrX_1236872_1239884
chrX	1242739	1242740	chrX_1242739_1275284
chrX	1242739	1242740	chrX_1242739_1275284
chrX	1287289	1287290	chrX_1287289_1288945
chrX	1287965	1287966	chrX_1287965_1288945
chrX	1289712	1289713	chrX_1289712_1294687
chrX	1289712	1289713	chrX_1289712_1304845
chrX	1289716	1289717	chrX_1289716_1308472
chrX	1297983	1297984	chrX_1297983_1298387
chrX	1299769	1299770	chrX_1299769_1300333
chrX	1322512	1322513	chrX_1322512_1329438
chrX	1329517	1329518	chrX_1329517_1338222
chrX	1329517	1329518	chrX_1329517_1341587
chrX	1342105	1342106	chrX_1342105_1344770
chrX	1342406	1342407	chrX_1342406_1344770
chrX	1344871	1344872	chrX_1344871_1346299
chrX	1344871	1344872	chrX_1344871_1349357
chrX	1346552	1346553	chrX_1346552_1348143
chrX	1347084	1347085	chrX_1347084_1348143
chrX	1349622	1349623	chrX_1349622_1353981
chrX	1349886	1349887	chrX_1349886_1353981
chrX	1354013	1354014	chrX_1354013_1356473
chrX	1356487	1356488	chrX_1356487_1357601
chrX	1369248	1369249	chrX_1369248_1370176
chrX	1370579	1370580	chrX_1370579_1374677
chrX	1370579	1370580	chrX_1370579_1374677
chrX	1370579	1370580	chrX_1370579_1374677
chrX	1370579	1370580	chrX_1370579_1375257
chrX	1373622	1373623	chrX_1373622_1373755
chrX	1375535	1375536	chrX_1375535_1378857
chrX	1375535	1375536	chrX_1375535_1378896
chrX	1378884	1378885	chrX_1378884_1380480
chrX	1380913	1380914	chrX_1380913_1392478
chrX	1380913	1380914	chrX_1380913_1392843
chrX	1384524	1384525	chrX_1384524_1392843
chrX	1385903	1385904	chrX_1385903_1392843
chrX	1386721	1386722	chrX_1386721_1392843
chrX	1388567	1388568	chrX_1388567_1392843
chrX	1393053	1393054	chrX_1393053_1397337
chrX	1393053	1393054	chrX_1393053_1397337
chrX	1452429	1452430	chrX_1452429_1454177
chrX	1455214	1455215	chrX_1455214_1457054
chrX	1457174	1457175	chrX_1457174_1460617
chrX	1460806	1460807	chrX_1460806_1461676
chrX	1461843	1461844	chrX_1461843_1464220
chrX	1461979	1461980	chrX_1461979_1464220
chrX	1464362	1464363	chrX_1464362_1465996
chrX	1466133	1466134	chrX_1466133_1468692
chrX	1466748	1466749	chrX_1466748_1468692
chrX	1467492	1467493	chrX_1467492_1470614
chrX	1467492	1467493	chrX_1467492_1468692
chrX	1468692	1468693	chrX_1468692_1469817
chrX	1470665	1470666	chrX_1470665_1472325
chrX	1470755	1470756	chrX_1470755_1472317
chrX	1470847	1470848	chrX_1470847_1472325
chrX	1472521	1472522	chrX_1472521_1473727
chrX	1473883	1473884	chrX_1473883_1476974
chrX	1473883	1473884	chrX_1473883_1476974
chrX	1477062	1477063	chrX_1477062_1478482
chrX	1477062	1477063	chrX_1477062_1481420
chrX	1478551	1478552	chrX_1478551_1481420
chrX	1478600	1478601	chrX_1478600_1481420
chrX	1481796	1481797	chrX_1481796_1483023
chrX	1481796	1481797	chrX_1481796_1483292
chrX	1481796	1481797	chrX_1481796_1483413
chrX	1482491	1482492	chrX_1482491_1482590
chrX	1482558	1482559	chrX_1482558_1482629
chrX	1483478	1483479	chrX_1483478_1517615
chrX	1483624	1483625	chrX_1483624_1507809
chrX	1486225	1486226	chrX_1486225_1496196
chrX	1486225	1486226	chrX_1486225_1496383
chrX	1486225	1486226	chrX_1486225_1501286
chrX	1486225	1486226	chrX_1486225_1507808
chrX	1486225	1486226	chrX_1486225_1507808
chrX	1488422	1488423	chrX_1488422_1507809
chrX	1512226	1512227	chrX_1512226_1512803
chrX	1513069	1513070	chrX_1513069_1517137
chrX	1513069	1513070	chrX_1513069_1517615
chrX	1558348	1558349	chrX_1558348_1558400
chrX	1575131	1575132	chrX_1575131_1645162
chrX	1575148	1575149	chrX_1575148_1645162
chrX	1608868	1608869	chrX_1608868_1649378
chrX	1610511	1610512	chrX_1610511_1649378
chrX	1612307	1612308	chrX_1612307_1649378
chrX	1612340	1612341	chrX_1612340_1645162
chrX	1612340	1612341	chrX_1612340_1649378
chrX	1612340	1612341	chrX_1612340_1653062
chrX	1612340	1612341	chrX_1612340_1655369
chrX	1612340	1612341	chrX_1612340_1664869
chrX	1612340	1612341	chrX_1612340_1664869
chrX	1613656	1613657	chrX_1613656_1649378
chrX	1622731	1622732	chrX_1622731_1645162
chrX	1665051	1665052	chrX_1665051_1668451
chrX	1668405	1668406	chrX_1668405_1669297
chrX	1669569	1669570	chrX_1669569_1673110
chrX	1669569	1669570	chrX_1669569_1673608
chrX	1673109	1673110	chrX_1673109_1692768
chrX	1673337	1673338	chrX_1673337_1692768
chrX	1673337	1673338	chrX_1673337_1692768
chrX	1673337	1673338	chrX_1673337_1692768
chrX	1673337	1673338	chrX_1673337_1692768
chrX	1675079	1675080	chrX_1675079_1692547
chrX	1675079	1675080	chrX_1675079_1692547
chrX	1675402	1675403	chrX_1675402_1688105
chrX	1680026	1680027	chrX_1680026_1692547
chrX	1681565	1681566	chrX_1681565_1684891
chrX	1683246	1683247	chrX_1683246_1684891
chrX	1686623	1686624	chrX_1686623_1690187
chrX	1692823	1692824	chrX_1692823_1693843
chrX	1693614	1693615	chrX_1693614_1695889
chrX	1708805	1708806	chrX_1708805_1710182
chrX	1708937	1708938	chrX_1708937_1710182
chrX	1735944	1735945	chrX_1735944_1754065
chrX	1745877	1745878	chrX_1745877_1751021
chrX	1745877	1745878	chrX_1745877_1754065
chrX	1773724	1773725	chrX_1773724_1781160
chrX	1773724	1773725	chrX_1773724_1781160
chrX	1773724	1773725	chrX_1773724_1781160
chrX	1773724	1773725	chrX_1773724_1781182
chrX	1773724	1773725	chrX_1773724_1781182
chrX	1773724	1773725	chrX_1773724_1781200
chrX	1773724	1773725	chrX_1773724_1784001
chrX	1773724	1773725	chrX_1773724_1784001
chrX	1773724	1773725	chrX_1773724_1784001
chrX	1773724	1773725	chrX_1773724_1784001
chrX	1773724	1773725	chrX_1773724_1788065
chrX	1773724	1773725	chrX_1773724_1788065
chrX	1773724	1773725	chrX_1773724_1788065
chrX	1774526	1774527	chrX_1774526_1784001
chrX	1788860	1788861	chrX_1788860_1788957
chrX	1789565	1789566	chrX_1789565_1790418
chrX	1819494	1819495	chrX_1819494_1820341
chrX	1821468	1821469	chrX_1821468_1822381
chrX	1838239	1838240	chrX_1838239_1852933
chrX	1842627	1842628	chrX_1842627_1852933
chrX	1842627	1842628	chrX_1842627_1853667
chrX	1842627	1842628	chrX_1842627_1853667
chrX	1843345	1843346	chrX_1843345_1852866
chrX	1857888	1857889	chrX_1857888_1858971
chrX	1857970	1857971	chrX_1857970_1858971
chrX	1859140	1859141	chrX_1859140_1861790
chrX	1862008	1862009	chrX_1862008_1865835
chrX	1862134	1862135	chrX_1862134_1865835
chrX	1865908	1865909	chrX_1865908_1866887
chrX	1865908	1865909	chrX_1865908_1866887
chrX	1866831	1866832	chrX_1866831_1868803
chrX	1866831	1866832	chrX_1866831_1869061
chrX	1868869	1868870	chrX_1868869_1872408
chrX	1872399	1872400	chrX_1872399_1873565
chrX	1873852	1873853	chrX_1873852_1876474
