#chrom	strand	txStart	txEnd	cdsStart	cdsEnd	name2
chrX	-	12686000	12742618	12687299	12731439	Smr
chrX	-	12785562	12897327	12791754	12831636	Pde9
chrX	-	12791139	12868771	12791754	12831636	Pde9
chrX	-	12791139	12897327	12791463	12831636	Pde9
chrX	-	12791139	12897327	12791754	12831636	Pde9
chrX	-	12974682	12976231	12974784	12976231	CG12716
chrX	-	13095570	13112462	13096817	13111843	CG43313
chrX	-	13096115	13112462	13096817	13111843	CG43313
chrX	-	13214408	13257183	13215616	13256831	mew
chrX	-	13215155	13257183	13215616	13225035	mew
chrX	-	13215155	13257183	13215616	13256831	mew
chrX	-	13215155	13257183	13215325	13256831	mew
chrX	-	13215155	13258490	13215325	13225035	mew
chrX	-	13215155	13258490	13215616	13225035	mew
chrX	+	13368190	13370472	13368199	13370333	dmrt11E
chrX	+	13445902	13519626	13483135	13518894	Neto
chrX	+	13445902	13527282	13483135	13523444	Neto
chrX	-	13846115	13986442	13854098	13901623	mamo
chrX	-	13850847	13988831	13854098	13901623	mamo
chrX	-	13858016	13933343	13869553	13901623	mamo
chrX	-	13865861	13990527	13869553	13901623	mamo
chrX	-	13869215	13947076	13869553	13901623	mamo
chrX	-	13869215	13986442	13869553	13901623	mamo
chrX	-	13882853	13988831	13883064	13901623	mamo
chrX	+	14277734	14288161	14277828	14288040	Muc12Ea
chrX	+	14322225	14462351	14408272	14459464	dpr8
chrX	-	14787477	14818789	14789669	14801343	rut
chrX	-	14787477	14825905	14790548	14801343	rut
chrX	-	14787477	14826073	14789669	14801343	rut
chrX	-	14933669	14952009	14934629	14950599	pdgy
chrX	-	14934039	14950749	14934629	14950599	pdgy
chrX	-	14934039	14951794	14934629	14950599	pdgy
chrX	-	14934039	14953532	14934629	14950599	pdgy
chrX	-	15069126	15076220	15072504	15075940	Lsd-2
chrX	-	15071462	15076220	15072504	15075940	Lsd-2
chrX	-	15071462	15076220	15072271	15075940	Lsd-2
chrX	-	15071462	15076220	15072504	15075940	Lsd-2
chrX	-	15071462	15076220	15072271	15075940	Lsd-2
chrX	+	15333309	15340360	15334060	15340168	HDAC6
chrX	+	15333309	15340360	15334060	15340015	HDAC6
chrX	+	15334219	15340360	15335046	15340015	HDAC6
chrX	-	15334477	15335752	15335752	15335752	CR44998
chrX	-	15334477	15335971	15335971	15335971	CR44998
chrX	+	15334477	15340360	15334956	15340015	HDAC6
chrX	+	15334555	15340360	15334650	15340015	HDAC6
chrX	+	15334565	15339092	15334650	15338974	HDAC6
chrX	+	15335140	15340360	15335211	15339632	HDAC6
chrX	+	15462721	15466812	15462827	15464408	CG6294
chrX	+	15462721	15466812	15465857	15466710	CG6299
chrX	+	15464581	15466812	15465857	15466710	CG6299
chrX	+	15465326	15466807	15465857	15466710	CG6299
chrX	+	15465564	15466812	15465857	15466710	CG6299
chrX	+	15465739	15466812	15465857	15466710	CG6299
chrX	-	15466183	15467529	15466832	15467469	CG15642
chrX	-	15466183	15467757	15466832	15467469	CG15642
chrX	-	15987007	15991974	15987284	15988829	eIF5
chrX	-	15987165	15991974	15989427	15991104	CG46312
chrX	-	15987165	15991974	15987284	15988829	eIF5
chrX	-	16118066	16148977	16119050	16123194	disco-r
chrX	-	16118787	16124332	16119050	16123194	disco-r
chrX	-	16118787	16148977	16119050	16123194	disco-r
chrX	-	16381953	16384266	16382257	16383511	CG9992
chrX	-	16381953	16384908	16382257	16383511	CG9992
chrX	-	16381953	16384908	16382257	16382950	CG9992
chrX	-	16455026	16527567	16463787	16521772	para
chrX	-	16458866	16527414	16463787	16521772	para
chrX	-	16458866	16533096	16463787	16521772	para
chrX	-	16463602	16527414	16463787	16521772	para
chrX	-	16463602	16527414	16463745	16521772	para
chrX	-	16463602	16527414	16463787	16521772	para
chrX	-	16463602	16527414	16486833	16521772	para
chrX	-	16463602	16527414	16463787	16521772	para
chrX	-	16463602	16527414	16486833	16521772	para
chrX	-	16463602	16527414	16463787	16521772	para
chrX	-	16463602	16527414	16475739	16521772	para
chrX	-	16463602	16527414	16506036	16521772	para
chrX	-	16463602	16527414	16463787	16521772	para
chrX	+	16640967	16649697	16641476	16643507	mthl1
chrX	+	16640967	16650309	16641476	16643507	mthl1
chrX	-	16645866	16646167	16646167	16646167	CR46147
chrX	-	16901766	16912724	16912724	16912724	CR44754
chrX	-	16969068	17066732	16973034	17049439	CG45002
chrX	+	17160005	17195313	17161071	17194394	baz
chrX	+	17160005	17195313	17186940	17194394	baz
chrX	+	17160005	17200728	17161071	17194394	baz
chrX	+	17282495	17305475	17302914	17304837	CG5445
chrX	-	17285703	17301929	17286672	17301434	Fim
chrX	-	17422319	17443994	17422855	17423126	CG12994
chrX	-	17672457	17698730	17673154	17695495	chas
chrX	-	17924306	17990679	17930123	17976532	Sh
chrX	-	17929040	17967225	17930123	17961778	Sh
chrX	-	17929258	17990614	17930123	17976532	Sh
chrX	-	17929258	18015235	17930123	18014310	Sh
chrX	-	17932100	18063247	17940726	18039230	Sh
chrX	-	17937495	18063247	17940726	18039230	Sh
chrX	-	17939753	17990679	17940726	17976532	Sh
chrX	-	17939753	18063247	17940726	18039230	Sh
chrX	-	17949979	18015235	17950604	18014310	Sh
chrX	-	17950428	17990679	17950604	17976532	Sh
chrX	-	17950428	17995601	17950604	17993439	Sh
chrX	-	17950428	18014505	17950604	18014310	Sh
chrX	-	17950428	18063247	17950604	18039230	Sh
chrX	-	18078862	18088532	18079653	18082287	CG7536
chrX	+	18085760	18088418	18085911	18087678	Ada3
chrX	+	18085760	18088418	18085911	18087582	Ada3
chrX	-	18210811	18226076	18213073	18220034	CG33639
chrX	-	18210811	18226076	18213003	18220034	CG33639
chrX	-	18212961	18226076	18213073	18220034	CG33639
chrX	-	18322957	18356191	18327255	18330400	CG6123
chrX	-	18324244	18356191	18327255	18330400	CG6123
chrX	-	18479982	18483772	18480137	18482636	Hayan
chrX	-	18480100	18483772	18480137	18482636	Hayan
chrX	-	18606609	18617589	18606701	18612573	CG15040
chrX	+	18930334	19026872	19011072	19026058	CG43759
chrX	+	18930334	19026872	19011072	19013348	CG43759
chrX	+	18930334	19028629	19011072	19013348	CG43759
chrX	+	18930358	19026872	19011072	19013348	CG43759
chrX	-	19136106	19158201	19143584	19154953	RhoGAP18B
chrX	+	19261819	19272089	19262338	19271578	Vav
chrX	+	19261819	19273280	19262338	19271578	Vav
chrX	-	19266655	19268896	19266956	19268716	CG8010
chrX	+	19353180	19470041	19464669	19469550	kek5
chrX	+	19353180	19471914	19464669	19469550	kek5
chrX	+	19522026	19529973	19523095	19529757	CoRest
chrX	+	19522098	19529973	19523095	19529757	CoRest
chrX	+	19522098	19530896	19523095	19529757	CoRest
chrX	+	19528361	19530896	19528414	19529757	CoRest
chrX	-	19659441	19662293	19659711	19661522	CG14223
chrX	-	19659441	19663367	19659711	19661522	CG14223
chrX	-	19659441	19663971	19659711	19661522	CG14223
chrX	-	20004679	20062706	20007018	20028867	Dop2R
chrX	-	20181589	20186487	20182337	20186390	Sdic2
chrX	-	20181742	20186487	20182337	20186390	Sdic2
chrX	-	20182037	20186487	20182337	20186390	Sdic2
chrX	-	20302014	20330372	20310308	20315432	CG1504
chrX	-	20303852	20330372	20310308	20315432	CG1504
chrX	-	20761070	20923969	20772580	20805877	shakB
chrX	-	20761070	20925092	20772580	20805877	shakB
chrX	-	20765590	20927050	20772580	20805877	shakB
chrX	+	21093843	21111417	21108782	21111123	CG11566
chrX	+	21093843	21111417	21093984	21108536	stg1
chrX	-	21205309	21281153	21205682	21211756	CG32521
chrX	-	21205309	21281171	21205682	21211756	CG32521
chrX	-	21207105	21281153	21209096	21211756	CG32521
chrX	-	21207674	21281171	21209096	21211756	CG32521
chrX	+	21363027	21373145	21369748	21372236	bbx
chrX	+	21363027	21373145	21363058	21365207	waw
chrX	-	21624795	21630148	21626054	21628721	DIP1
chrX	-	21624795	21630148	21626054	21628903	DIP1
chrX	-	21624795	21630148	21626054	21628721	DIP1
chrX	-	21624795	21630148	21626054	21630036	DIP1
chrX	-	21624795	21630148	21626054	21628514	DIP1
chrX	-	21625149	21630148	21626054	21628721	DIP1
chrX	+	21631890	21790731	21790731	21790731	flam
chrX	+	22657323	22797682	22797682	22797682	CR44997
chrX	-	22806500	22807399	22807399	22807399	CR45464
chrX	+	122492	122706	122706	122706	CR40469
chrX	-	124369	126714	124463	126054	CG17636
chrX	-	124369	126714	124463	126409	CG17636
chrX	-	124369	126714	124463	126630	CG17636
chrX	+	133384	133502	133502	133502	mir-4915
chrX	-	140972	142197	142197	142197	CR45473
chrX	+	142207	199461	196280	198761	tyn
chrX	-	142730	148426	143002	147332	CG17707
chrX	+	142852	199461	196280	198761	tyn
chrX	-	151690	152279	152279	152279	CR43863
chrX	+	175972	199037	196280	198761	tyn
chrX	+	175972	199461	196280	198761	tyn
chrX	+	175972	200663	196280	198761	tyn
chrX	-	243953	245856	244438	245670	CG3038
chrX	-	244060	245856	244438	245670	CG3038
chrX	-	244060	245856	244438	245681	CG3038
chrX	+	245977	254013	246849	253261	G9a
chrX	+	245977	254650	246849	253261	G9a
chrX	+	254875	255524	255068	255347	CG42376
chrX	+	255673	258413	255793	258285	cin
chrX	+	255673	258469	255793	258285	cin
chrX	-	265723	267028	266244	266968	CG13376
chrX	-	265723	267028	266244	266826	CG13376
chrX	-	266072	267028	266244	266968	CG13376
chrX	-	268508	279634	271561	274417	ewg
chrX	-	268508	279634	269308	274417	ewg
chrX	-	268508	279634	269168	274417	ewg
chrX	-	268508	279634	271561	274417	ewg
chrX	-	268508	279634	269308	274417	ewg
chrX	-	268508	279634	269168	274417	ewg
chrX	-	268523	276377	269168	274417	ewg
chrX	-	269591	279634	270568	274417	ewg
chrX	-	269591	279718	273303	274417	ewg
chrX	-	269610	279634	270568	274417	ewg
chrX	+	279702	350202	343819	349673	CG3777
chrX	-	280171	280269	280269	280269	mir-980
chrX	-	283185	294962	286582	290341	CG13375
chrX	-	286406	294962	286582	289872	CG13375
chrX	-	286406	294962	286582	290341	CG13375
chrX	+	307683	308935	308207	308795	CG12470
chrX	+	315122	316566	315122	316557	Or1a
chrX	-	316575	334801	317020	333793	CG32816
chrX	+	338428	350504	343819	349673	CG3777
chrX	+	343040	350202	343819	349673	CG3777
chrX	+	350565	351133	350578	350965	CG43181
chrX	+	353066	353317	353078	353294	CG43182
chrX	+	356508	361245	356679	361004	y
chrX	+	362398	367072	367072	367072	yar
chrX	+	362589	366994	366994	366994	yar
chrX	+	362598	367072	367072	367072	yar
chrX	+	370030	370947	370093	370699	ac
chrX	+	376986	377229	377229	377229	CR44751
chrX	+	376986	377642	377642	377642	CR44751
chrX	+	385557	386274	386274	386274	CR44752
chrX	+	396059	397497	396176	397214	sc
chrX	+	409720	410817	409795	410569	l(1)sc
chrX	-	436138	437448	436185	437409	pcl
chrX	+	460746	463176	460955	462416	ase
chrX	-	467056	469335	467557	469228	Cyp4g1
chrX	-	471018	476579	471833	476396	ebo
chrX	+	476983	478191	477146	478076	CG13373
chrX	+	477367	478191	477620	478076	CG13373
chrX	+	479065	480166	479643	480093	CG32817
chrX	+	479430	480166	479643	480093	CG32817
chrX	+	481861	482507	482131	482437	CG3176
chrX	+	481861	482768	482131	482437	CG3176
chrX	+	481937	482658	482131	482581	CG3176
chrX	+	481937	482768	482131	482581	CG3176
chrX	-	482776	487581	482883	487480	CG18273
chrX	+	487877	490725	487989	490571	CG3156
chrX	-	487897	488333	488333	488333	CR45797
chrX	-	490786	493023	491095	492745	CG17896
chrX	-	490786	493495	491095	493417	CG17896
chrX	+	494613	496369	495069	495804	CG17778
chrX	+	494899	496369	495069	495804	CG17778
chrX	+	496445	504319	496939	502971	svr
chrX	+	496445	509072	496939	508038	svr
chrX	+	496445	509072	496939	507877	svr
chrX	-	496596	497374	497374	497374	CR44891
chrX	-	498096	499456	499456	499456	CR44892
chrX	+	499280	504319	500152	502971	svr
chrX	+	499280	509072	500152	508038	svr
chrX	+	499280	509072	500152	507877	svr
chrX	+	499957	504319	500152	502971	svr
chrX	+	499957	508424	500959	508038	svr
chrX	+	499957	508509	500152	508038	svr
chrX	+	499957	509072	500152	507877	svr
chrX	-	509234	523226	517791	521440	elav
chrX	-	516849	520285	517791	519231	elav
chrX	-	517235	523226	517791	521440	elav
chrX	-	517235	523226	517791	519231	elav
chrX	-	527940	529849	528085	529530	CG4293
chrX	-	527940	530291	528085	529530	CG4293
chrX	+	530500	578130	531798	575578	Appl
chrX	+	530500	579044	531798	575578	Appl
chrX	+	531169	579044	531798	575578	Appl
chrX	+	569902	570003	570003	570003	mir-4960
chrX	+	582120	598151	582958	597311	vnd
chrX	-	585080	620195	608448	615109	CG13366
chrX	+	591041	597819	591394	597311	vnd
chrX	-	610548	617582	611251	615541	CG13366
chrX	-	610548	619723	611251	615109	CG13366
chrX	-	610548	620195	611251	615109	CG13366
chrX	+	620281	620729	620729	620729	CR45474
chrX	-	620716	621215	620800	621145	CG13365
chrX	+	621529	623051	621890	622628	Vsp37A
chrX	+	621805	623051	621890	622628	Vsp37A
chrX	+	623467	624765	623681	624719	CG13369
chrX	-	624756	625203	624895	625090	CG13364
chrX	+	625246	625661	625661	625661	CR45475
chrX	+	625541	628016	625668	627291	CG17829
chrX	-	628337	628894	628461	628873	RpL36
chrX	-	628348	629416	628461	628873	RpL36
chrX	-	628348	629483	628461	628873	RpL36
chrX	+	629772	633633	629885	633468	l(1)1Bi
chrX	-	633621	635545	633705	635217	Dredd
chrX	-	633621	635545	634524	635483	Dredd
chrX	-	633621	635545	633705	635483	Dredd
chrX	-	633690	633751	633751	633751	mir-9372
chrX	+	635889	643760	638446	643341	su(sable)
chrX	+	636441	643760	638446	643341	su(sable)
chrX	+	644760	646386	644895	646198	CG13367
chrX	+	647303	648148	647447	647923	Roc1a
chrX	+	647303	648597	647447	647923	Roc1a
chrX	-	648890	654938	650049	654083	Hmt4-20
chrX	+	656113	657899	657109	657598	SkpA
chrX	+	656355	657899	657109	657598	SkpA
chrX	+	656672	657899	657109	657598	SkpA
chrX	+	657073	657899	657109	657598	SkpA
chrX	+	686833	749496	687698	747631	sdk
chrX	-	749240	751301	749825	751169	CG13362
chrX	+	750346	758719	757840	758554	CG5254
chrX	-	752010	753653	752138	753653	CG13361
chrX	+	756185	758719	756335	758554	CG5254
chrX	+	759593	761939	759798	761361	CG5273
chrX	+	761975	762500	762500	762500	CR44965
chrX	-	762559	765130	762724	765095	RpL22
chrX	-	762614	763810	763810	763810	CR42491
chrX	-	763082	763234	763234	763234	snoRNA:Psi18S-531
chrX	-	763941	764086	764086	764086	snoRNA:Psi28S-2179
chrX	+	765287	766100	766100	766100	CR44966
chrX	+	769944	784222	770228	783002	fz3
chrX	+	770025	783302	770228	783002	fz3
chrX	+	777733	783302	777796	783002	fz3
chrX	-	787854	790089	788116	790014	CG13360
chrX	-	790283	790566	790566	790566	CR44469
chrX	+	793146	796354	793476	796299	CG16989
chrX	+	793146	797061	793476	796299	CG16989
chrX	-	797089	801479	797476	800785	Rbf
chrX	-	801668	803470	801944	803426	CG13359
chrX	-	803423	804921	803920	804897	CG13358
chrX	+	806075	808200	806484	807502	Sec22
chrX	-	808216	836356	809697	821960	CG43867
chrX	-	808216	840989	809697	821960	CG43867
chrX	-	808216	884464	809697	881740	CG43867
chrX	-	808216	899272	809697	894292	CG43867
chrX	-	808216	909194	809697	894292	CG43867
chrX	+	844822	845297	844836	845196	CG14635
chrX	-	846170	847157	846851	847103	CG3713
chrX	-	846657	847157	846851	847103	CG3713
chrX	+	862607	863200	862791	863073	CG14634
chrX	+	875731	876612	875731	876496	CG11664
chrX	+	894481	895200	894605	895064	CG11663
chrX	+	894483	895200	894605	895064	CG11663
chrX	-	922888	927582	924213	927447	CG3711
chrX	-	923167	927582	924144	927447	CG3711
chrX	+	928138	928860	928215	928767	MED22
chrX	-	928797	930098	928895	929984	CG3708
chrX	-	930930	932475	931027	932362	CG3706
chrX	+	932465	939424	933538	938012	CG32815
chrX	+	933125	939424	933538	938012	CG32815
chrX	+	935231	937822	936348	937455	TRAM
chrX	+	935425	937822	936348	937455	TRAM
chrX	+	935579	937822	936348	937455	TRAM
chrX	+	935857	937822	936348	937455	TRAM
chrX	-	939169	940805	939463	940733	CG3704
chrX	+	941074	943229	941193	942474	mus81
chrX	-	942473	945773	942606	945546	CG3703
chrX	-	946661	947500	946728	947484	CG3699
chrX	-	948584	951900	949429	951882	CG3690
chrX	-	949051	951900	949429	951882	CG3690
chrX	-	968495	968741	968741	968741	CR45476
chrX	+	990517	991184	990581	990902	CG18823
chrX	-	1011100	1011643	1011140	1011545	TfIIA-S-2
chrX	+	1012034	1012624	1012112	1012511	CG14631
chrX	+	1012778	1046040	1043391	1045948	su(w[a])
chrX	-	1013983	1026703	1014906	1016523	CG11638
chrX	-	1019794	1026700	1020529	1021587	CG32814
chrX	+	1026790	1028290	1026892	1028150	CG3021
chrX	-	1028290	1030556	1028547	1030327	CDC45L
chrX	+	1030757	1031612	1030842	1031453	CG33082
chrX	+	1030757	1033119	1030842	1031453	CG33082
chrX	+	1031495	1033165	1031523	1033056	CG14630
chrX	+	1033315	1046040	1041110	1045948	su(w[a])
chrX	+	1033315	1046040	1041110	1043121	su(w[a])
chrX	+	1033315	1046040	1041110	1042897	su(w[a])
chrX	+	1033315	1046040	1041110	1042746	su(w[a])
chrX	+	1033315	1046040	1041110	1041641	su(w[a])
chrX	+	1046223	1047009	1046484	1046838	CG42259
chrX	+	1046448	1047009	1046484	1046838	CG42259
chrX	+	1051524	1052631	1051539	1052499	CG14629
chrX	-	1073040	1134896	1075502	1077438	CG3655
chrX	-	1073905	1082439	1075403	1077438	CG3655
chrX	-	1073905	1082439	1075502	1077438	CG3655
chrX	-	1073905	1134896	1075502	1077438	CG3655
chrX	+	1145643	1146132	1145677	1146103	CG14628
chrX	-	1158598	1162389	1158815	1160105	eIF4E-7
chrX	+	1170827	1172740	1171523	1172579	CG11378
chrX	+	1171424	1172740	1171523	1172579	CG11378
chrX	+	1171424	1173797	1171523	1172579	CG11378
chrX	-	1173876	1176035	1174244	1176011	CG11384
chrX	+	1180164	1180947	1180263	1180869	CG11379
chrX	+	1180164	1181551	1180263	1180869	CG11379
chrX	+	1181619	1183349	1182101	1182914	CG14627
chrX	+	1181867	1183502	1182101	1182914	CG14627
chrX	+	1184777	1188585	1185084	1188508	CG14626
chrX	+	1191307	1196660	1191692	1195954	CG11380
chrX	+	1191404	1196660	1191692	1195954	CG11380
chrX	+	1199545	1203157	1199617	1202921	CG14625
chrX	+	1203776	1205433	1203861	1205226	CG11381
chrX	+	1206736	1207555	1206768	1207461	CG14624
chrX	+	1209969	1211713	1210096	1211614	CG11382
chrX	+	1209969	1211853	1210096	1211614	CG11382
chrX	-	1211988	1215156	1213938	1215078	CG11398
chrX	-	1213519	1215156	1213938	1215078	CG11398
chrX	-	1215288	1236684	1221459	1233913	CG3638
chrX	-	1215713	1235053	1221459	1233913	CG3638
chrX	-	1217082	1236684	1221459	1233913	CG3638
chrX	-	1217082	1236684	1219704	1233913	CG3638
chrX	-	1217948	1235053	1219704	1233913	CG3638
chrX	-	1217948	1235053	1218960	1233913	CG3638
chrX	-	1217948	1236684	1221459	1233913	CG3638
chrX	-	1236872	1239884	1237074	1239782	CG11403
chrX	-	1242739	1275284	1246289	1251597	Atf3
chrX	-	1242739	1275284	1246514	1251597	Atf3
chrX	+	1287289	1288945	1288045	1288723	CG32812
chrX	+	1287965	1288945	1288045	1288723	CG32812
chrX	-	1289712	1294687	1290445	1294214	DAAM
chrX	-	1289712	1304845	1290445	1295054	DAAM
chrX	-	1289716	1308472	1290445	1308123	DAAM
chrX	-	1297983	1298387	1298097	1298331	CG32811
chrX	+	1299769	1300333	1300333	1300333	CR46248
chrX	+	1322512	1329438	1322573	1329275	fs(1)N
chrX	-	1329517	1338222	1329790	1333696	CG11409
chrX	-	1329517	1341587	1329790	1333696	CG11409
chrX	+	1342105	1344770	1342491	1343943	CG11412
chrX	+	1342406	1344770	1342491	1343943	CG11412
chrX	-	1344871	1346299	1345240	1346107	MTPAP
chrX	-	1344871	1349357	1345240	1349246	MTPAP
chrX	+	1346552	1348143	1347279	1348014	Tsp2A
chrX	+	1347084	1348143	1347279	1348014	Tsp2A
chrX	-	1349622	1353981	1350877	1353488	CG12773
chrX	-	1349886	1353981	1350877	1353488	CG12773
chrX	+	1354013	1356473	1354094	1356410	CG11417
chrX	-	1356487	1357601	1356657	1357533	png
chrX	+	1369248	1370176	1369359	1370053	CG14770
chrX	+	1370579	1374677	1371307	1373351	ssx
chrX	+	1370579	1374677	1371307	1373115	ssx
chrX	+	1370579	1374677	1371307	1371990	ssx
chrX	+	1370579	1375257	1371307	1373115	ssx
chrX	+	1373622	1373755	1373755	1373755	mir-4961
chrX	+	1375535	1378857	1375908	1378165	AMPKalpha
chrX	+	1375535	1378896	1375908	1378165	AMPKalpha
chrX	-	1378884	1380480	1379075	1380323	CG3719
chrX	+	1380913	1392478	1389628	1391565	CG32813
chrX	+	1380913	1392843	1389628	1391565	CG32813
chrX	+	1384524	1392843	1389628	1391565	CG32813
chrX	+	1385903	1392843	1389628	1391565	CG32813
chrX	+	1386721	1392843	1389628	1391565	CG32813
chrX	+	1388567	1392843	1389628	1391565	CG32813
chrX	+	1393053	1397337	1393543	1395685	CG11448
chrX	+	1393053	1397337	1393543	1395375	CG11448
chrX	+	1452429	1454177	1452702	1454104	Gr2a
chrX	-	1455214	1457054	1455406	1456946	CG14785
chrX	-	1457174	1460617	1457278	1460558	Lrpprc2
chrX	-	1460806	1461676	1460862	1461645	CG14787
chrX	-	1461843	1464220	1462093	1464115	Ns3
chrX	-	1461979	1464220	1462093	1464115	Ns3
chrX	-	1464362	1465996	1464506	1465979	O-fut2
chrX	+	1466133	1468692	1467810	1468617	CG14777
chrX	+	1466748	1468692	1467810	1468617	CG14777
chrX	+	1467492	1470614	1469817	1470560	CG14778
chrX	+	1467492	1468692	1467810	1468617	CG14777
chrX	-	1468692	1469817	1468729	1469646	CG32808
chrX	+	1470665	1472325	1470984	1471944	pck
chrX	+	1470755	1472317	1470984	1471471	pck
chrX	+	1470847	1472325	1470984	1471944	pck
chrX	+	1472521	1473727	1472565	1473598	CG14780
chrX	-	1473883	1476974	1473976	1474833	Rab27
chrX	-	1473883	1476974	1473976	1476312	Rab27
chrX	+	1477062	1478482	1477191	1478256	mei-38
chrX	+	1477062	1481420	1477191	1481100	mei-38
chrX	+	1478551	1481420	1479238	1480189	rush
chrX	+	1478600	1481420	1479238	1480189	rush
chrX	-	1481796	1483023	1481886	1482891	sta
chrX	-	1481796	1483292	1481886	1482891	sta
chrX	-	1481796	1483413	1481886	1482891	sta
chrX	-	1482491	1482590	1482590	1482590	snoRNA:M
chrX	-	1482558	1482629	1482629	1482629	snoRNA:Me28S-G980
chrX	+	1483478	1517615	1513462	1515390	inc
chrX	-	1483624	1507809	1486548	1502280	Nmdar2
chrX	-	1486225	1496196	1486548	1496151	Nmdar2
chrX	-	1486225	1496383	1486548	1493203	Nmdar2
chrX	-	1486225	1501286	1486548	1493203	Nmdar2
