Paste_locus	class
chrX_18512328_18513328	start
chrX_18514927_18515927	start
chrX_18520573_18521573	start
chrX_18534162_18535162	start
chrX_18565805_18566805	start
chrX_18620997_18621997	start
chrX_18621965_18622965	start
chrX_18635141_18636141	start
chrX_18650217_18651217	start
chrX_18657254_18658254	start
chrX_18665566_18666566	start
chrX_18675667_18676667	start
chrX_18685265_18686265	start
chrX_18774727_18775727	start
chrX_18775997_18776997	start
chrX_18779132_18780132	start
chrX_18787963_18788963	start
chrX_18789661_18790661	start
chrX_18804339_18805339	start
chrX_18830090_18831090	start
chrX_18832181_18833181	start
chrX_18843162_18844162	start
chrX_18848513_18849513	start
chrX_18857702_18858702	start
chrX_18859783_18860783	start
chrX_18884012_18885012	start
chrX_18888477_18889477	start
chrX_19168276_19169276	start
chrX_19175608_19176608	start
chrX_19179672_19180672	start
chrX_19182920_19183920	start
chrX_19187534_19188534	start
chrX_19189713_19190713	start
chrX_19193054_19194054	start
chrX_19198526_19199526	start
chrX_19201602_19202602	start
chrX_19208193_19209193	start
chrX_19212753_19213753	start
chrX_19220121_19221121	start
chrX_19243130_19244130	start
chrX_19276675_19277675	start
chrX_19276759_19277759	start
chrX_19473655_19474655	start
chrX_19474562_19475562	start
chrX_19478881_19479881	start
chrX_19479483_19480483	start
chrX_19479758_19480758	start
chrX_19484357_19485357	start
chrX_19491920_19492920	start
chrX_19492791_19493791	start
chrX_19493919_19494919	start
chrX_19494783_19495783	start
chrX_19495004_19496004	start
chrX_19496174_19497174	start
chrX_19497872_19498872	start
chrX_19503922_19504922	start
chrX_19505412_19506412	start
chrX_19521428_19522428	start
chrX_19565518_19566518	start
chrX_19565682_19566682	start
chrX_19579849_19580849	start
chrX_19597530_19598530	start
chrX_19597539_19598539	start
chrX_19597924_19598924	start
chrX_19599807_19600807	start
chrX_19604698_19605698	start
chrX_19613221_19614221	start
chrX_19615695_19616695	start
chrX_19616162_19617162	start
chrX_19616330_19617330	start
chrX_19618318_19619318	start
chrX_19622613_19623613	start
chrX_19622626_19623626	start
chrX_19625204_19626204	start
chrX_19638266_19639266	start
chrX_19638388_19639388	start
chrX_19640690_19641690	start
chrX_19642826_19643826	start
chrX_19643358_19644358	start
chrX_19645805_19646805	start
chrX_19646088_19647088	start
chrX_19651804_19652804	start
chrX_19651939_19652939	start
chrX_19664060_19665060	start
chrX_19666517_19667517	start
chrX_19666751_19667751	start
chrX_19683307_19684307	start
chrX_19689196_19690196	start
chrX_19690093_19691093	start
chrX_19693476_19694476	start
chrX_19693697_19694697	start
chrX_19696590_19697590	start
chrX_19701426_19702426	start
chrX_19701487_19702487	start
chrX_19703675_19704675	start
chrX_19712433_19713433	start
chrX_19718422_19719422	start
chrX_19735069_19736069	start
chrX_19743930_19744930	start
chrX_19745435_19746435	start
chrX_19745540_19746540	start
chrX_19745579_19746579	start
chrX_19747813_19748813	start
chrX_19748422_19749422	start
chrX_19750269_19751269	start
chrX_19775486_19776486	start
chrX_19786229_19787229	start
chrX_19851713_19852713	start
chrX_19859242_19860242	start
chrX_19865645_19866645	start
chrX_19865693_19866693	start
chrX_19875248_19876248	start
chrX_19886852_19887852	start
chrX_19961188_19962188	start
chrX_20121952_20122952	start
chrX_20133078_20134078	start
chrX_20133289_20134289	start
chrX_20155265_20156265	start
chrX_20159854_20160854	start
chrX_20166172_20167172	start
chrX_20169721_20170721	start
chrX_20173716_20174716	start
chrX_20237882_20238882	start
chrX_20238076_20239076	start
chrX_20239354_20240354	start
chrX_20244146_20245146	start
chrX_20247808_20248808	start
chrX_20250837_20251837	start
chrX_20389595_20390595	start
chrX_20390946_20391946	start
chrX_20391833_20392833	start
chrX_20393894_20394894	start
chrX_20423568_20424568	start
chrX_20429174_20430174	start
chrX_20429634_20430634	start
chrX_20433449_20434449	start
chrX_20467884_20468884	start
chrX_20511043_20512043	start
chrX_20656390_20657390	start
chrX_20656621_20657621	start
chrX_20656639_20657639	start
chrX_20657086_20658086	start
chrX_20661416_20662416	start
chrX_20686318_20687318	start
chrX_20934368_20935368	start
chrX_21028151_21029151	start
chrX_21041624_21042624	start
chrX_21041984_21042984	start
chrX_21042569_21043569	start
chrX_21043049_21044049	start
chrX_21044637_21045637	start
chrX_21044760_21045760	start
chrX_21049463_21050463	start
chrX_21050397_21051397	start
chrX_21051185_21052185	start
chrX_21051782_21052782	start
chrX_21053462_21054462	start
chrX_21054045_21055045	start
chrX_21110913_21111913	start
chrX_21116658_21117658	start
chrX_21116660_21117660	start
chrX_21123133_21124133	start
chrX_21284800_21285800	start
chrX_21297774_21298774	start
chrX_21315551_21316551	start
chrX_21317435_21318435	start
chrX_21319290_21320290	start
chrX_21323545_21324545	start
chrX_21323566_21324566	start
chrX_21339240_21340240	start
chrX_21344857_21345857	start
chrX_21349779_21350779	start
chrX_21351134_21352134	start
chrX_21357785_21358785	start
chrX_21367538_21368538	start
chrX_21368113_21369113	start
chrX_21373134_21374134	start
chrX_21373501_21374501	start
chrX_21373811_21374811	start
chrX_21374921_21375921	start
chrX_21375609_21376609	start
chrX_21399510_21400510	start
chrX_21421614_21422614	start
chrX_21479153_21480153	start
chrX_21600001_21601001	start
chrX_21600099_21601099	start
chrX_21605383_21606383	start
chrX_21605467_21606467	start
chrX_21630435_21631435	start
chrX_22443726_22444726	start
chrX_22444160_22445160	start
chrX_22444248_22445248	start
chrX_22449236_22450236	start
chrX_22450944_22451944	start
chrX_22455302_22456302	start
chrX_22455945_22456945	start
chrX_22456390_22457390	start
chrX_22473197_22474197	start
chrX_22481581_22482581	start
chrX_22481894_22482894	start
chrX_22482092_22483092	start
chrX_22486679_22487679	start
chrX_22487353_22488353	start
chrX_22491094_22492094	start
chrX_22513952_22514952	start
chrX_22514021_22515021	start
chrX_22514696_22515696	start
chrX_22529463_22530463	start
chrX_22539942_22540942	start
chrX_22832939_22833939	start
chrX_22944820_22945820	start
chrX_23008265_23009265	start
chrX_23010471_23011471	start
chr2L_8383954_8384954	start
chr2L_3144452_3145452	start
chr2L_5218499_5219499	start
chr2L_6252622_6253622	start
chr2L_7333213_7334213	start
chr2L_10482794_10483794	start
chr2L_13549638_13550638	start
chr2L_14598695_14599695	start
chr2L_14599275_14600275	start
chr2L_19895544_19896544	start
chr2L_114225_115225	start
chr2L_490334_491334	start
chr2L_522965_523965	start
chr2L_523235_524235	start
chr2L_639512_640512	start
chr2L_1177189_1178189	start
chr2L_1554628_1555628	start
chr2L_1650757_1651757	start
chr2L_2225841_2226841	start
chr2L_2226020_2227020	start
chr2L_2751944_2752944	start
chr2L_2998785_2999785	start
chr2L_3786666_3787666	start
chr2L_4030876_4031876	start
chr2L_4324053_4325053	start
chr2L_4454636_4455636	start
chr2L_4454692_4455692	start
chr2L_4476961_4477961	start
chr2L_4979012_4980012	start
chr2L_4979036_4980036	start
chr2L_5108011_5109011	start
chr2L_5108313_5109313	start
chr2L_6944963_6945963	start
chr2L_7204037_7205037	start
chr2L_7466042_7467042	start
chr2L_7993887_7994887	start
chr2L_7994297_7995297	start
chr2L_7994337_7995337	start
chr2L_8541646_8542646	start
chr2L_8542829_8543829	start
chr2L_8898285_8899285	start
chr2L_9166277_9167277	start
chr2L_9567654_9568654	start
chr2L_9792816_9793816	start
chr2L_9792925_9793925	start
chr2L_10222156_10223156	start
chr2L_11004319_11005319	start
chr2L_11813655_11814655	start
chr2L_12973821_12974821	start
chr2L_12973863_12974863	start
chr2L_12974121_12975121	start
chr2L_12974685_12975685	start
chr2L_12974901_12975901	start
chr2L_13368703_13369703	start
chr2L_13835063_13836063	start
chr2L_14262526_14263526	start
chr2L_14546997_14547997	start
chr2L_14547028_14548028	start
chr2L_15061155_15062155	start
chr2L_15333365_15334365	start
chr2L_16544515_16545515	start
chr2L_16601326_16602326	start
chr2L_16601412_16602412	start
chr2L_16887989_16888989	start
chr2L_18319601_18320601	start
chr2L_19133315_19134315	start
chr2L_20310718_20311718	start
chr2L_20428524_20429524	start
chr2L_65817_66817	start
chr2L_65981_66981	start
chr2L_66542_67542	start
chr2L_72984_73984	start
chr2L_73628_74628	start
chr2L_101879_102879	start
chr2L_107260_108260	start
chr2L_107436_108436	start
chr2L_107588_108588	start
chr2L_107632_108632	start
chr2L_109093_110093	start
chr2L_131576_132576	start
chr2L_155528_156528	start
chr2L_155648_156648	start
chr2L_158531_159531	start
chr2L_250538_251538	start
chr2L_250662_251662	start
chr2L_271411_272411	start
chr2L_273335_274335	start
chr2L_273436_274436	start
chr2L_285882_286882	start
chr2L_297379_298379	start
chr2L_305434_306434	start
chr2L_356828_357828	start
chr2L_377611_378611	start
chr2L_403784_404784	start
chr2L_414566_415566	start
chr2L_419451_420451	start
chr2L_420394_421394	start
chr2L_421270_422270	start
chr2L_422372_423372	start
chr2L_439038_440038	start
chr2L_491378_492378	start
chr2L_540098_541098	start
chr2L_540736_541736	start
chr2L_540892_541892	start
chr2L_542285_543285	start
chr2L_544424_545424	start
chr2L_544628_545628	start
chr2L_553241_554241	start
chr2L_567839_568839	start
chr2L_573790_574790	start
chr2L_574007_575007	start
chr2L_576985_577985	start
chr2L_602312_603312	start
chr2L_605413_606413	start
chr2L_619797_620797	start
chr2L_622606_623606	start
chr2L_623399_624399	start
chr2L_810076_811076	start
chr2L_811083_812083	start
chr2L_815492_816492	start
chr2L_820921_821921	start
chr2L_825468_826468	start
chr2L_850201_851201	start
chr2L_850750_851750	start
chr2L_850815_851815	start
chr2L_852267_853267	start
chr2L_852347_853347	start
chr2L_856902_857902	start
chr2L_857041_858041	start
chr2L_864865_865865	start
chr2L_869964_870964	start
chr2L_870594_871594	start
chr2L_900990_901990	start
chr2L_1077447_1078447	start
chr2L_1080410_1081410	start
chr2L_1108039_1109039	start
chr2L_1128815_1129815	start
chr2L_1142368_1143368	start
chr2L_1142700_1143700	start
chr2L_1150265_1151265	start
chr2L_1158075_1159075	start
chr2L_1158160_1159160	start
chr2L_1169680_1170680	start
chr2L_1172508_1173508	start
chr2L_1183564_1184564	start
chr2L_1185256_1186256	start
chr2L_1185394_1186394	start
chr2L_1185753_1186753	start
chr2L_1239535_1240535	start
chr2L_1432210_1433210	start
chr2L_1610909_1611909	start
chr2L_1612195_1613195	start
chr2L_1667346_1668346	start
chr2L_1704401_1705401	start
chr2L_1704630_1705630	start
chr2L_1709961_1710961	start
chr2L_1710801_1711801	start
chr2L_1715743_1716743	start
chr2L_1724267_1725267	start
chr2L_1724473_1725473	start
chr2L_1724559_1725559	start
chr2L_1728231_1729231	start
chr2L_1729386_1730386	start
chr2L_1732023_1733023	start
chr2L_1751807_1752807	start
chr2L_1884121_1885121	start
chr2L_1911241_1912241	start
chr2L_1973456_1974456	start
chr2L_1973611_1974611	start
chr2L_1980675_1981675	start
chr2L_1981716_1982716	start
chr2L_1987789_1988789	start
chr2L_1988949_1989949	start
chr2L_1999557_2000557	start
chr2L_2009358_2010358	start
chr2L_2037213_2038213	start
chr2L_2038027_2039027	start
chr2L_2044993_2045993	start
chr2L_2126808_2127808	start
chr2L_2127711_2128711	start
chr2L_2130312_2131312	start
chr2L_2147017_2148017	start
chr2L_2151253_2152253	start
chr2L_2181461_2182461	start
chr2L_2188119_2189119	start
chr2L_2189413_2190413	start
chr2L_2189690_2190690	start
chr2L_2192024_2193024	start
chr2L_2203220_2204220	start
chr2L_2216002_2217002	start
chr2L_2216789_2217789	start
chr2L_2220247_2221247	start
chr2L_2221588_2222588	start
chr2L_2226252_2227252	start
chr2L_2241877_2242877	start
chr2L_2364844_2365844	start
chr2L_2365093_2366093	start
chr2L_2374212_2375212	start
chr2L_2374454_2375454	start
chr2L_2380596_2381596	start
chr2L_2382701_2383701	start
chr2L_2414858_2415858	start
chr2L_2414933_2415933	start
chr2L_2420329_2421329	start
chr2L_2427871_2428871	start
chr2L_2450728_2451728	start
chr2L_2454236_2455236	start
chr2L_2471143_2472143	start
chr2L_2492454_2493454	start
chr2L_2574779_2575779	start
chr2L_2579791_2580791	start
chr2L_2739485_2740485	start
chr2L_2739541_2740541	start
chr2L_2742874_2743874	start
chr2L_2752732_2753732	start
chr2L_2757439_2758439	start
chr2L_2757926_2758926	start
chr2L_2759423_2760423	start
chr2L_2765732_2766732	start
chr2L_2766785_2767785	start
chr2L_2767389_2768389	start
chr2L_2769634_2770634	start
chr2L_2769693_2770693	start
chr2L_2804760_2805760	start
chr2L_2807821_2808821	start
chr2L_2839524_2840524	start
chr2L_2839623_2840623	start
chr2L_2845425_2846425	start
chr2L_2855569_2856569	start
chr2L_2855610_2856610	start
chr2L_2856663_2857663	start
chr2L_2862036_2863036	start
chr2L_2874389_2875389	start
chr2L_2877843_2878843	start
chr2L_2878019_2879019	start
chr2L_2878611_2879611	start
chr2L_2885428_2886428	start
chr2L_2887783_2888783	start
chr2L_2956410_2957410	start
chr2L_2972390_2973390	start
chr2L_2976621_2977621	start
chr2L_2977910_2978910	start
chr2L_2978025_2979025	start
chr2L_2979061_2980061	start
chr2L_2979198_2980198	start
chr2L_2992369_2993369	start
chr2L_2992472_2993472	start
chr2L_3015940_3016940	start
chr2L_3016184_3017184	start
chr2L_3018007_3019007	start
chr2L_3018166_3019166	start
chr2L_3028752_3029752	start
chr2L_3029911_3030911	start
chr2L_3030038_3031038	start
chr2L_3036729_3037729	start
chr2L_3036910_3037910	start
chr2L_3037005_3038005	start
chr2L_3039475_3040475	start
chr2L_3039611_3040611	start
chr2L_3046245_3047245	start
chr2L_3046264_3047264	start
chr2L_3048200_3049200	start
chr2L_3056097_3057097	start
chr2L_3056488_3057488	start
chr2L_3144629_3145629	start
chr2L_3145555_3146555	start
chr2L_3159449_3160449	start
chr2L_3163144_3164144	start
chr2L_3169319_3170319	start
chr2L_3172704_3173704	start
chr2L_3172782_3173782	start
chr2L_3173471_3174471	start
chr2L_3294425_3295425	start
chr2L_3319744_3320744	start
chr2L_3373066_3374066	start
chr2L_3376501_3377501	start
chr2L_3416192_3417192	start
chr2L_3449182_3450182	start
chr2L_3451965_3452965	start
chr2L_3456801_3457801	start
chr2L_3465656_3466656	start
chr2L_3469681_3470681	start
chr2L_3472102_3473102	start
chr2L_3472234_3473234	start
chr2L_3475842_3476842	start
chr2L_3476350_3477350	start
chr2L_3477933_3478933	start
chr2L_3478021_3479021	start
chr2L_3514371_3515371	start
chr2L_3530288_3531288	start
chr2L_3537343_3538343	start
chr2L_3538746_3539746	start
chr2L_3539232_3540232	start
chr2L_3561537_3562537	start
chr2L_3562807_3563807	start
chr2L_3574849_3575849	start
chr2L_3587984_3588984	start
chr2L_3618596_3619596	start
chr2L_3618777_3619777	start
chr2L_3667476_3668476	start
chr2L_3691622_3692622	start
chr2L_3691637_3692637	start
chr2L_3692198_3693198	start
chr2L_3692683_3693683	start
chr2L_3703158_3704158	start
chr2L_3711380_3712380	start
chr2L_3711653_3712653	start
chr2L_3712859_3713859	start
chr2L_3767120_3768120	start
chr2L_3769425_3770425	start
chr2L_3771199_3772199	start
chr2L_3771419_3772419	start
chr2L_3771525_3772525	start
chr2L_3778437_3779437	start
chr2L_3784446_3785446	start
chr2L_3803044_3804044	start
chr2L_3805181_3806181	start
chr2L_3814937_3815937	start
chr2L_3836339_3837339	start
chr2L_3851450_3852450	start
chr2L_3855977_3856977	start
chr2L_3860904_3861904	start
chr2L_3862167_3863167	start
chr2L_3862629_3863629	start
chr2L_3867196_3868196	start
chr2L_3872145_3873145	start
chr2L_3872159_3873159	start
chr2L_4085389_4086389	start
chr2L_4184767_4185767	start
chr2L_4184900_4185900	start
chr2L_4187622_4188622	start
chr2L_4197903_4198903	start
chr2L_4224149_4225149	start
chr2L_4227198_4228198	start
chr2L_4228420_4229420	start
chr2L_4282647_4283647	start
chr2L_4283749_4284749	start
chr2L_4333412_4334412	start
chr2L_4361188_4362188	start
chr2L_4361424_4362424	start
chr2L_4371489_4372489	start
chr2L_4382424_4383424	start
chr2L_4393695_4394695	start
chr2L_4402750_4403750	start
chr2L_4442369_4443369	start
chr2L_4444231_4445231	start
chr2L_4448794_4449794	start
chr2L_4452668_4453668	start
chr2L_4454125_4455125	start
chr2L_4456685_4457685	start
chr2L_4457102_4458102	start
chr2L_4458094_4459094	start
chr2L_4458479_4459479	start
chr2L_4459228_4460228	start
chr2L_4459369_4460369	start
chr2L_4463110_4464110	start
chr2L_4581749_4582749	start
chr2L_4650902_4651902	start
chr2L_4650954_4651954	start
chr2L_4811210_4812210	start
chr2L_4812508_4813508	start
chr2L_4821273_4822273	start
chr2L_4828880_4829880	start
chr2L_4829479_4830479	start
chr2L_4830345_4831345	start
chr2L_4837846_4838846	start
chr2L_4837961_4838961	start
chr2L_4850140_4851140	start
chr2L_4882797_4883797	start
chr2L_4891611_4892611	start
chr2L_4945078_4946078	start
chr2L_4947705_4948705	start
chr2L_4949440_4950440	start
chr2L_4955008_4956008	start
chr2L_4965172_4966172	start
chr2L_4965866_4966866	start
chr2L_4967331_4968331	start
chr2L_4971201_4972201	start
chr2L_4976811_4977811	start
chr2L_4981113_4982113	start
chr2L_5009430_5010430	start
chr2L_5010421_5011421	start
chr2L_5010591_5011591	start
chr2L_5042769_5043769	start
chr2L_5052342_5053342	start
