chrom	start	end	length
chr2L	5843143	5843144	4993
chr2L	5846799	5846800	1904
chr2L	5848902	5848903	1282
chr2L	5850106	5850107	599
chr2L	5850853	5850854	332
chr2L	5851959	5851960	1268
chr2L	5854251	5854252	2583
chr2L	5863957	5863958	287
chr2L	5864983	5864984	545
chr2L	5868540	5868541	6029
chr2L	5872986	5872987	2273
chr2L	5875587	5875588	2119
chr2L	5877217	5877218	732
chr2L	5912409	5912410	2620
chr2L	5915358	5915359	2726
chr2L	5918571	5918572	2889
chr2L	5920731	5920732	904
chr2L	5927685	5927686	1779
chr2L	5929901	5929902	1074
chr2L	5931843	5931844	2338
chr2L	5933589	5933590	700
chr2L	5934597	5934598	267
chr2L	5952023	5952024	1125
chr2L	5977777	5977778	3101
chr2L	5995107	5995108	936
chr2L	6001871	6001872	694
chr2L	6017302	6017303	233
chr2L	6058227	6058228	1897
chr2L	6085142	6085143	2393
chr2L	6093943	6093944	3526
chr2L	6103023	6103024	1882
chr2L	6104573	6104574	754
chr2L	6106303	6106304	1939
chr2L	6108289	6108290	1402
chr2L	6112481	6112482	738
chr2L	6114585	6114586	1256
chr2L	6115900	6115901	836
chr2L	6116924	6116925	784
chr2L	6180580	6180581	900
chr2L	6183552	6183553	4158
chr2L	6187528	6187529	3288
chr2L	6194271	6194272	8971
chr2L	6199616	6199617	1247
chr2L	6201248	6201249	1022
chr2L	6203826	6203827	1911
chr2L	6258724	6258725	724
chr2L	6259736	6259737	862
chr2L	6261084	6261085	663
chr2L	6267321	6267322	4154
chr2L	6280578	6280579	1921
chr2L	6282122	6282123	671
chr2L	6284279	6284280	1895
chr2L	6286004	6286005	882
chr2L	6287647	6287648	998
chr2L	6294731	6294732	3946
chr2L	6297312	6297313	600
chr2L	6300815	6300816	5504
chr2L	6305672	6305673	725
chr2L	6306851	6306852	898
chr2L	6310709	6310710	398
chr2L	6311768	6311769	985
chr2L	6312923	6312924	675
chr2L	6314156	6314157	498
chr2L	6315734	6315735	939
chr2L	6316869	6316870	332
chr2L	6318293	6318294	805
chr2L	6320057	6320058	643
chr2L	6321696	6321697	1252
chr2L	6379505	6379506	1976
chr2L	6388897	6388898	2214
chr2L	6390496	6390497	419
chr2L	6392069	6392070	2223
chr2L	6394092	6394093	348
chr2L	6402484	6402485	1556
chr2L	6404513	6404514	1598
chr2L	6406993	6406994	1704
chr2L	6408607	6408608	1072
chr2L	6410139	6410140	1182
chr2L	6450202	6450203	1260
chr2L	6452276	6452277	2098
chr2L	6482287	6482288	1158
chr2L	6484697	6484698	2684
chr2L	6502761	6502762	2181
chr2L	6504797	6504798	353
chr2L	6505861	6505862	304
chr2L	6514148	6514149	2463
chr2L	6516726	6516727	1916
chr2L	6520425	6520426	1752
chr2L	6521760	6521761	260
chr2L	6522842	6522843	278
chr2L	6524024	6524025	1108
chr2L	6531279	6531280	519
chr2L	6538062	6538063	1317
chr2L	6540499	6540500	2880
chr2L	6542869	6542870	1288
chr2L	6544290	6544291	842
chr2L	6545042	6545043	213
chr2L	6569919	6569920	804
chr2L	6574592	6574593	1187
chr2L	6576712	6576713	2092
chr2L	6578680	6578681	806
chr2L	6580497	6580498	2036
chr2L	6583057	6583058	1127
chr2L	6584297	6584298	476
chr2L	6585399	6585400	1085
chr2L	6586945	6586946	1558
chr2L	6589384	6589385	2832
chr2L	6591850	6591851	276
chr2L	6592354	6592355	271
chr2L	6592910	6592911	242
chr2L	6595562	6595563	231
chr2L	6596539	6596540	529
chr2L	6597702	6597703	269
chr2L	6598719	6598720	746
chr2L	6620341	6620342	248
chr2L	6627824	6627825	665
chr2L	6629197	6629198	1644
chr2L	6630838	6630839	1107
chr2L	6633829	6633830	228
chr2L	6638129	6638130	1498
chr2L	6639775	6639776	893
chr2L	6641106	6641107	620
chr2L	6641938	6641939	431
chr2L	6642671	6642672	231
chr2L	6644571	6644572	896
chr2L	6645911	6645912	805
chr2L	6647128	6647129	972
chr2L	6651554	6651555	610
chr2L	6652632	6652633	990
chr2L	6659311	6659312	237
chr2L	6675636	6675637	279
chr2L	6680260	6680261	579
chr2L	6687644	6687645	464
chr2L	6691131	6691132	1355
chr2L	6694356	6694357	4639
chr2L	6714561	6714562	829
chr2L	6726218	6726219	1266
chr2L	6727648	6727649	211
chr2L	6737886	6737887	289
chr2L	6751167	6751168	588
chr2L	6752013	6752014	378
chr2L	6753229	6753230	361
chr2L	6791543	6791544	1782
chr2L	6824561	6824562	1755
chr2L	6827306	6827307	1919
chr2L	6829680	6829681	2244
chr2L	6831861	6831862	1350
chr2L	6833910	6833911	1634
chr2L	6836993	6836994	2818
chr2L	6862973	6862974	610
chr2L	6863908	6863909	742
chr2L	6865476	6865477	302
chr2L	6866847	6866848	1770
chr2L	6868571	6868572	846
chr2L	6883185	6883186	435
chr2L	6885642	6885643	1235
chr2L	6888049	6888050	797
chr2L	6890030	6890031	1862
chr2L	6891886	6891887	239
chr2L	6892502	6892503	373
chr2L	6893960	6893961	299
chr2L	6899732	6899733	634
chr2L	6901209	6901210	262
chr2L	6904851	6904852	2082
chr2L	6923518	6923519	782
chr2L	6930859	6930860	597
chr2L	6941878	6941879	266
chr2L	6952974	6952975	370
chr2L	6978437	6978438	5551
chr2L	6983527	6983528	2999
chr2L	6989745	6989746	3453
chr2L	6998799	6998800	501
chr2L	6999826	6999827	957
chr2L	7000965	7000966	756
chr2L	7003088	7003089	1315
chr2L	7006580	7006581	5260
chr2L	7033787	7033788	617
chr2L	7074008	7074009	1187
chr2L	7076192	7076193	2769
chr2L	7078006	7078007	372
chr2L	7080781	7080782	1233
chr2L	7082701	7082702	1830
chr2L	7109535	7109536	6590
chr2L	7113562	7113563	804
chr2L	7114824	7114825	562
chr2L	7116025	7116026	1368
chr2L	7117494	7117495	639
chr2L	7118536	7118537	1010
chr2L	7119830	7119831	1087
chr2L	7121727	7121728	1828
chr2L	7123138	7123139	585
chr2L	7124136	7124137	716
chr2L	7125505	7125506	1492
chr2L	7126766	7126767	300
chr2L	7127983	7127984	1566
chr2L	7129690	7129691	296
chr2L	7131283	7131284	1348
chr2L	7136518	7136519	1199
chr2L	7138191	7138192	1637
chr2L	7140282	7140283	2019
chr2L	7147664	7147665	1609
chr2L	7149111	7149112	545
chr2L	7152045	7152046	3676
chr2L	7155546	7155547	2471
chr2L	7197330	7197331	1145
chr2L	7200317	7200318	4363
chr2L	7210478	7210479	2109
chr2L	7213271	7213272	3016
chr2L	7215606	7215607	964
chr2L	7216621	7216622	208
chr2L	7235273	7235274	3412
chr2L	7238043	7238044	539
chr2L	7238778	7238779	223
chr2L	7239433	7239434	460
chr2L	7246249	7246250	302
chr2L	7246889	7246890	479
chr2L	7247670	7247671	469
chr2L	7248336	7248337	237
chr2L	7261773	7261774	4494
chr2L	7266577	7266578	2927
chr2L	7268982	7268983	1218
chr2L	7270729	7270730	1807
chr2L	7271964	7271965	252
chr2L	7273381	7273382	945
chr2L	7274362	7274363	609
chr2L	7308695	7308696	239
chr2L	7311022	7311023	1925
chr2L	7313255	7313256	1023
chr2L	7335715	7335716	670
chr2L	7338125	7338126	1468
chr2L	7340450	7340451	2705
chr2L	7342397	7342398	285
chr2L	7344382	7344383	252
chr2L	7364043	7364044	249
chr2L	7365637	7365638	2161
chr2L	7367681	7367682	332
chr2L	7372500	7372501	2769
chr2L	7386080	7386081	1918
chr2L	7397290	7397291	1170
chr2L	7407340	7407341	1100
chr2L	7415411	7415412	484
chr2L	7447699	7447700	2075
chr2L	7449541	7449542	815
chr2L	7500458	7500459	3170
chr2L	7502675	7502676	474
chr2L	7505707	7505708	4806
chr2L	7508888	7508889	1028
chr2L	7509814	7509815	234
chr2L	7510950	7510951	1576
chr2L	7513129	7513130	1864
chr2L	7522080	7522081	830
chr2L	7523724	7523725	785
chr2L	7524430	7524431	220
chr2L	7533367	7533368	2355
chr2L	7535333	7535334	363
chr2L	7537394	7537395	2774
chr2L	7540315	7540316	1950
chr2L	7547319	7547320	210
chr2L	7551305	7551306	1565
chr2L	7553403	7553404	687
chr2L	7555440	7555441	2559
chr2L	7558218	7558219	1888
chr2L	7560239	7560240	1474
chr2L	7561463	7561464	535
chr2L	7562686	7562687	619
chr2L	7563805	7563806	804
chr2L	7565185	7565186	1314
chr2L	7566371	7566372	551
chr2L	7569931	7569932	882
chr2L	7609204	7609205	405
chr2L	7610289	7610290	322
chr2L	7611647	7611648	1691
chr2L	7645084	7645085	251
chr2L	7645650	7645651	324
chr2L	7646335	7646336	232
chr2L	7647961	7647962	438
chr2L	7648800	7648801	565
chr2L	7649559	7649560	507
chr2L	7651437	7651438	1132
chr2L	7654421	7654422	668
chr2L	7655930	7655931	1027
chr2L	7657108	7657109	210
chr2L	7658047	7658048	238
chr2L	7660439	7660440	251
chr2L	7661236	7661237	423
chr2L	7662140	7662141	241
chr2L	7662807	7662808	318
chr2L	7663644	7663645	589
chr2L	7664739	7664740	702
chr2L	7666842	7666843	449
chr2L	7668473	7668474	1931
chr2L	7670464	7670465	1517
chr2L	7677123	7677124	486
chr2L	7677727	7677728	248
chr2L	7681845	7681846	2357
chr2L	7695115	7695116	1461
chr2L	7697504	7697505	852
chr2L	7699189	7699190	1900
chr2L	7704583	7704584	335
chr2L	7705144	7705145	349
chr2L	7715419	7715420	238
chr2L	7718730	7718731	246
chr2L	7728798	7728799	1272
chr2L	7759595	7759596	465
chr2L	7761094	7761095	1807
chr2L	7769234	7769235	1079
chr2L	7770446	7770447	297
chr2L	7771732	7771733	1707
chr2L	7787939	7787940	2013
chr2L	7789819	7789820	407
chr2L	7805512	7805513	701
chr2L	7806515	7806516	521
chr2L	7807833	7807834	689
chr2L	7817340	7817341	2935
chr2L	7830951	7830952	878
chr2L	7846982	7846983	855
chr2L	7849673	7849674	2681
chr2L	7852387	7852388	405
chr2L	7853270	7853271	891
chr2L	7866486	7866487	1241
chr2L	7867416	7867417	210
chr2L	7875989	7875990	1942
chr2L	7894950	7894951	1981
chr2L	7898090	7898091	3678
chr2L	7900796	7900797	512
chr2L	7902756	7902757	1910
chr2L	7904125	7904126	242
chr2L	7905213	7905214	1417
chr2L	7908437	7908438	4203
chr2L	7916136	7916137	10780
chr2L	7924390	7924391	5286
chr2L	7929239	7929240	3898
chr2L	7933123	7933124	3253
chr2L	7936129	7936130	2162
chr2L	7938524	7938525	1968
chr2L	7941373	7941374	2211
chr2L	7943248	7943249	1112
chr2L	7945375	7945376	2556
chr2L	7947233	7947234	577
chr2L	7947966	7947967	355
chr2L	7950543	7950544	2483
chr2L	7953835	7953836	3041
chr2L	7956933	7956934	2231
chr2L	7958714	7958715	701
chr2L	7960829	7960830	723
chr2L	7962637	7962638	1864
chr2L	7964799	7964800	1814
chr2L	7967331	7967332	926
chr2L	7968827	7968828	280
chr2L	7969971	7969972	791
chr2L	7973590	7973591	5614
chr2L	7989008	7989009	1094
chr2L	7990019	7990020	442
chr2L	8023683	8023684	203
chr2L	8047357	8047358	2986
chr2L	8049217	8049218	217
chr2L	8050636	8050637	1510
chr2L	8052644	8052645	1483
chr2L	8055308	8055309	762
chr2L	8058716	8058717	4545
chr2L	8062194	8062195	1166
chr2L	8066495	8066496	6794
chr2L	8076961	8076962	4446
chr2L	8080488	8080489	1124
chr2L	8092601	8092602	3686
chr2L	8095065	8095066	291
chr2L	8097560	8097561	287
chr2L	8099106	8099107	826
chr2L	8100307	8100308	480
chr2L	8101382	8101383	561
chr2L	8103764	8103765	2836
chr2L	8105999	8106000	817
chr2L	8107859	8107860	1136
chr2L	8111254	8111255	526
chr2L	8112478	8112479	257
chr2L	8112929	8112930	220
chr2L	8114027	8114028	831
chr2L	8115693	8115694	313
chr2L	8119627	8119628	336
chr2L	8121219	8121220	2247
chr2L	8151282	8151283	1171
chr2L	8153052	8153053	1125
chr2L	8166007	8166008	1897
chr2L	8170823	8170824	7181
chr2L	8175543	8175544	219
chr2L	8178217	8178218	3616
chr2L	8181259	8181260	1639
chr2L	8182682	8182683	665
chr2L	8185182	8185183	508
chr2L	8186135	8186136	965
chr2L	8188347	8188348	2110
chr2L	8192608	8192609	1240
chr2L	8222815	8222816	2030
chr2L	8225538	8225539	2810
chr2L	8245989	8245990	439
chr2L	8247861	8247862	2835
chr2L	8250720	8250721	1495
chr2L	8266755	8266756	604
chr2L	8270359	8270360	6080
chr2L	8282099	8282100	534
chr2L	8283548	8283549	1660
chr2L	8286051	8286052	2387
chr2L	8288239	8288240	1481
chr2L	8323288	8323289	1579
chr2L	8330059	8330060	320
chr2L	8331143	8331144	508
chr2L	8353465	8353466	710
chr2L	8357989	8357990	917
chr2L	8360410	8360411	1221
chr2L	8413957	8413958	397
chr2L	8422280	8422281	1341
chr2L	8424487	8424488	2590
chr2L	8435923	8435924	294
chr2L	8443494	8443495	1024
chr2L	8444545	8444546	331
chr2L	8453447	8453448	352
chr2L	8462103	8462104	508
chr2L	8463077	8463078	835
chr2L	8469384	8469385	2401
chr2L	8487084	8487085	388
chr2L	8497383	8497384	287
chr2L	8499274	8499275	1604
chr2L	8501082	8501083	794
chr2L	8502693	8502694	1991
chr2L	8505393	8505394	229
chr2L	8510984	8510985	286
chr2L	8513440	8513441	878
chr2L	8531586	8531587	392
chr2L	8532484	8532485	466
chr2L	8537063	8537064	600
chr2L	8545916	8545917	1104
chr2L	8547311	8547312	1180
chr2L	8548583	8548584	208
chr2L	8549080	8549081	218
chr2L	8550936	8550937	337
chr2L	8552099	8552100	860
chr2L	8553037	8553038	561
chr2L	8554145	8554146	1093
chr2L	8556001	8556002	1977
chr2L	8558082	8558083	567
chr2L	8559468	8559469	1147
chr2L	8561922	8561923	3249
chr2L	8564377	8564378	799
chr2L	8566530	8566531	882
chr2L	8568131	8568132	1106
chr2L	8569085	8569086	233
chr2L	8571877	8571878	4245
chr2L	8575415	8575416	2252
chr2L	8577967	8577968	2298
chr2L	8579751	8579752	643
chr2L	8580615	8580616	656
chr2L	8583947	8583948	4912
chr2L	8587162	8587163	372
chr2L	8592867	8592868	1452
chr2L	8602224	8602225	1232
chr2L	8603567	8603568	592
chr2L	8604551	8604552	763
chr2L	8605833	8605834	1277
chr2L	8607173	8607174	221
chr2L	8608826	8608827	1347
chr2L	8610916	8610917	1929
chr2L	8612266	8612267	302
chr2L	8614008	8614009	2145
chr2L	8616488	8616489	2037
chr2L	8618067	8618068	471
chr2L	8620228	8620229	2042
chr2L	8623247	8623248	2386
chr2L	8624818	8624819	229
chr2L	8625628	8625629	774
chr2L	8626652	8626653	473
chr2L	8628200	8628201	450
chr2L	8629428	8629429	632
chr2L	8630888	8630889	1044
chr2L	8631742	8631743	256
chr2L	8632625	8632626	1099
chr2L	8633757	8633758	686
chr2L	8635425	8635426	1799
chr2L	8636989	8636990	565
chr2L	8639617	8639618	1098
chr2L	8640754	8640755	322
chr2L	8641378	8641379	263
chr2L	8642256	8642257	1032
chr2L	8644183	8644184	742
chr2L	8646688	8646689	2412
chr2L	8648724	8648725	883
chr2L	8649660	8649661	303
chr2L	8652774	8652775	5000
chr2L	8655857	8655858	263
chr2L	8657917	8657918	2897
chr2L	8659912	8659913	556
chr2L	8660822	8660823	784
chr2L	8662635	8662636	1016
chr2L	8663743	8663744	346
chr2L	8664823	8664824	873
chr2L	8666346	8666347	1755
chr2L	8678013	8678014	446
chr2L	8682512	8682513	285
chr2L	8683694	8683695	338
chr2L	8688013	8688014	309
chr2L	8689105	8689106	392
chr2L	8694603	8694604	345
chr2L	8695770	8695771	521
chr2L	8697144	8697145	591
chr2L	8698012	8698013	611
chr2L	8701077	8701078	595
chr2L	8715797	8715798	1311
chr2L	8717277	8717278	452
chr2L	8719484	8719485	3253
chr2L	8721539	8721540	367
chr2L	8722595	8722596	1028
chr2L	8730532	8730533	618
chr2L	8731765	8731766	343
chr2L	8732874	8732875	904
chr2L	8734140	8734141	672
chr2L	8767130	8767131	750
chr2L	8828210	8828211	883
chr2L	8903463	8903464	1837
chr2L	8906676	8906677	3686
chr2L	8909609	8909610	622
chr2L	8911315	8911316	1810
chr2L	8913817	8913818	2003
chr2L	8916066	8916067	1877
chr2L	8917434	8917435	283
chr2L	8920095	8920096	4238
chr2L	8923133	8923134	723
chr2L	8927518	8927519	5965
chr2L	8945462	8945463	1062
chr2L	8947350	8947351	335
chr2L	8948990	8948991	359
chr2L	8954753	8954754	263
chr2L	8972295	8972296	1967
chr2L	9028107	9028108	1891
chr2L	9030462	9030463	961
chr2L	9053250	9053251	913
chr2L	9054556	9054557	258
chr2L	9057602	9057603	234
chr2L	9058491	9058492	799
chr2L	9059716	9059717	856
chr2L	9062140	9062141	3347
chr2L	9065168	9065169	1047
chr2L	9067280	9067281	460
chr2L	9068120	9068121	274
chr2L	9069538	9069539	838
chr2L	9085305	9085306	440
chr2L	9129750	9129751	2997
chr2L	9132200	9132201	958
chr2L	9133848	9133849	701
chr2L	9135483	9135484	1108
chr2L	9139864	9139865	7059
chr2L	9154312	9154313	733
chr2L	9156222	9156223	2379
chr2L	9158354	9158355	696
chr2L	9159178	9159179	311
chr2L	9161322	9161323	2880
chr2L	9171053	9171054	673
chr2L	9174009	9174010	608
chr2L	9174752	9174753	235
chr2L	9175319	9175320	414
chr2L	9179491	9179492	2638
chr2L	9181616	9181617	951
chr2L	9183616	9183617	2501
chr2L	9188492	9188493	5557
chr2L	9192531	9192532	1857
chr2L	9196418	9196419	5379
chr2L	9199629	9199630	249
chr2L	9203191	9203192	6427
chr2L	9207526	9207527	1632
chr2L	9212195	9212196	6796
chr2L	9216094	9216095	542
chr2L	9216720	9216721	253
chr2L	9217557	9217558	836
chr2L	9222881	9222882	266
chr2L	9226263	9226264	5803
chr2L	9230763	9230764	1937
chr2L	9232677	9232678	1460
chr2L	9233748	9233749	222
chr2L	9235650	9235651	1940
chr2L	9240460	9240461	6332
chr2L	9244314	9244315	920
chr2L	9245604	9245605	547
chr2L	9258436	9258437	968
chr2L	9259487	9259488	510
chr2L	9260445	9260446	640
chr2L	9264261	9264262	212
chr2L	9265259	9265260	736
chr2L	9267120	9267121	970
chr2L	9268215	9268216	494
chr2L	9269499	9269500	1070
chr2L	9274988	9274989	1705
chr2L	9278797	9278798	3412
chr2L	9283068	9283069	2069
chr2L	9286338	9286339	1870
chr2L	9288033	9288034	1108
chr2L	9289484	9289485	806
chr2L	9298878	9298879	268
chr2L	9334631	9334632	858
chr2L	9336200	9336201	1347
chr2L	9375661	9375662	534
chr2L	9376718	9376719	255
chr2L	9378015	9378016	670
chr2L	9379828	9379829	2075
chr2L	9381423	9381424	515
chr2L	9382397	9382398	261
chr2L	9382965	9382966	209
chr2L	9383863	9383864	299
chr2L	9384737	9384738	649
chr2L	9385621	9385622	554
chr2L	9393153	9393154	912
chr2L	9400052	9400053	704
chr2L	9401825	9401826	2187
chr2L	9405609	9405610	1423
chr2L	9407433	9407434	1126
chr2L	9408683	9408684	327
chr2L	9409703	9409704	489
chr2L	9411305	9411306	217
chr2L	9411747	9411748	220
chr2L	9412474	9412475	795
chr2L	9413265	9413266	326
chr2L	9419710	9419711	322
chr2L	9420706	9420707	396
chr2L	9421537	9421538	732
chr2L	9422516	9422517	415
chr2L	9424303	9424304	2478
chr2L	9457736	9457737	2981
chr2L	9460832	9460833	2474
chr2L	9499631	9499632	2497
chr2L	9501983	9501984	1043
chr2L	9502950	9502951	480
chr2L	9504267	9504268	1327
chr2L	9506646	9506647	1202
chr2L	9509550	9509551	3229
chr2L	9512098	9512099	924
chr2L	9513269	9513270	568
chr2L	9514511	9514512	1305
chr2L	9518061	9518062	3621
chr2L	9523985	9523986	1344
chr2L	9525229	9525230	360
chr2L	9555778	9555779	1795
chr2L	9558992	9558993	847
chr2L	9561772	9561773	799
chr2L	9563181	9563182	1535
chr2L	9636157	9636158	1430
chr2L	9638365	9638366	1987
chr2L	9646265	9646266	12080
chr2L	9654103	9654104	2825
chr2L	9666203	9666204	1803
chr2L	9685864	9685865	1681
chr2L	9688053	9688054	1603
chr2L	9690048	9690049	1661
chr2L	9691823	9691824	240
chr2L	9692555	9692556	606
chr2L	9693703	9693704	263
chr2L	9695683	9695684	3282
chr2L	9714400	9714401	374
chr2L	9714962	9714963	324
chr2L	9718316	9718317	595
chr2L	9719261	9719262	883
chr2L	9721639	9721640	2969
chr2L	9724319	9724320	459
chr2L	9725580	9725581	663
chr2L	9726815	9726816	550
chr2L	9733768	9733769	1622
chr2L	9735338	9735339	300
chr2L	9742505	9742506	3203
chr2L	9794853	9794854	262
chr2L	9800321	9800322	799
chr2L	9801627	9801628	492
chr2L	9802971	9802972	796
chr2L	9805280	9805281	1825
chr2L	9808719	9808720	272
chr2L	9810576	9810577	2167
chr2L	9812383	9812384	427
chr2L	9813461	9813462	271
chr2L	9814660	9814661	294
chr2L	9815555	9815556	642
chr2L	9816829	9816830	1390
chr2L	9818529	9818530	825
chr2L	9819894	9819895	403
chr2L	9821969	9821970	1951
chr2L	9823659	9823660	557
chr2L	9824376	9824377	435
chr2L	9825384	9825385	850
chr2L	9826751	9826752	868
chr2L	9828334	9828335	1842
chr2L	9829934	9829935	933
chr2L	9832081	9832082	2094
chr2L	9833748	9833749	226
chr2L	9835772	9835773	3327
chr2L	9838864	9838865	1970
chr2L	9840782	9840783	1306
chr2L	9841883	9841884	296
chr2L	9842491	9842492	428
chr2L	9844607	9844608	2945
chr2L	9851150	9851151	1216
chr2L	9854226	9854227	389
chr2L	9855088	9855089	263
chr2L	9856743	9856744	515
chr2L	9858113	9858114	318
chr2L	9858917	9858918	398
chr2L	9859721	9859722	444
chr2L	9861014	9861015	1031
chr2L	9861981	9861982	468
chr2L	9862678	9862679	432
chr2L	9864330	9864331	1026
chr2L	9866089	9866090	750
chr2L	9866969	9866970	377
chr2L	9868209	9868210	1189
chr2L	9871803	9871804	1570
chr2L	9873195	9873196	376
chr2L	9874495	9874496	919
chr2L	9875859	9875860	1246
chr2L	9877022	9877023	530
chr2L	9878479	9878480	673
chr2L	9879665	9879666	303
chr2L	9882090	9882091	1241
chr2L	9883735	9883736	302
chr2L	9885315	9885316	765
chr2L	9910034	9910035	231
chr2L	9935467	9935468	396
chr2L	9936417	9936418	440
chr2L	9939870	9939871	475
chr2L	10035789	10035790	1092
chr2L	10067794	10067795	4377
chr2L	10071133	10071134	1106
chr2L	10072336	10072337	887
chr2L	10073984	10073985	562
chr2L	10075287	10075288	1365
chr2L	10098461	10098462	1356
chr2L	10100426	10100427	1534
chr2L	10102344	10102345	940
chr2L	10105188	10105189	3931
chr2L	10108031	10108032	655
chr2L	10109400	10109401	325
chr2L	10111905	10111906	3071
chr2L	10114515	10114516	849
chr2L	10115454	10115455	328
chr2L	10116587	10116588	817
chr2L	10117811	10117812	854
chr2L	10119092	10119093	806
chr2L	10120742	10120743	219
chr2L	10121328	10121329	531
chr2L	10127652	10127653	635
chr2L	10129447	10129448	274
chr2L	10130890	10130891	1349
chr2L	10132552	10132553	1339
chr2L	10133742	10133743	294
chr2L	10135995	10135996	3393
chr2L	10143612	10143613	409
chr2L	10146571	10146572	1571
chr2L	10148773	10148774	1929
chr2L	10164841	10164842	1947
chr2L	10166339	10166340	584
chr2L	10167170	10167171	534
chr2L	10168058	10168059	342
chr2L	10169136	10169137	638
chr2L	10169958	10169959	411
chr2L	10171188	10171189	1513
chr2L	10175034	10175035	799
chr2L	10176194	10176195	463
chr2L	10177016	10177017	690
chr2L	10177941	10177942	215
chr2L	10179125	10179126	1036
chr2L	10184821	10184822	762
chr2L	10185734	10185735	514
chr2L	10187165	10187166	1675
chr2L	10193348	10193349	866
chr2L	10194210	10194211	330
chr2L	10195523	10195524	1073
chr2L	10197272	10197273	1124
chr2L	10212333	10212334	1227
chr2L	10218505	10218506	834
chr2L	10219290	10219291	318
chr2L	10229391	10229392	257
chr2L	10244981	10244982	477
chr2L	10275748	10275749	339
chr2L	10286254	10286255	1067
chr2L	10287227	10287228	229
chr2L	10289102	10289103	3048
chr2L	10293879	10293880	807
chr2L	10316621	10316622	452
chr2L	10340573	10340574	358
chr2L	10346145	10346146	761
chr2L	10349074	10349075	1010
chr2L	10350224	10350225	574
chr2L	10378328	10378329	1230
