chrom	txStart_minus500	txStart_plus500	paste_locus
chrX	16458366	16459366	chrX_16458866_16527414
chrX	16458366	16459366	chrX_16458866_16533096
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16463102	16464102	chrX_16463602_16527414
chrX	16640467	16641467	chrX_16640967_16649697
chrX	16640467	16641467	chrX_16640967_16650309
chrX	16645366	16646366	chrX_16645866_16646167
chrX	16901266	16902266	chrX_16901766_16912724
chrX	16968568	16969568	chrX_16969068_17066732
chrX	17159505	17160505	chrX_17160005_17195313
chrX	17159505	17160505	chrX_17160005_17195313
chrX	17159505	17160505	chrX_17160005_17200728
chrX	17281995	17282995	chrX_17282495_17305475
chrX	17285203	17286203	chrX_17285703_17301929
chrX	17421819	17422819	chrX_17422319_17443994
chrX	17671957	17672957	chrX_17672457_17698730
chrX	17923806	17924806	chrX_17924306_17990679
chrX	17928540	17929540	chrX_17929040_17967225
chrX	17928758	17929758	chrX_17929258_17990614
chrX	17928758	17929758	chrX_17929258_18015235
chrX	17931600	17932600	chrX_17932100_18063247
chrX	17936995	17937995	chrX_17937495_18063247
chrX	17939253	17940253	chrX_17939753_17990679
chrX	17939253	17940253	chrX_17939753_18063247
chrX	17949479	17950479	chrX_17949979_18015235
chrX	17949928	17950928	chrX_17950428_17990679
chrX	17949928	17950928	chrX_17950428_17995601
chrX	17949928	17950928	chrX_17950428_18014505
chrX	17949928	17950928	chrX_17950428_18063247
chrX	18078362	18079362	chrX_18078862_18088532
chrX	18085260	18086260	chrX_18085760_18088418
chrX	18085260	18086260	chrX_18085760_18088418
chrX	18210311	18211311	chrX_18210811_18226076
chrX	18210311	18211311	chrX_18210811_18226076
chrX	18212461	18213461	chrX_18212961_18226076
chrX	18322457	18323457	chrX_18322957_18356191
chrX	18323744	18324744	chrX_18324244_18356191
chrX	18479482	18480482	chrX_18479982_18483772
chrX	18479600	18480600	chrX_18480100_18483772
chrX	18606109	18607109	chrX_18606609_18617589
chrX	18929834	18930834	chrX_18930334_19026872
chrX	18929834	18930834	chrX_18930334_19026872
chrX	18929834	18930834	chrX_18930334_19028629
chrX	18929858	18930858	chrX_18930358_19026872
chrX	19135606	19136606	chrX_19136106_19158201
chrX	19261319	19262319	chrX_19261819_19272089
chrX	19261319	19262319	chrX_19261819_19273280
chrX	19266155	19267155	chrX_19266655_19268896
chrX	19352680	19353680	chrX_19353180_19470041
chrX	19352680	19353680	chrX_19353180_19471914
chrX	19521526	19522526	chrX_19522026_19529973
chrX	19521598	19522598	chrX_19522098_19529973
chrX	19521598	19522598	chrX_19522098_19530896
chrX	19527861	19528861	chrX_19528361_19530896
chrX	19658941	19659941	chrX_19659441_19662293
chrX	19658941	19659941	chrX_19659441_19663367
chrX	19658941	19659941	chrX_19659441_19663971
chrX	20004179	20005179	chrX_20004679_20062706
chrX	20181089	20182089	chrX_20181589_20186487
chrX	20181242	20182242	chrX_20181742_20186487
chrX	20181537	20182537	chrX_20182037_20186487
chrX	20301514	20302514	chrX_20302014_20330372
chrX	20303352	20304352	chrX_20303852_20330372
chrX	20760570	20761570	chrX_20761070_20923969
chrX	20760570	20761570	chrX_20761070_20925092
chrX	20765090	20766090	chrX_20765590_20927050
chrX	21093343	21094343	chrX_21093843_21111417
chrX	21093343	21094343	chrX_21093843_21111417
chrX	21204809	21205809	chrX_21205309_21281153
chrX	21204809	21205809	chrX_21205309_21281171
chrX	21206605	21207605	chrX_21207105_21281153
chrX	21207174	21208174	chrX_21207674_21281171
chrX	21362527	21363527	chrX_21363027_21373145
chrX	21362527	21363527	chrX_21363027_21373145
chrX	21624295	21625295	chrX_21624795_21630148
chrX	21624295	21625295	chrX_21624795_21630148
chrX	21624295	21625295	chrX_21624795_21630148
chrX	21624295	21625295	chrX_21624795_21630148
chrX	21624295	21625295	chrX_21624795_21630148
chrX	21624649	21625649	chrX_21625149_21630148
chrX	21631390	21632390	chrX_21631890_21790731
chrX	22656823	22657823	chrX_22657323_22797682
chrX	22806000	22807000	chrX_22806500_22807399
chrX	121992	122992	chrX_122492_122706
chrX	123869	124869	chrX_124369_126714
chrX	123869	124869	chrX_124369_126714
chrX	123869	124869	chrX_124369_126714
chrX	132884	133884	chrX_133384_133502
chrX	140472	141472	chrX_140972_142197
chrX	141707	142707	chrX_142207_199461
chrX	142230	143230	chrX_142730_148426
chrX	142352	143352	chrX_142852_199461
chrX	151190	152190	chrX_151690_152279
chrX	175472	176472	chrX_175972_199037
chrX	175472	176472	chrX_175972_199461
chrX	175472	176472	chrX_175972_200663
chrX	243453	244453	chrX_243953_245856
chrX	243560	244560	chrX_244060_245856
chrX	243560	244560	chrX_244060_245856
chrX	245477	246477	chrX_245977_254013
chrX	245477	246477	chrX_245977_254650
chrX	254375	255375	chrX_254875_255524
chrX	255173	256173	chrX_255673_258413
chrX	255173	256173	chrX_255673_258469
chrX	265223	266223	chrX_265723_267028
chrX	265223	266223	chrX_265723_267028
chrX	265572	266572	chrX_266072_267028
chrX	268008	269008	chrX_268508_279634
chrX	268008	269008	chrX_268508_279634
chrX	268008	269008	chrX_268508_279634
chrX	268008	269008	chrX_268508_279634
chrX	268008	269008	chrX_268508_279634
chrX	268008	269008	chrX_268508_279634
chrX	268023	269023	chrX_268523_276377
chrX	269091	270091	chrX_269591_279634
chrX	269091	270091	chrX_269591_279718
chrX	269110	270110	chrX_269610_279634
chrX	279202	280202	chrX_279702_350202
chrX	279671	280671	chrX_280171_280269
chrX	282685	283685	chrX_283185_294962
chrX	285906	286906	chrX_286406_294962
chrX	285906	286906	chrX_286406_294962
chrX	307183	308183	chrX_307683_308935
chrX	314622	315622	chrX_315122_316566
chrX	316075	317075	chrX_316575_334801
chrX	337928	338928	chrX_338428_350504
chrX	342540	343540	chrX_343040_350202
chrX	350065	351065	chrX_350565_351133
chrX	352566	353566	chrX_353066_353317
chrX	356008	357008	chrX_356508_361245
chrX	361898	362898	chrX_362398_367072
chrX	362089	363089	chrX_362589_366994
chrX	362098	363098	chrX_362598_367072
chrX	369530	370530	chrX_370030_370947
chrX	376486	377486	chrX_376986_377229
chrX	376486	377486	chrX_376986_377642
chrX	385057	386057	chrX_385557_386274
chrX	395559	396559	chrX_396059_397497
chrX	409220	410220	chrX_409720_410817
chrX	435638	436638	chrX_436138_437448
chrX	460246	461246	chrX_460746_463176
chrX	466556	467556	chrX_467056_469335
chrX	470518	471518	chrX_471018_476579
chrX	476483	477483	chrX_476983_478191
chrX	476867	477867	chrX_477367_478191
chrX	478565	479565	chrX_479065_480166
chrX	478930	479930	chrX_479430_480166
chrX	481361	482361	chrX_481861_482507
chrX	481361	482361	chrX_481861_482768
chrX	481437	482437	chrX_481937_482658
chrX	481437	482437	chrX_481937_482768
chrX	482276	483276	chrX_482776_487581
chrX	487377	488377	chrX_487877_490725
chrX	487397	488397	chrX_487897_488333
chrX	490286	491286	chrX_490786_493023
chrX	490286	491286	chrX_490786_493495
chrX	494113	495113	chrX_494613_496369
chrX	494399	495399	chrX_494899_496369
chrX	495945	496945	chrX_496445_504319
chrX	495945	496945	chrX_496445_509072
chrX	495945	496945	chrX_496445_509072
chrX	496096	497096	chrX_496596_497374
chrX	497596	498596	chrX_498096_499456
chrX	498780	499780	chrX_499280_504319
chrX	498780	499780	chrX_499280_509072
chrX	498780	499780	chrX_499280_509072
chrX	499457	500457	chrX_499957_504319
chrX	499457	500457	chrX_499957_508424
chrX	499457	500457	chrX_499957_508509
chrX	499457	500457	chrX_499957_509072
chrX	508734	509734	chrX_509234_523226
chrX	516349	517349	chrX_516849_520285
chrX	516735	517735	chrX_517235_523226
chrX	516735	517735	chrX_517235_523226
chrX	527440	528440	chrX_527940_529849
chrX	527440	528440	chrX_527940_530291
chrX	530000	531000	chrX_530500_578130
chrX	530000	531000	chrX_530500_579044
chrX	530669	531669	chrX_531169_579044
chrX	569402	570402	chrX_569902_570003
chrX	581620	582620	chrX_582120_598151
chrX	584580	585580	chrX_585080_620195
chrX	590541	591541	chrX_591041_597819
chrX	610048	611048	chrX_610548_617582
chrX	610048	611048	chrX_610548_619723
chrX	610048	611048	chrX_610548_620195
chrX	619781	620781	chrX_620281_620729
chrX	620216	621216	chrX_620716_621215
chrX	621029	622029	chrX_621529_623051
chrX	621305	622305	chrX_621805_623051
chrX	622967	623967	chrX_623467_624765
chrX	624256	625256	chrX_624756_625203
chrX	624746	625746	chrX_625246_625661
chrX	625041	626041	chrX_625541_628016
chrX	627837	628837	chrX_628337_628894
chrX	627848	628848	chrX_628348_629416
chrX	627848	628848	chrX_628348_629483
chrX	629272	630272	chrX_629772_633633
chrX	633121	634121	chrX_633621_635545
chrX	633121	634121	chrX_633621_635545
chrX	633121	634121	chrX_633621_635545
chrX	633190	634190	chrX_633690_633751
chrX	635389	636389	chrX_635889_643760
chrX	635941	636941	chrX_636441_643760
chrX	644260	645260	chrX_644760_646386
chrX	646803	647803	chrX_647303_648148
chrX	646803	647803	chrX_647303_648597
chrX	648390	649390	chrX_648890_654938
chrX	655613	656613	chrX_656113_657899
chrX	655855	656855	chrX_656355_657899
chrX	656172	657172	chrX_656672_657899
chrX	656573	657573	chrX_657073_657899
chrX	686333	687333	chrX_686833_749496
chrX	748740	749740	chrX_749240_751301
chrX	749846	750846	chrX_750346_758719
chrX	751510	752510	chrX_752010_753653
chrX	755685	756685	chrX_756185_758719
chrX	759093	760093	chrX_759593_761939
chrX	761475	762475	chrX_761975_762500
chrX	762059	763059	chrX_762559_765130
chrX	762114	763114	chrX_762614_763810
chrX	762582	763582	chrX_763082_763234
chrX	763441	764441	chrX_763941_764086
chrX	764787	765787	chrX_765287_766100
chrX	769444	770444	chrX_769944_784222
chrX	769525	770525	chrX_770025_783302
chrX	777233	778233	chrX_777733_783302
chrX	787354	788354	chrX_787854_790089
chrX	789783	790783	chrX_790283_790566
chrX	792646	793646	chrX_793146_796354
chrX	792646	793646	chrX_793146_797061
chrX	796589	797589	chrX_797089_801479
chrX	801168	802168	chrX_801668_803470
chrX	802923	803923	chrX_803423_804921
chrX	805575	806575	chrX_806075_808200
chrX	807716	808716	chrX_808216_836356
chrX	807716	808716	chrX_808216_840989
chrX	807716	808716	chrX_808216_884464
chrX	807716	808716	chrX_808216_899272
chrX	807716	808716	chrX_808216_909194
chrX	844322	845322	chrX_844822_845297
chrX	845670	846670	chrX_846170_847157
chrX	846157	847157	chrX_846657_847157
chrX	862107	863107	chrX_862607_863200
chrX	875231	876231	chrX_875731_876612
chrX	893981	894981	chrX_894481_895200
chrX	893983	894983	chrX_894483_895200
chrX	922388	923388	chrX_922888_927582
chrX	922667	923667	chrX_923167_927582
chrX	927638	928638	chrX_928138_928860
chrX	928297	929297	chrX_928797_930098
chrX	930430	931430	chrX_930930_932475
chrX	931965	932965	chrX_932465_939424
chrX	932625	933625	chrX_933125_939424
chrX	934731	935731	chrX_935231_937822
chrX	934925	935925	chrX_935425_937822
chrX	935079	936079	chrX_935579_937822
chrX	935357	936357	chrX_935857_937822
chrX	938669	939669	chrX_939169_940805
chrX	940574	941574	chrX_941074_943229
chrX	941973	942973	chrX_942473_945773
chrX	946161	947161	chrX_946661_947500
chrX	948084	949084	chrX_948584_951900
chrX	948551	949551	chrX_949051_951900
chrX	967995	968995	chrX_968495_968741
chrX	990017	991017	chrX_990517_991184
chrX	1010600	1011600	chrX_1011100_1011643
chrX	1011534	1012534	chrX_1012034_1012624
chrX	1012278	1013278	chrX_1012778_1046040
chrX	1013483	1014483	chrX_1013983_1026703
chrX	1019294	1020294	chrX_1019794_1026700
chrX	1026290	1027290	chrX_1026790_1028290
chrX	1027790	1028790	chrX_1028290_1030556
chrX	1030257	1031257	chrX_1030757_1031612
chrX	1030257	1031257	chrX_1030757_1033119
chrX	1030995	1031995	chrX_1031495_1033165
chrX	1032815	1033815	chrX_1033315_1046040
chrX	1032815	1033815	chrX_1033315_1046040
chrX	1032815	1033815	chrX_1033315_1046040
chrX	1032815	1033815	chrX_1033315_1046040
chrX	1032815	1033815	chrX_1033315_1046040
chrX	1045723	1046723	chrX_1046223_1047009
chrX	1045948	1046948	chrX_1046448_1047009
chrX	1051024	1052024	chrX_1051524_1052631
chrX	1072540	1073540	chrX_1073040_1134896
chrX	1073405	1074405	chrX_1073905_1082439
chrX	1073405	1074405	chrX_1073905_1082439
chrX	1073405	1074405	chrX_1073905_1134896
chrX	1145143	1146143	chrX_1145643_1146132
chrX	1158098	1159098	chrX_1158598_1162389
chrX	1170327	1171327	chrX_1170827_1172740
chrX	1170924	1171924	chrX_1171424_1172740
chrX	1170924	1171924	chrX_1171424_1173797
chrX	1173376	1174376	chrX_1173876_1176035
chrX	1179664	1180664	chrX_1180164_1180947
chrX	1179664	1180664	chrX_1180164_1181551
chrX	1181119	1182119	chrX_1181619_1183349
chrX	1181367	1182367	chrX_1181867_1183502
chrX	1184277	1185277	chrX_1184777_1188585
chrX	1190807	1191807	chrX_1191307_1196660
chrX	1190904	1191904	chrX_1191404_1196660
chrX	1199045	1200045	chrX_1199545_1203157
chrX	1203276	1204276	chrX_1203776_1205433
chrX	1206236	1207236	chrX_1206736_1207555
chrX	1209469	1210469	chrX_1209969_1211713
chrX	1209469	1210469	chrX_1209969_1211853
chrX	1211488	1212488	chrX_1211988_1215156
chrX	1213019	1214019	chrX_1213519_1215156
chrX	1214788	1215788	chrX_1215288_1236684
chrX	1215213	1216213	chrX_1215713_1235053
chrX	1216582	1217582	chrX_1217082_1236684
chrX	1216582	1217582	chrX_1217082_1236684
chrX	1217448	1218448	chrX_1217948_1235053
chrX	1217448	1218448	chrX_1217948_1235053
chrX	1217448	1218448	chrX_1217948_1236684
chrX	1236372	1237372	chrX_1236872_1239884
chrX	1242239	1243239	chrX_1242739_1275284
chrX	1242239	1243239	chrX_1242739_1275284
chrX	1286789	1287789	chrX_1287289_1288945
chrX	1287465	1288465	chrX_1287965_1288945
chrX	1289212	1290212	chrX_1289712_1294687
chrX	1289212	1290212	chrX_1289712_1304845
chrX	1289216	1290216	chrX_1289716_1308472
chrX	1297483	1298483	chrX_1297983_1298387
chrX	1299269	1300269	chrX_1299769_1300333
chrX	1322012	1323012	chrX_1322512_1329438
chrX	1329017	1330017	chrX_1329517_1338222
chrX	1329017	1330017	chrX_1329517_1341587
chrX	1341605	1342605	chrX_1342105_1344770
chrX	1341906	1342906	chrX_1342406_1344770
chrX	1344371	1345371	chrX_1344871_1346299
chrX	1344371	1345371	chrX_1344871_1349357
chrX	1346052	1347052	chrX_1346552_1348143
chrX	1346584	1347584	chrX_1347084_1348143
chrX	1349122	1350122	chrX_1349622_1353981
chrX	1349386	1350386	chrX_1349886_1353981
chrX	1353513	1354513	chrX_1354013_1356473
chrX	1355987	1356987	chrX_1356487_1357601
chrX	1368748	1369748	chrX_1369248_1370176
chrX	1370079	1371079	chrX_1370579_1374677
chrX	1370079	1371079	chrX_1370579_1374677
chrX	1370079	1371079	chrX_1370579_1374677
chrX	1370079	1371079	chrX_1370579_1375257
chrX	1373122	1374122	chrX_1373622_1373755
chrX	1375035	1376035	chrX_1375535_1378857
chrX	1375035	1376035	chrX_1375535_1378896
chrX	1378384	1379384	chrX_1378884_1380480
chrX	1380413	1381413	chrX_1380913_1392478
chrX	1380413	1381413	chrX_1380913_1392843
chrX	1384024	1385024	chrX_1384524_1392843
chrX	1385403	1386403	chrX_1385903_1392843
chrX	1386221	1387221	chrX_1386721_1392843
chrX	1388067	1389067	chrX_1388567_1392843
chrX	1392553	1393553	chrX_1393053_1397337
chrX	1392553	1393553	chrX_1393053_1397337
chrX	1451929	1452929	chrX_1452429_1454177
chrX	1454714	1455714	chrX_1455214_1457054
chrX	1456674	1457674	chrX_1457174_1460617
chrX	1460306	1461306	chrX_1460806_1461676
chrX	1461343	1462343	chrX_1461843_1464220
chrX	1461479	1462479	chrX_1461979_1464220
chrX	1463862	1464862	chrX_1464362_1465996
chrX	1465633	1466633	chrX_1466133_1468692
chrX	1466248	1467248	chrX_1466748_1468692
chrX	1466992	1467992	chrX_1467492_1470614
chrX	1466992	1467992	chrX_1467492_1468692
chrX	1468192	1469192	chrX_1468692_1469817
chrX	1470165	1471165	chrX_1470665_1472325
chrX	1470255	1471255	chrX_1470755_1472317
chrX	1470347	1471347	chrX_1470847_1472325
chrX	1472021	1473021	chrX_1472521_1473727
chrX	1473383	1474383	chrX_1473883_1476974
chrX	1473383	1474383	chrX_1473883_1476974
chrX	1476562	1477562	chrX_1477062_1478482
chrX	1476562	1477562	chrX_1477062_1481420
chrX	1478051	1479051	chrX_1478551_1481420
chrX	1478100	1479100	chrX_1478600_1481420
chrX	1481296	1482296	chrX_1481796_1483023
chrX	1481296	1482296	chrX_1481796_1483292
chrX	1481296	1482296	chrX_1481796_1483413
chrX	1481991	1482991	chrX_1482491_1482590
chrX	1482058	1483058	chrX_1482558_1482629
chrX	1482978	1483978	chrX_1483478_1517615
chrX	1483124	1484124	chrX_1483624_1507809
chrX	1485725	1486725	chrX_1486225_1496196
chrX	1485725	1486725	chrX_1486225_1496383
chrX	1485725	1486725	chrX_1486225_1501286
chrX	1485725	1486725	chrX_1486225_1507808
chrX	1485725	1486725	chrX_1486225_1507808
chrX	1487922	1488922	chrX_1488422_1507809
chrX	1511726	1512726	chrX_1512226_1512803
chrX	1512569	1513569	chrX_1513069_1517137
chrX	1512569	1513569	chrX_1513069_1517615
chrX	1557848	1558848	chrX_1558348_1558400
chrX	1574631	1575631	chrX_1575131_1645162
chrX	1574648	1575648	chrX_1575148_1645162
chrX	1608368	1609368	chrX_1608868_1649378
chrX	1610011	1611011	chrX_1610511_1649378
chrX	1611807	1612807	chrX_1612307_1649378
chrX	1611840	1612840	chrX_1612340_1645162
chrX	1611840	1612840	chrX_1612340_1649378
chrX	1611840	1612840	chrX_1612340_1653062
chrX	1611840	1612840	chrX_1612340_1655369
chrX	1611840	1612840	chrX_1612340_1664869
chrX	1611840	1612840	chrX_1612340_1664869
chrX	1613156	1614156	chrX_1613656_1649378
chrX	1622231	1623231	chrX_1622731_1645162
chrX	1664551	1665551	chrX_1665051_1668451
chrX	1667905	1668905	chrX_1668405_1669297
chrX	1669069	1670069	chrX_1669569_1673110
chrX	1669069	1670069	chrX_1669569_1673608
chrX	1672609	1673609	chrX_1673109_1692768
chrX	1672837	1673837	chrX_1673337_1692768
chrX	1672837	1673837	chrX_1673337_1692768
chrX	1672837	1673837	chrX_1673337_1692768
chrX	1672837	1673837	chrX_1673337_1692768
chrX	1674579	1675579	chrX_1675079_1692547
chrX	1674579	1675579	chrX_1675079_1692547
chrX	1674902	1675902	chrX_1675402_1688105
chrX	1679526	1680526	chrX_1680026_1692547
chrX	1681065	1682065	chrX_1681565_1684891
chrX	1682746	1683746	chrX_1683246_1684891
chrX	1686123	1687123	chrX_1686623_1690187
chrX	1692323	1693323	chrX_1692823_1693843
chrX	1693114	1694114	chrX_1693614_1695889
chrX	1708305	1709305	chrX_1708805_1710182
chrX	1708437	1709437	chrX_1708937_1710182
chrX	1735444	1736444	chrX_1735944_1754065
chrX	1745377	1746377	chrX_1745877_1751021
chrX	1745377	1746377	chrX_1745877_1754065
chrX	1773224	1774224	chrX_1773724_1781160
chrX	1773224	1774224	chrX_1773724_1781160
chrX	1773224	1774224	chrX_1773724_1781160
chrX	1773224	1774224	chrX_1773724_1781182
chrX	1773224	1774224	chrX_1773724_1781182
chrX	1773224	1774224	chrX_1773724_1781200
chrX	1773224	1774224	chrX_1773724_1784001
chrX	1773224	1774224	chrX_1773724_1784001
chrX	1773224	1774224	chrX_1773724_1784001
chrX	1773224	1774224	chrX_1773724_1784001
chrX	1773224	1774224	chrX_1773724_1788065
chrX	1773224	1774224	chrX_1773724_1788065
chrX	1773224	1774224	chrX_1773724_1788065
chrX	1774026	1775026	chrX_1774526_1784001
chrX	1788360	1789360	chrX_1788860_1788957
chrX	1789065	1790065	chrX_1789565_1790418
chrX	1818994	1819994	chrX_1819494_1820341
chrX	1820968	1821968	chrX_1821468_1822381
chrX	1837739	1838739	chrX_1838239_1852933
chrX	1842127	1843127	chrX_1842627_1852933
chrX	1842127	1843127	chrX_1842627_1853667
chrX	1842127	1843127	chrX_1842627_1853667
chrX	1842845	1843845	chrX_1843345_1852866
chrX	1857388	1858388	chrX_1857888_1858971
chrX	1857470	1858470	chrX_1857970_1858971
chrX	1858640	1859640	chrX_1859140_1861790
chrX	1861508	1862508	chrX_1862008_1865835
chrX	1861634	1862634	chrX_1862134_1865835
chrX	1865408	1866408	chrX_1865908_1866887
chrX	1865408	1866408	chrX_1865908_1866887
chrX	1866331	1867331	chrX_1866831_1868803
chrX	1866331	1867331	chrX_1866831_1869061
chrX	1868369	1869369	chrX_1868869_1872408
chrX	1871899	1872899	chrX_1872399_1873565
chrX	1873352	1874352	chrX_1873852_1876474
