chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	8906567	8907567	chrX_8906567_8907567	11.1310826438826	15.3761819524627	17.8102636987643	22.2762864157614	14.9840495479903	15.8174664373134	17.803650978521	18.7328441132286	22.3801264477144	12.7169870858297	19.4403580943641	16.7428163136572	8906567	8907567	-0.180138306911303	0.37494803745331	0.186113420304784	0.337751909709046	-0.368127249638197	0.188306853865257	1	1	0.617210338332566	Ambig	Ambig	0.967895311452038	Conserved/Ambiguous	NA	-0.366251727216087	33.6939108378035
chrX	9029704	9030704	chrX_9029704_9030704	71.3084981873728	49.5454751801576	60.2209541314469	29.1713274492114	30.3805041294116	18.9809597247761	71.3764552866161	57.8563061550158	64.8673977507973	27.6699279449922	33.3899280246711	30.6197451502019	9029704	9030704	0.835355294919936	1.08026140430997e-11	0.750013369147252	2.47431117204641e-10	0.0852290864325853	0.648317657209592	2.18993755524624e-09	1.80360502710474e-08	0.919877844874473	P1	P1	1.11378720604636	Cis	NA	0.085341925772684	89.7837571280537
chrX	9042143	9043143	chrX_9042143_9043143	198.388358371699	241.137583635447	184.670171726563	219.580537526791	206.202516715463	259.801886232873	170.591346648738	162.959166046936	181.313993174061	124.514675752465	151.812872752172	173.612446639815	9042143	9043143	-0.0937435348450614	0.0895666658684851	0.134711058775072	0.0368891703078754	-0.228601021945854	0.00701946050373303	1	0.784926583943982	0.094117543896186	Ambig	P1	0.695885962870989	Conserved/Ambiguous	NA	-0.228454593620133	37.0935571375225
chrX	9163662	9164662	chrX_9163662_9164662	5.91338765456262	6.58979226534116	6.45622059080207	39.2486951134844	43.0275918212934	52.1976392431342	6.63590627381238	7.95731431358383	6.99378951491076	61.0694874341494	73.9030406946055	74.0605658559071	9163662	9164662	-1.95938273834053	0	-2.27068816574674	0	0.312532929615931	0.350250985126735	0	0	0.776806976701609	P2	P2	0.862902607190964	Cis	NA	0.31130542740621	87.9432145675441
chrX	10086026	10087026	chrX_10086026_10087026	53.2204888910636	59.3081303880704	83.9308676804269	59.4034304420305	57.3242996468988	60.1063724617909	75.4227395999164	79.9046978989043	67.8397582946344	54.9206145574845	75.6838368559213	68.630463267694	10086026	10087026	0.105104600164629	0.31214736008041	0.113310273684745	0.246210811126257	-0.00830556126825173	0.951070405664822	1	1	0.989068677778519	Ambig	Ambig	0.927582263697058	Conserved/Ambiguous	NA	-0.008205673520116	93.2472455600562
chrX	10219609	10220609	chrX_10219609_10220609	17.9720605187687	16.8405802336496	18.8120910318198	25.9890008183883	26.2564537951023	27.6805662652985	14.2429207828168	18.8986214947616	17.3096290494041	38.5702025899891	35.6159232263159	39.2174075815394	10219609	10220609	-0.398958290502644	0.0219554492145313	-0.809940200286695	4.04591069980142e-07	0.411901898805545	0.0921499936989793	0.616557867415366	2.15503231426759e-05	0.433616914794642	P2	P2	0.492577464807185	Conserved/Ambiguous	NA	0.410981909784051	66.3384005913173
chrX	10348179	10349179	chrX_10348179_10349179	25.8565773915189	30.2642311445298	30.3887624360166	21.2155108721537	12.2346826584508	15.8174664373134	21.8499352918213	15.9146286271677	14.1624237676943	14.8131937483291	15.8787657717325	16.4411439476454	10348179	10349179	0.562917445312593	0.00121324399430647	0.0965949772156977	0.634346692909262	0.467749372617774	0.0818616323827795	0.0554851912290929	1	0.406906118710177	P1	Ambig	5.82760575692866	Conserved/Ambiguous	NA	0.466322468096895	17.1597057472713
chrX	10602140	10603140	chrX_10602140_10603140	91.7154830344908	98.8468839801174	82.372469606785	64.1769203882651	53.8875910349744	57.7337524961939	69.596090188764	57.1931966288838	69.0636714597437	38.0112141466559	35.3191238660966	42.6866397906756	10602140	10603140	0.439788194646272	3.7734701201013e-06	0.523524884913282	4.74639825278808e-06	-0.0836371972276159	0.58081511533662	0.00032960075381043	0.000223811547323136	0.896897952341635	P1	P1	0.840052129936707	Cis	NA	-0.08373669026701	86.2107708293335
chrX	10744001	10745001	chrX_10744001_10745001	195.95343404335	190.127710174102	169.086190990144	158.055555997545	184.894923321532	217.885600173992	161.365818414413	158.483176745545	159.633245677838	124.374928641632	134.153310819123	159.73551780327	10744001	10745001	-0.0101152603295457	0.86360939851767	0.136511290428645	0.0413506959529424	-0.146724685532095	0.101558941351615	1	0.863727143455054	0.455375454339957	Ambig	Ambig	0.0740983423259997	Conserved/Ambiguous	NA	-0.146626550758191	48.2137215768925
chrX	10744933	10745933	chrX_10744933_10745933	284.654248861789	299.713514882924	281.513480588594	221.702088614007	250.742260326003	245.961603100223	280.488428597972	257.452273520744	265.938846304482	179.575037420783	206.869154072851	201.51714049591	10744933	10745933	0.186648931530819	0.000211922716337959	0.312716619111677	4.7295148281558e-09	-0.126036042293661	0.0884319435787819	0.0124787288032556	3.11836570310081e-07	0.423174328876996	P1	P1	0.596862846819673	Cis	NA	-0.126067687580858	71.268870454568
chrX	10877553	10878553	chrX_10877553_10878553	50.3217694525525	51.2539398415423	52.4289637632375	51.9780016367767	43.7149335436782	54.9656958696641	47.0987494068147	52.0540978013609	50.3552845073575	30.3251230508248	37.248319707522	46.3067081828177	10877553	10878553	0.0218529082274741	0.851262437828693	0.272055266887184	0.0280668573623888	-0.250449446851998	0.137554314796205	1	0.621548315046692	0.528223083067526	Ambig	P1	0.0803252533116224	Conserved/Ambiguous	NA	-0.25020235865971	52.0921578889911
chrX	10967221	10968221	chrX_10967221_10968221	14.1457508599341	24.1625716395842	30.5000765841339	16.4420209259191	13.7468344476976	20.9581430294403	19.4221647038411	15.2515191010357	8.04285794214737	15.7914235241622	14.394768970636	12.5194031894914	10967221	10968221	0.296443949877461	0.107193643741715	0.000186012722720368	0.998341335545605	0.297414048802517	0.297162629352343	1	1	0.725769166843814	Ambig	Ambig	1593.67566659999	Conserved/Ambiguous	NA	0.296257937154741	0.0627480246425197
chrX	11369164	11370164	chrX_11369164_11370164	37.915250255725	37.0980897900687	53.0968486519411	33.4144296236421	40.9655666541387	34.7984261620895	61.0179674445675	60.0114121149447	48.6068371286298	36.1945017058231	44.3715043527852	40.4240970455868	11369164	11370164	0.159733669062779	0.220937369795009	0.337811632024287	0.00419620903785884	-0.178179446557379	0.311179596890315	1	0.117636205580578	0.738495709067237	Ambig	P1	0.47284833889703	Conserved/Ambiguous	NA	-0.178077962961508	65.4813811535758
chrX	11621514	11622514	chrX_11621514_11622514	98.0926657992152	100.7994150217	80.7027573850258	96.5305744682995	83.9931584754321	78.6918955256342	99.7004454797178	81.7282490957673	88.4714373636211	66.3798776458146	64.7022605278072	61.2394903004038	11621514	11622514	0.0755757158042756	0.382568355384911	0.338766092635901	0.000292515404197614	-0.263293404691068	0.038818265296543	1	0.0104508684425523	0.275369101391725	P1	P1	0.223091145917909	Conserved/Ambiguous	NA	-0.263190376831625	56.2775067332633
chrX	11792032	11793032	chrX_11792032_11793032	66.7864958632955	71.5114493979615	93.1699419741609	72.6631247371266	55.3997428242211	58.9200624789924	75.5845909724484	79.4073657543053	65.3919319644156	56.4578327766507	56.5402781217765	45.4016910847822	11792032	11793032	0.213292663384785	0.0297565314389795	0.33012359279235	0.00139917036342057	-0.116796638498691	0.413416743317858	0.787864821249928	0.0439402132158006	0.818331342814269	Ambig	P1	0.646099424705303	Conserved/Ambiguous	NA	-0.116830929407565	73.8606673375801
chrX	11792213	11793213	chrX_11792213_11793213	60.641210653652	63.4572588514334	83.4856110879578	64.7073081600689	48.6637939448494	53.3839492259327	68.3012792085079	71.9473835853205	58.9226766631231	51.2871896758188	49.5654931566229	39.0665713985335	11792213	11793213	0.21887317320109	0.0349338930848697	0.352973287094365	0.00123677756305548	-0.134086487693081	0.375054569486714	0.894696495133379	0.0392181767229853	0.794911137652805	Ambig	P1	0.620084242076301	Conserved/Ambiguous	NA	-0.134100113893275	72.4681919354742
chrX	11792378	11793378	chrX_11792378_11793378	55.6554132194129	59.5521967682682	71.3523689431746	58.3426548984228	43.0275918212934	47.4523993119402	58.5901968565874	64.3216240348026	50.5301292452302	44.9985696883206	42.5907081914694	34.5414859083559	11792378	11793378	0.225855193067393	0.0394296882773551	0.35061807266622	0.00274312448284643	-0.124743170408986	0.438013161872509	0.987494577798033	0.0805136617518981	0.832108210318779	Ambig	P1	0.644163010052256	Conserved/Ambiguous	NA	-0.124762879598827	73.7551790822982
chrX	12203297	12204297	chrX_12203297_12204297	233.520837966453	247.727375900788	195.80158653829	247.691089432395	228.60985686521	291.436819107499	192.441281940559	182.02356492323	208.589772282213	155.119293024956	167.840038204014	162.903077646394	12203297	12204297	-0.125637610011419	0.0169443154912667	0.182274358557323	0.00296681156934076	-0.308078656485824	0.000136027823155249	0.500859813658576	0.0862697870286727	0.00677738624779388	Ambig	P1	0.689277477127467	Conserved/Ambiguous	NA	-0.307911968568742	37.1847088485694
chrX	12785062	12786062	chrX_12785062_12786062	106.556926559668	89.816427912798	89.9418316787598	54.099552723992	87.0174620539255	71.969472289776	87.7234439123491	75.0971538344474	77.4562188776367	65.1221536483149	75.2386378155923	68.9321356337058	12785062	12786062	0.295281752151926	0.00102273468524263	0.137931354475532	0.145161852003928	0.157360196851067	0.230347450731648	0.0482334327351679	1	0.668437225112214	P1	Ambig	2.14078773658608	Conserved/Ambiguous	NA	0.157350397676394	46.7117773009436
chrX	13095070	13096070	chrX_13095070_13096070	7.30477298504794	5.36946036435205	7.79199036820939	11.6685309796846	9.07291073548039	14.6311564545149	8.5781227441965	7.95731431358383	8.74223689363845	6.8476084308314	8.45878176625003	8.14515388231972	13095070	13096070	-0.547198521929745	0.0434519592800855	0.0746071227839001	0.798501953358351	-0.627740464566262	0.113188027072564	1	1	0.484682805512951	P2	Ambig	7.33440054396292	Conserved/Ambiguous	NA	-0.621805644713645	10.713060740111
chrX	13845615	13846615	chrX_13845615_13846615	93.338765920057	89.3282951524024	92.6133712335745	89.6355334348495	91.1415123882348	85.0188821005595	108.76412234151	94.327330092275	81.4776478487103	76.3019225149784	89.1882077458994	70.440497463765	13845615	13846615	0.0349720555894282	0.686644938026965	0.187320304275678	0.0331861304332325	-0.152374257318624	0.214619810640878	1	0.717371617798361	0.648298786065705	Ambig	P1	0.186696555531749	Conserved/Ambiguous	NA	-0.15234824868625	55.1479678181083
chrX	15068626	15069626	chrX_15068626_15069626	137.283352607885	124.229787520691	148.047816995978	97.5913500119072	112.174169093212	132.4712814125	131.585165868524	115.0495027839	111.900632238572	96.2857593641395	101.060182154671	92.3117439996235	15068626	15069626	0.179487764693576	0.0141376184339039	0.213221420098462	0.0067963435160259	-0.0336584644182677	0.752699127453778	0.433298158596785	0.180470972248916	0.945567241818955	P1	P1	0.841790494644917	Conserved/Ambiguous	NA	-0.033733655404886	86.3401651753342
chrX	15070962	15071962	chrX_15070962_15071962	48.8144353445267	60.0403295286639	77.8085895339766	43.4917972879152	42.4777184433854	47.847835972873	47.5843035244107	65.3162883240006	45.6344765847927	34.238042154157	51.4946889980484	40.7257694115986	15070962	15071962	0.332695669008792	0.00306861368103005	0.225909186544336	0.0576442027021584	0.106785991540607	0.518142350098646	0.12288722238641	1	0.875536928379324	P1	P1	1.47269650295296	Conserved/Ambiguous	NA	0.106786482464456	67.9026532618812
chrX	15332809	15333809	chrX_15332809_15333809	77.4537833970163	79.5656399444895	92.5020570854572	63.1161448446574	68.8716405829648	62.0835557664551	73.6423745020643	85.2095741079602	76.7568399261456	51.846178119152	65.5926586084651	64.8595586925459	15332809	15333809	0.25119407780197	0.0083874506346192	0.256401181850612	0.0090203872160871	-0.0051031404508244	0.968139374668471	0.284449471300139	0.231823716181599	0.991470973904145	P1	P1	0.979691575479259	Conserved/Ambiguous	NA	-0.005207104048642	98.0095798454001
chrX	15333719	15334719	chrX_15333719_15334719	66.9024446408359	60.0403295286639	79.144359311384	57.2818793548151	64.0602485262706	64.0607390711193	73.4805231295322	83.0544681480312	75.5329267610362	49.0512359024861	64.7022605278072	64.1053777775163	15333719	15334719	0.105634678123159	0.298143767468526	0.265913112939053	0.00732269409765924	-0.160304316783441	0.257899213842509	1	0.192069569695592	0.698532520106368	Ambig	P1	0.397252609905591	Conserved/Ambiguous	NA	-0.160278434815894	62.3928640396099
chrX	15333977	15334977	chrX_15333977_15334977	43.2488940225854	32.9489613267058	37.9581245079915	31.2928785364268	40.8280983096617	46.6615259900745	45.3183843089626	46.251889447706	46.5087002741566	27.3904337233256	36.6547209870834	34.9939944573736	15333977	15334977	-0.0395737510375821	0.760859628957787	0.332167151758881	0.0109842201523029	-0.372574495268296	0.0440661250037007	1	0.27594168236024	0.299123029782389	Ambig	P1	0.119138062954246	Conserved/Ambiguous	NA	-0.371740902796463	47.188997143769
chrX	15334055	15335055	chrX_15334055_15335055	42.5532013573428	31.9726958059145	36.0657839899978	30.7624907646229	38.7660731425071	45.475216007276	43.3761678385785	44.4283382508431	44.9350976333016	26.2724568366592	35.6159232263159	33.3347964443085	15334055	15335055	-0.0389631467949286	0.768016148353832	0.332021108567309	0.0127074990378116	-0.3718444457979	0.0483886231193225	1	0.312584597295705	0.31382208102654	Ambig	P1	0.11735141468281	Conserved/Ambiguous	NA	-0.370984255362238	47.2288158245949
chrX	15334065	15335065	chrX_15334065_15335065	42.5532013573428	32.2167621861123	35.8431556937632	30.2321029928191	38.3536681090762	45.0797793463432	43.2143164660465	43.7652287247111	44.5854081575561	25.9929626149927	35.4675235462062	33.0331240782967	15334065	15335065	-0.0270756867929528	0.83734814420347	0.33082303700846	0.0134254352820126	-0.358724001069528	0.0577958874445095	1	0.328460135185463	0.340566695890036	Ambig	P1	0.0818434140433225	Conserved/Ambiguous	NA	-0.357898723801413	48.0343523078816
chrX	15462221	15463221	chrX_15462221_15463221	52.5247962258209	62.4809933306421	56.5475872435767	53.0387771803844	51.1382241454349	45.475216007276	65.2261031303998	45.588779921574	56.1251608571588	39.4086852549889	40.5131126699343	41.1782779606164	15462221	15463221	0.136431238493823	0.223557453382585	0.320877199308091	0.00674182527958837	-0.184521579336353	0.258089663033847	1	0.179256923660014	0.698532520106368	Ambig	P1	0.42518209080611	Conserved/Ambiguous	NA	-0.184445960814268	63.4994048621072
chrX	15464081	15465081	chrX_15464081_15465081	33.8570430418095	32.4608285663101	32.2811029540103	32.3536540800345	29.5556940625497	25.3079462997014	28.4858415656336	27.1874905714114	29.7236054383707	16.9094004108286	25.0795459385308	21.8712465358585	15464081	15465081	0.122462897451932	0.406889668202612	0.290442655629414	0.0780414695239322	-0.168154413266233	0.446081029603229	1	1	0.836093454467659	P1	P1	0.421642259077078	Conserved/Ambiguous	NA	-0.167979758177482	63.3569927825909
chrX	15464826	15465826	chrX_15464826_15465826	204.533643581342	184.75824980975	147.045989662923	107.66871767618	144.204293356347	130.494098107836	167.192467825566	155.830738641017	177.991943154479	87.3419442708087	115.158151765088	110.713758326346	15464826	15465826	0.338293067307783	3.30239139936135e-07	0.469664318528463	3.81033326983752e-11	-0.131327139790103	0.180714628593753	3.43274391892143e-05	2.96299285863652e-09	0.607119131496027	P1	P1	0.720286924005025	Cis	NA	-0.13137125122068	78.142516377939
chrX	15465064	15466064	chrX_15465064_15466064	203.374155805938	184.514183429552	144.040507663756	106.077554360769	145.853913490071	135.23933803903	164.764697237585	155.001851733352	179.565545795334	86.3637144949756	115.751750485527	110.713758326346	15465064	15466064	0.317553330655455	1.64773857979502e-06	0.467528074708433	3.81851606759744e-11	-0.149939517143776	0.126343083872025	0.000153289754520207	2.96652531512813e-09	0.507623486250094	P1	P1	0.67921767233656	Cis	NA	-0.149974744052978	75.7127029227498
chrX	15465239	15466239	chrX_15465239_15466239	204.069848471181	184.75824980975	144.931020848695	107.66871767618	147.091128590364	136.030211360895	164.926548610118	154.33874220722	181.313993174061	86.3637144949756	117.532546646842	111.920447790393	15465239	15466239	0.311683861023984	2.38086339939123e-06	0.460517986490412	3.86288120018541e-11	-0.148798827406554	0.127953839975354	0.000215108150289213	2.99528092348583e-09	0.511022830031314	P1	P1	0.676811482216609	Cis	NA	-0.148834125466428	75.575020986065
chrX	15465683	15466683	chrX_15465683_15466683	62.6123398718395	51.2539398415423	39.4052084335161	28.1105519056037	47.5640471890335	44.2889060244775	38.6824780351502	38.9576846602542	60.4962793039781	20.6825724033275	34.5771254655483	39.6699161305572	15465683	15466683	0.244870192188591	0.0439502121782429	0.374971149149089	0.00446535556863816	-0.130100641254025	0.470023831384939	1	0.124241189192354	0.850341599430864	Ambig	P1	0.653037420996969	Conserved/Ambiguous	NA	-0.130100956960498	74.2411122319494
