Gene	P_est.mean_RNA	P_p_value_RNA	H_est.mean_RNA	H_p_value_RNA	H_P_est_RNA	H_P_p_value_RNA	P_qvalue_RNA	H_qvalue_RNA	P_H_qvalue_RNA	Direction_parent_RNA	Direction_hybrid_RNA	P_H_ratio_RNA	Regulatory_class_RNA	perc_cis_RNA	chrom	start	end	Paste_locus	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	perc_cis	class	beg_first_exon	div_category	distance_to_exon1
CG10225	0.00171039939265261	0.952179897762397	-0.0137003141660309	0.594795039646729	0.015419138141147	0.68350513158422	1	1	0.753843467272976	Ambig	Ambig	0.124843808099922	Conserved/Ambiguous	47.0622827046389	chr3R	23752334	23753334	chr3R_23752334_23753334	0.673843481477296	2.43536849482143e-11	0.799240752689252	2.10175354072052e-11	-0.125395271149363	0.297371545097425	2.0882546479605e-09	1.07137885374652e-09	0.544974534999867	P1	P1	0.843104507884484	Cis	86.4382311812267	end	0	AccD_ExpC	23753334
CG10229	-0.312245174932882	0	0.063194562318612	0.0647940829116702	-0.375516372187081	0	0	0.779772363795703	0	P2	Ambig	4.94101333210626	Trans	14.4071182715413	chr3R	5231709	5232709	chr3R_5231709_5232709	-0.0611190885476635	0.253484469233948	-0.0865282360491186	0.106378282833314	0.0253752945566674	0.740445565285226	1	1	0.875951943245921	Ambig	Ambig	0.706348486209388	Conserved/Ambiguous	77.3005704658309	end	0	AccC_ExpD	5232709
CG1024	-0.215591116495427	0.000785989694010336	-0.0636041834514552	0.313140942210718	-0.151979736087285	0.0918101660822503	0.0117893963986138	1	0.144531384391323	P2	Ambig	3.38957447130774	Conserved/Ambiguous	29.5022283317524	chr3R	6379707	6380707	chr3R_6379707_6380707	0.117374353736827	0.464598905498582	-0.287023455777436	0.0313648436122627	0.405534324232302	0.0516860169847523	1	0.506499660004776	0.17264520097794	Ambig	Ambig	0.408936452315038	Conserved/Ambiguous	41.5120954742903	end	0	AccC_ExpD	6380707
CG1024	-0.215591116495427	0.000785989694010336	-0.0636041834514552	0.313140942210718	-0.151979736087285	0.0918101660822503	0.0117893963986138	1	0.144531384391323	P2	Ambig	3.38957447130774	Conserved/Ambiguous	29.5022283317524	chr3R	6379828	6380828	chr3R_6379828_6380828	0.159219514977168	0.375155261662073	-0.25353119425853	0.0694103997884306	0.414078759685487	0.0682683730564944	1	1	0.208912763694513	Ambig	Ambig	0.628007592686244	Conserved/Ambiguous	38.0516404436199	end	0	AccC_ExpD	6380828
CG10244	0.111527116966022	0.000229832013938433	0.0878178502503868	0.00450356943321815	0.0236936766983667	0.585975606900029	0.0036641633102282	0.0654969232273646	0.670528373388892	P1	Ambig	1.26998231735388	Conserved/Ambiguous	78.741253821832	chr3R	25207783	25208783	chr3R_25207783_25208783	-0.0954553388957768	0.365223824569312	0.169267347804586	0.0605232601100052	-0.265109360278965	0.0557699580169706	1	0.903771658632205	0.182363614046991	Ambig	P1	0.563932383497714	Conserved/Ambiguous	39.0025886188075	end	0	AccC_ExpD	25208783
CG10255	-0.0403009689240617	0.200357970249418	-0.180228824500932	7.55477786995584e-08	0.139917446426586	0.00244719730857982	1	1.7393853340953e-06	0.00591406016240123	Ambig	P2	0.223610008197403	Compensatory	56.2939447201708	chr2R	14935159	14936159	chr2R_14935159_14936159	0.20496202766582	0.000325334425433598	0.192603624160688	0.00164002392160399	0.0124210780975531	0.884445343216732	0.00986509099809288	0.0359907043166418	0.948139582429947	P1	P1	1.06416495826071	Cis	93.9703936158937	start	0	AccD_ExpC	14936159
CG10255	-0.0403009689240617	0.200357970249418	-0.180228824500932	7.55477786995584e-08	0.139917446426586	0.00244719730857982	1	1.7393853340953e-06	0.00591406016240123	Ambig	P2	0.223610008197403	Compensatory	56.2939447201708	chr2R	14935176	14936176	chr2R_14935176_14936176	0.200505558456721	0.000421952315057993	0.189761129065043	0.00189540641092089	0.0108068334492515	0.899451382931944	0.0125360264266196	0.0411641771801885	0.95637283266039	P1	P1	1.05662081293791	Cis	94.6413309065458	start	0	AccD_ExpC	14936176
CG10255	-0.0403009689240617	0.200357970249418	-0.180228824500932	7.55477786995584e-08	0.139917446426586	0.00244719730857982	1	1.7393853340953e-06	0.00591406016240123	Ambig	P2	0.223610008197403	Compensatory	56.2939447201708	chr2R	14940222	14941222	chr2R_14940222_14941222	-0.927406041010988	7.6966077955376e-10	-0.408828925633233	0.0251083457868821	-0.519820649592692	0.03443571657636	5.06432003242602e-08	0.416137454816174	0.129060535816638	P2	P2	2.2684452661331	Conserved/Ambiguous	44.0830561323019	end	0	AccD_ExpC	14941222
CG10263	-0.664440657361804	0	-0.69104954916387	0	0.0267173959282636	0.759917802606422	0	0	0.817395221858108	P2	P2	0.961494958162897	Cis	96.2922624074132	chr2L	19580111	19581111	chr2L_19580111_19581111	-1.18713685397934	0	-1.50312198447485	0	0.316392335287647	0.0226558743168014	0	0	0.0913282134107461	P2	P2	0.789780780429536	Cis	82.6296578197563	start	0	AccD_ExpD_S	19581111
CG10265	-0.200726753371191	4.4541813402077e-06	-0.143138292669124	0.00211604186924919	-0.0575691947761296	0.367577522924176	8.6190226495381e-05	0.0321966497384597	0.462268338108184	P2	P2	1.4023274249553	Cis	71.3100223388895	chr2R	14991831	14992831	chr2R_14991831_14992831	-0.0724791547372337	0.461927713007106	0.152330490559694	0.107763977166188	-0.225145779778942	0.0991363085596719	1	1	0.264031156728011	Ambig	P1	0.475802017514223	Conserved/Ambiguous	40.3909518178691	start	0	AccC_ExpD	14992831
CG10265	-0.200726753371191	4.4541813402077e-06	-0.143138292669124	0.00211604186924919	-0.0575691947761296	0.367577522924176	8.6190226495381e-05	0.0321966497384597	0.462268338108184	P2	P2	1.4023274249553	Cis	71.3100223388895	chr2R	14992022	14993022	chr2R_14992022_14993022	-0.0697744727778023	0.488553128385473	0.129647065062603	0.184334100102514	-0.1997442529586	0.153975335897315	1	1	0.352845662509611	Ambig	Ambig	0.53818783127956	Conserved/Ambiguous	39.3981874657352	start	0	AccC_ExpD	14993022
CG10265	-0.200726753371191	4.4541813402077e-06	-0.143138292669124	0.00211604186924919	-0.0575691947761296	0.367577522924176	8.6190226495381e-05	0.0321966497384597	0.462268338108184	P2	P2	1.4023274249553	Cis	71.3100223388895	chr2R	14993335	14994335	chr2R_14993335_14994335	0.153669960585413	0.0775871915224267	0.173730608377758	0.0446314655384282	-0.0200014350646608	0.868320918632058	1	0.692267312361545	0.942442139905059	Ambig	P1	0.884530147107265	Conserved/Ambiguous	89.6483215038678	end	0	AccC_ExpD	14994335
CG10267	-0.609940126265125	0	-0.109876242578104	0.063067973012078	-0.500174122354908	5.77628278541908e-09	0	0.762380651989647	3.55223377947394e-08	P2	Ambig	5.5511556634416	Trans	18.0142669495962	chr3R	6456587	6457587	chr3R_6456587_6457587	-0.064266382474737	0.623824407767581	-0.0218877031276407	0.838236597589886	-0.0423312953293607	0.802099179703394	1	1	0.906248581631121	Ambig	Ambig	2.93618668436611	Conserved/Ambiguous	34.0577799539981	start	0	AccC_ExpD	6457587
CG10267	-0.609940126265125	0	-0.109876242578104	0.063067973012078	-0.500174122354908	5.77628278541908e-09	0	0.762380651989647	3.55223377947394e-08	P2	Ambig	5.5511556634416	Trans	18.0142669495962	chr3R	6456639	6457639	chr3R_6456639_6457639	-0.0467565008079676	0.76004412639766	-0.0389861593921924	0.751947187790604	-0.00764517348409427	0.967044637751212	1	1	0.985256828949106	Ambig	Ambig	1.19931025617597	Conserved/Ambiguous	83.3812597574644	start	0	AccC_ExpD	6457639
CG10269	0.0928849873736403	4.93649791729887e-05	-0.000496852368905815	0.98075084303456	0.0933911046771993	0.00438757399354425	0.000855334629448231	1	0.00985312948684653	Ambig	P2	186.946854209822	Trans	0.529249351190317	chr3L	6185329	6186329	chr3L_6185329_6186329	0.027634848806798	0.869395171529533	0.0738559620707752	0.658180233425595	-0.0461684379384302	0.841133162154339	1	1	0.925036372733649	Ambig	P1	0.374172213481098	Conserved/Ambiguous	61.5071293707634	start	0	AccC_ExpD	6186329
CG10270	-0.146755187764716	6.26881502263643e-08	-0.189601864019322	0	0.0428295943704363	0.266900529404054	1.39638320413208e-06	0	0.35498730484586	P2	P2	0.774017642304194	Cis	81.567242279038	chr3L	6181675	6182675	chr3L_6181675_6182675	0.106557700919689	0.264209714350171	0.0694539221785665	0.405560402692355	0.0370357115701179	0.771984720070459	1	1	0.889265150324845	Ambig	P1	1.53422150365718	Conserved/Ambiguous	65.1796365528878	start	0	AccC_ExpD	6182675
CG10270	-0.146755187764716	6.26881502263643e-08	-0.189601864019322	0	0.0428295943704363	0.266900529404054	1.39638320413208e-06	0	0.35498730484586	P2	P2	0.774017642304194	Cis	81.567242279038	chr3L	6184420	6185420	chr3L_6184420_6185420	-0.00890538070263	0.857470862971679	0.0475638433518925	0.39547397605329	-0.0565140091200668	0.450439539910987	1	1	0.684259253998909	Ambig	P1	0.187230048605306	Conserved/Ambiguous	45.7199278437882	end	0	AccC_ExpD	6185420
CG10274	-0.224440336496755	0	-0.0577442452946204	0.0820855928181743	-0.166685283121515	0.000276424202729553	0	0.961992847364082	0.000831571037645622	P2	Ambig	3.88680006729025	Trans	25.7281049369017	chr3L	6181329	6182329	chr3L_6181329_6182329	0.143997410181479	0.158456869457674	0.068696122561039	0.427021220934471	0.0752585280682105	0.575150394211267	1	1	0.77773577806551	Ambig	P1	2.09615047855914	Conserved/Ambiguous	47.7064986616507	end	0	AccC_ExpD	6182329
CG10275	0.224313894053659	3.44717839030068e-09	-0.390048650100644	0	0.614497785569299	6.23090289010335e-11	8.23587597873374e-08	0	4.75641024070134e-10	P1	Ambig	0.575092091706456	Conserved/Ambiguous	38.8335626217283	chr2L	18500357	18501357	chr2L_18500357_18501357	-0.0978836770325482	0.386800288668309	-0.754608605232307	0	0.657372357731948	2.28960136338611e-05	1	0	0.000359444050772401	Ambig	P2	0.129714498819444	Compensatory	53.467772667263	end	0	AccC_ExpD	18501357
CG10275	0.224313894053659	3.44717839030068e-09	-0.390048650100644	0	0.614497785569299	6.23090289010335e-11	8.23587597873374e-08	0	4.75641024070134e-10	P1	Ambig	0.575092091706456	Conserved/Ambiguous	38.8335626217283	chr2L	18503478	18504478	chr2L_18503478_18504478	-0.0496674917253774	0.59854746272446	-0.634241619813929	0	0.585001322559951	1.23387020761511e-05	1	0	0.000215716967547255	Ambig	P2	0.0783100480538452	Compensatory	52.0375307675033	end	0	AccC_ExpD	18504478
CG10281	-0.460857207351814	0	-0.0840290485032631	0.0102219989851118	-0.376836367465269	0	0	0.141362687124319	0	P2	P2	5.48449870087387	Trans	18.2332069809893	chr3R	6382104	6383104	chr3R_6382104_6383104	0.647476643976929	2.4724664883354e-11	0.849281130840729	2.06859570792501e-11	-0.201799987440021	0.110466617270009	2.10308288211213e-09	1.05919239652593e-09	0.282783511929965	P1	P1	0.762381996331382	Cis	80.8003759670386	end	0	AccD_ExpD_O	6383104
CG10293	0.333419206293141	5.53532920478998e-11	0.303025769417395	5.75467507281359e-11	0.030352146504139	0.604993089291894	1.67655476103736e-09	1.73510012507653e-09	0.686856437714023	P1	Ambig	1.10029984226814	Cis	90.8843173092362	chr3R	22041690	22042690	chr3R_22041690_22042690	0.065790315960921	0.566261652981305	0.0595804238367026	0.488383628419293	0.00611460520486104	0.96833416445803	1	1	0.98597850145668	Ambig	Ambig	1.10422705520253	Conserved/Ambiguous	90.5610848139002	start	0	AccC_ExpD	22042690
CG10309	0.216693239532211	0.00017798080786614	-0.0713566858348271	0.255100542677084	0.288224526885562	0.000744592041748919	0.00288283811424731	1	0.00202808771592385	P1	Ambig	3.03676154514521	Trans	19.8540270576015	chr3R	16341817	16342817	chr3R_16341817_16342817	0.31901390290032	0.000979054641478805	0.0621535663159315	0.447701346711147	0.256962521081932	0.0430932861348185	0.0269379252799992	1	0.147213239398306	Ambig	P1	5.13267253690234	Conserved/Ambiguous	19.4830274639636	start	0	AccD_ExpD_S	16342817
CG10318	-0.109421450835465	0.02877719755718	-0.089087615810035	0.0709333162666412	-0.0203002029139007	0.770948872554152	0.35342741050609	0.845762504784715	0.827490689191542	Ambig	P2	1.22824536093534	Conserved/Ambiguous	81.4169572143531	chr2R	21669651	21670651	chr2R_21669651_21670651	0.154970985781339	0.002884118466986	0.0359219782877023	0.485625198561002	0.119035629281768	0.103867408880532	0.070816371508251	1	0.271328188506878	P1	Ambig	4.3140994223693	Conserved/Ambiguous	23.1798088568576	start	0	AccC_ExpC	21670651
CG10321	-0.234745258148114	0	-0.172485654196876	0	-0.0622509612414896	0.0786411530503885	0	0	0.125871510402751	P2	P2	1.36095525880764	Cis	73.4778012376485	chr2R	21634178	21635178	chr2R_21634178_21635178	-0.064823006628416	0.303740041569317	0.0964559263639645	0.12563285370125	-0.161407541974673	0.0696460348316688	1	1	0.207182495899023	Ambig	P1	0.672047940152629	Conserved/Ambiguous	37.4244782428147	start	0	AccC_ExpD	21635178
CG10327	-0.259355137346244	0	-0.161833387511683	1.39815736766025e-09	-0.0975032816696441	0.0125094882066836	0	3.52305560901677e-08	0.0252580656077612	P2	P2	1.60260587344821	Cis_+_Trans,opposing	62.3983735844154	chr2R	23858566	23859566	chr2R_23858566_23859566	0.140504187455892	0.187326076658035	0.208400565345904	0.0623466111935673	-0.0678281175795586	0.658673705296669	1	0.941215167756052	0.823646384512833	Ambig	Ambig	0.674202525423492	Conserved/Ambiguous	75.426301465797	start	0	AccC_ExpD	23859566
CG10327	-0.259355137346244	0	-0.161833387511683	1.39815736766025e-09	-0.0975032816696441	0.0125094882066836	0	3.52305560901677e-08	0.0252580656077612	P2	P2	1.60260587344821	Cis_+_Trans,opposing	62.3983735844154	chr2R	23862093	23863093	chr2R_23862093_23863093	0.0878693890389736	0.166918243945793	0.0601202497554879	0.307573915671428	0.0277049698379161	0.750980913650975	1	1	0.880415372918355	Ambig	P1	1.46156061221207	Conserved/Ambiguous	68.4200156767019	end	0	AccC_ExpD	23863093
CG10335	-0.329511614786121	0	-0.23157637337325	0	-0.0979115208524927	0.0314487559163219	0	0	0.0567920757023689	P2	P2	1.42290687942945	Cis	70.2786678774772	chr3L	12270845	12271845	chr3L_12270845_12271845	-1.09619752967779	0	-1.27792068922144	0	0.181790507333896	0.416037803227291	0	0	0.65766674571301	P2	P2	0.857797779567711	Cis	87.5501712491445	end	0	AccD_ExpD_S	12271845
CG10347	-0.0604331024564855	0.0956115732087357	-0.122596579369322	0.00082308284962318	0.0621423305056557	0.23018288375856	1	0.0132052883525672	0.312617525324986	Ambig	Ambig	0.492942811025998	Conserved/Ambiguous	66.3544825847515	chrX	11852191	11853191	chrX_11852191_11853191	0.101790642366238	0.0693686882976753	0.287443998207452	4.0188897830085e-06	-0.185648438941557	0.0269605759810578	1	0.000124292954409478	0.103304591217549	Ambig	P1	0.354123387515555	Conserved/Ambiguous	60.7578959695225	start	0	AccC_ExpC	11853191
CG10347	-0.0604331024564855	0.0956115732087357	-0.122596579369322	0.00082308284962318	0.0621423305056557	0.23018288375856	1	0.0132052883525672	0.312617525324986	Ambig	Ambig	0.492942811025998	Conserved/Ambiguous	66.3544825847515	chrX	11852234	11853234	chrX_11852234_11853234	0.09042244645271	0.108108378964267	0.293726934919298	2.6233776373065e-06	-0.203307610274483	0.0157389503108107	1	8.23943686844207e-05	0.0698222478828463	Ambig	P1	0.307845266139974	Conserved/Ambiguous	59.0962504781622	start	0	AccC_ExpC	11853234
CG10347	-0.0604331024564855	0.0956115732087357	-0.122596579369322	0.00082308284962318	0.0621423305056557	0.23018288375856	1	0.0132052883525672	0.312617525324986	Ambig	Ambig	0.492942811025998	Conserved/Ambiguous	66.3544825847515	chrX	11854431	11855431	chrX_11854431_11855431	0.206637819142043	0.000619989926129909	0.277262734392927	6.15187536979807e-06	-0.0705789764541012	0.412602924573104	0.0175614090255944	0.000182186718424805	0.655651029407365	P1	P1	0.745278010744867	Cis	79.6989300070887	end	0	AccD_ExpC	11855431
CG10347	-0.0604331024564855	0.0956115732087357	-0.122596579369322	0.00082308284962318	0.0621423305056557	0.23018288375856	1	0.0132052883525672	0.312617525324986	Ambig	Ambig	0.492942811025998	Conserved/Ambiguous	66.3544825847515	chrX	11854271	11855271	chrX_11854271_11855271	0.212483440339309	0.000569234047977583	0.28024515605549	7.61371825566014e-06	-0.0677140848779665	0.441433750846755	0.0163093414013526	0.000223284217775973	0.676440065416068	P1	P1	0.758205577324006	Cis	80.5286271011798	end	0	AccD_ExpC	11855271
CG10353	0.273897887048227	6.50535203144541e-11	0.140983860461463	6.81583370272234e-11	0.132902297071149	5.13981974907676e-06	1.67655476103736e-09	1.7399275332747e-09	2.14135025602381e-05	P1	Ambig	1.94276058374139	Conserved/Ambiguous	51.4731464272446	chrX	11886662	11887662	chrX_11886662_11887662	0.229252266082208	8.45600965830467e-05	0.335223384040224	1.42947307715652e-07	-0.105926636793833	0.222430394879397	0.00288479231649052	4.91181523648406e-06	0.451336351696703	P1	P1	0.683879099719069	Cis	75.9808616204291	end	0	AccD_ExpD_S	11887662
CG10354	-0.205701837286831	0	-0.272228501249781	0	0.0665462492911017	0.03283077045718	0	0	0.0589280455171956	P2	Ambig	0.755621973241116	Cis	80.361431855608	chr2L	6907582	6908582	chr2L_6907582_6908582	-0.343302953639933	9.54365152794345e-06	-0.790894645742148	0	0.447715587669274	2.09554785770025e-05	0.000397453770742487	0	0.000330474910098293	Ambig	P2	0.43406913359211	Conserved/Ambiguous	63.859779601504	start	0	AccD_ExpD_S	6908582
CG10363	-1.50208481465242	0	-1.56164120061175	0	0.05963071561298	0.281675251175445	0	0	0.371630416136024	P2	P2	0.961862951658806	Cis	96.326395594673	chr2L	19549192	19550192	chr2L_19549192_19550192	-0.309948066709358	2.24075264689816e-05	-0.488632876824963	0	0.178854212125179	0.0639757518669978	0.000864480714717595	0	0.19565850460558	P2	P2	0.634316848926207	Cis	73.2234266208624	start	0	AccD_ExpD_S	19550192
CG10367	-0.0143568159331009	0.784501496989377	-0.284071189184814	6.53853870602461e-07	0.26975847965598	0.000562604733752963	1	1.40106207608493e-05	0.00157295349947189	Ambig	P2	0.0505395002368948	Compensatory	51.2962432489152	chr3R	23732823	23733823	chr3R_23732823_23733823	0.147034446494884	0.0235796541737925	0.148140795073832	0.022804782269173	-0.00107931529504845	0.988298629815266	0.45207717784171	0.389109616013652	0.993942053927238	P1	P1	0.992531776419881	Conserved/Ambiguous	99.2587137335627	start	0	AccC_ExpC	23733823
CG10371	0.0670030083795666	0.0755931254594073	0.281308330991262	5.82565898484147e-11	-0.21430056398114	0.000108104360211581	0.863158896135725	1.73510012507653e-09	0.000350243918407291	Ambig	P1	0.238183519640049	Compensatory	56.7596007386475	chr3R	23757838	23758838	chr3R_23757838_23758838	0.245479719806572	9.39394260769207e-05	0.280070422720991	2.83152160312137e-05	-0.0345235976098471	0.706286057802077	0.00321637408272382	0.000800074511681903	0.852892224042913	P1	P1	0.87649283855697	Cis	89.0069982923476	start	0	AccD_ExpC	23758838
CG10371	0.0670030083795666	0.0755931254594073	0.281308330991262	5.82565898484147e-11	-0.21430056398114	0.000108104360211581	0.863158896135725	1.73510012507653e-09	0.000350243918407291	Ambig	P1	0.238183519640049	Compensatory	56.7596007386475	chr3R	23758107	23759107	chr3R_23758107_23759107	0.300848510557013	6.23542792963572e-06	0.341440656978752	1.95647407092284e-06	-0.040515118599354	0.679680059671994	0.00026755493962289	6.24535120770715e-05	0.838042761834436	P1	P1	0.881115076391547	Cis	89.3746960835754	start	0	AccD_ExpC	23759107
CG10372	-0.448337760738157	0	-0.699715224353526	0	0.25143266200708	1.16362474114097e-06	0	0	5.47218121509537e-06	P2	Ambig	0.640743183989431	Conserved/Ambiguous	73.5696145291372	chr2L	18705509	18706509	chr2L_18705509_18706509	-0.1335570399994	0.341758689682711	-0.638530844840782	8.18634204868829e-09	0.505584210694095	0.00544440060397213	1	3.11162100107851e-07	0.0305639115933588	Ambig	P2	0.209163020202575	Compensatory	55.8398118466996	start	0	AccC_ExpD	18706509
CG10375	-0.0829935768782899	0.0573570072116507	0.0706235006824188	0.140707601321842	-0.153690901678859	0.0175960869621339	0.6709482038775	1	0.0341306394976997	Ambig	Ambig	1.1751552397763	Conserved/Ambiguous	31.4945230857579	chr3R	23767211	23768211	chr3R_23767211_23768211	-0.157634668776194	0.176527071904669	-0.145036933634744	0.259692286106243	-0.0127690373986853	0.939076012923958	1	1	0.973569851639084	P2	P2	1.08685880779289	Conserved/Ambiguous	92.0082712519693	start	0	AccC_ExpC	23768211
